% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1plstc_S21,im:cap1_copo2_0_1plstc_S21,re:cap1_copo2_0_5plstc_S21,im:cap1_copo2_0_5plstc_S21,re:cap1_copo2_0_75plstc_S21,im:cap1_copo2_0_75plstc_S21,re:cap1_copo2_1plstc_S21,im:cap1_copo2_1plstc_S21,
4.770000000000000E+009,-1.042006835341454E-001,-8.331119418144226E-001,-9.741788793928514E-002,-8.175590343122186E-001,-9.283581502884555E-002,-8.095808143864132E-001,-1.086053371556555E-001,-8.321849219128178E-001,-1.037641710350386E-001,-8.335940152447425E-001,
4.775000000000000E+009,-1.119923442602158E-001,-8.316103816032410E-001,-1.049063677092161E-001,-8.162983527984020E-001,-1.001491814801404E-001,-8.085348945180892E-001,-1.163771881338780E-001,-8.305956570914695E-001,-1.116170374245106E-001,-8.322596929481373E-001,
4.780000000000000E+009,-1.198764443397522E-001,-8.297681808471680E-001,-1.125497275341628E-001,-8.144751873348823E-001,-1.076056301354295E-001,-8.068403469835335E-001,-1.243736102131984E-001,-8.284713331792950E-001,-1.196128235202587E-001,-8.302772772364631E-001,
4.785000000000000E+009,-1.264624595642090E-001,-8.265097737312317E-001,-1.188603933450934E-001,-8.117057861889945E-001,-1.136708188599567E-001,-8.042585779408155E-001,-1.307835081255825E-001,-8.253173153481264E-001,-1.261527996121749E-001,-8.272933445322543E-001,
4.790000000000000E+009,-1.354891359806061E-001,-8.239601254463196E-001,-1.275175795820130E-001,-8.091682582643591E-001,-1.221666155962865E-001,-8.019587445734213E-001,-1.397749118585958E-001,-8.224671067467088E-001,-1.352459553524747E-001,-8.243967351260852E-001,
4.795000000000000E+009,-1.414784789085388E-001,-8.215243816375732E-001,-1.332488844541908E-001,-8.069539556338308E-001,-1.276674256162910E-001,-7.999506366135086E-001,-1.456865830551207E-001,-8.199249159066322E-001,-1.412715651566419E-001,-8.220029113473377E-001,
4.800000000000000E+009,-1.482045501470566E-001,-8.186019062995911E-001,-1.396970984561095E-001,-8.041698918219561E-001,-1.338622999443888E-001,-7.973410400452224E-001,-1.522079189269142E-001,-8.166847846588029E-001,-1.479680757931884E-001,-8.188288122871340E-001,
4.805000000000000E+009,-1.544828414916992E-001,-8.154720664024353E-001,-1.458048194334721E-001,-8.017554385524925E-001,-1.397129710684767E-001,-7.951008507205533E-001,-1.584156211382032E-001,-8.136969353594975E-001,-1.541350071345103E-001,-8.160894189925669E-001,
4.810000000000000E+009,-1.608637273311615E-001,-8.127681016921997E-001,-1.523181225287001E-001,-7.995047399744655E-001,-1.459197100848318E-001,-7.930864623931795E-001,-1.648713661605227E-001,-8.111732665277424E-001,-1.608909234301250E-001,-8.134766628826997E-001,
4.815000000000000E+009,-1.666848957538605E-001,-8.104859590530396E-001,-1.581093772400150E-001,-7.972700578421972E-001,-1.517154949253379E-001,-7.911391775741405E-001,-1.708391496071372E-001,-8.086975887009429E-001,-1.668078491977273E-001,-8.109103029085572E-001,
4.820000000000000E+009,-1.736211925745010E-001,-8.072978258132935E-001,-1.648625343307703E-001,-7.943957730947270E-001,-1.583271164309630E-001,-7.885909876394107E-001,-1.775822630461668E-001,-8.053762467971974E-001,-1.734659552717245E-001,-8.076073784903989E-001,
4.825000000000000E+009,-1.790874451398850E-001,-8.048905134201050E-001,-1.702056852883236E-001,-7.922125812818065E-001,-1.637251773361236E-001,-7.865634714441040E-001,-1.830094873287497E-001,-8.029165831974154E-001,-1.788737377031553E-001,-8.053066509419681E-001,
4.830000000000000E+009,-1.846952140331268E-001,-8.019321560859680E-001,-1.759012847278932E-001,-7.894470587983815E-001,-1.693816900680768E-001,-7.839081143595130E-001,-1.887562413157941E-001,-7.998531592832278E-001,-1.845931418655324E-001,-8.023940639469329E-001,
4.835000000000000E+009,-1.915705204010010E-001,-7.990205287933350E-001,-1.828488256905876E-001,-7.867898970175915E-001,-1.758610738838927E-001,-7.815122487480994E-001,-1.955518283641329E-001,-7.967585816548001E-001,-1.914819634221719E-001,-7.994008976428494E-001,
4.840000000000000E+009,-1.976767778396606E-001,-7.962795495986939E-001,-1.890199552290680E-001,-7.839562895367048E-001,-1.818147919327536E-001,-7.791002813297169E-001,-2.016058120249674E-001,-7.938238151900284E-001,-1.976777944910183E-001,-7.966485094146728E-001,
4.845000000000000E+009,-2.041622549295425E-001,-7.932859063148499E-001,-1.953377280855215E-001,-7.808980435049625E-001,-1.880104726841407E-001,-7.764516935162975E-001,-2.079698189871768E-001,-7.906619184130053E-001,-2.041099606114269E-001,-7.936563054610515E-001,
4.850000000000000E+009,-2.099544554948807E-001,-7.903794646263123E-001,-2.010378694858993E-001,-7.779866728496239E-001,-1.936370281338155E-001,-7.737436364985303E-001,-2.136841422505714E-001,-7.875138585848325E-001,-2.099754525207663E-001,-7.905167208029923E-001,
4.855000000000000E+009,-2.171691656112671E-001,-7.866557836532593E-001,-2.078434193596664E-001,-7.745737653349794E-001,-2.003743194995581E-001,-7.707338318826820E-001,-2.205665723983405E-001,-7.838236830263606E-001,-2.169279155911295E-001,-7.869022782094876E-001,
4.860000000000000E+009,-2.226443886756897E-001,-7.824598550796509E-001,-2.130178888570344E-001,-7.704743593869838E-001,-2.055283243446828E-001,-7.670818107864210E-001,-2.257190595725536E-001,-7.795936284841001E-001,-2.222308680146181E-001,-7.825253531162563E-001,
4.865000000000000E+009,-2.277560234069824E-001,-7.782957553863525E-001,-2.184138254141872E-001,-7.665082925680096E-001,-2.109674002047826E-001,-7.636664502356725E-001,-2.312308732382061E-001,-7.754184270837710E-001,-2.277087458608168E-001,-7.785337684419663E-001,
4.870000000000000E+009,-2.323419153690338E-001,-7.738752961158752E-001,-2.227906228965659E-001,-7.621617396903132E-001,-2.157058148925707E-001,-7.595631329468705E-001,-2.356510259663348E-001,-7.707356417699671E-001,-2.323688320755048E-001,-7.738885754917434E-001,
4.875000000000000E+009,-2.371656000614166E-001,-7.701234817504883E-001,-2.274432463093351E-001,-7.585372872885444E-001,-2.203111847251467E-001,-7.562309388266917E-001,-2.403432596584985E-001,-7.668399743805020E-001,-2.370499608682316E-001,-7.700676310749056E-001,
4.880000000000000E+009,-2.419332861900330E-001,-7.664775848388672E-001,-2.318432406433876E-001,-7.551833071785163E-001,-2.249560315990385E-001,-7.530917427734949E-001,-2.449742311294444E-001,-7.631651422461316E-001,-2.416521265023992E-001,-7.664179693796756E-001,
4.885000000000000E+009,-2.452511936426163E-001,-7.624095082283020E-001,-2.352349329143713E-001,-7.514020922480056E-001,-2.284115656915416E-001,-7.497439146341742E-001,-2.483652552802275E-001,-7.591225301939533E-001,-2.450621352701414E-001,-7.624641688272884E-001,
4.890000000000000E+009,-2.471932619810104E-001,-7.587439417839050E-001,-2.371242828494815E-001,-7.480965747599441E-001,-2.307625274352810E-001,-7.465913091793031E-001,-2.501695153993319E-001,-7.554030433530935E-001,-2.468314916997815E-001,-7.588805742500673E-001,
4.895000000000000E+009,-2.501204609870911E-001,-7.564500570297241E-001,-2.399354519359755E-001,-7.456788397613794E-001,-2.337712267741763E-001,-7.444241597285793E-001,-2.529430223735588E-001,-7.526865594950867E-001,-2.496893196267255E-001,-7.563305987744367E-001,
4.900000000000000E+009,-2.532019913196564E-001,-7.535735368728638E-001,-2.426308231946105E-001,-7.432196419801364E-001,-2.369219386660012E-001,-7.419512920697724E-001,-2.554632670638392E-001,-7.498949005678390E-001,-2.525373483471799E-001,-7.535854799848445E-001,
4.905000000000000E+009,-2.541117072105408E-001,-7.532038688659668E-001,-2.434452319108980E-001,-7.431361085327767E-001,-2.380635256028755E-001,-7.417190898148667E-001,-2.561273365265609E-001,-7.495285765647957E-001,-2.534307397882231E-001,-7.533085696419095E-001,
4.910000000000000E+009,-2.571753561496735E-001,-7.520719170570374E-001,-2.465345926144531E-001,-7.425893886016541E-001,-2.412088877890943E-001,-7.410518709187685E-001,-2.589629576161969E-001,-7.488125040974031E-001,-2.564164771972909E-001,-7.524277296614443E-001,
4.915000000000000E+009,-2.595069706439972E-001,-7.524248361587524E-001,-2.492006596635576E-001,-7.434492080243410E-001,-2.440340473832913E-001,-7.415325266867177E-001,-2.615735708548574E-001,-7.493765603945179E-001,-2.590600170395661E-001,-7.529146921015880E-001,
4.920000000000000E+009,-2.631852328777313E-001,-7.552046179771423E-001,-2.533548252487372E-001,-7.464366257382175E-001,-2.480100824341298E-001,-7.443509100874307E-001,-2.655203024844052E-001,-7.521699257337520E-001,-2.627874798393344E-001,-7.558755467464094E-001,
4.925000000000000E+009,-2.686535716056824E-001,-7.574710845947266E-001,-2.590439318345291E-001,-7.484418492160457E-001,-2.536195369557086E-001,-7.462367797293643E-001,-2.708983096952624E-001,-7.541087322169869E-001,-2.684022019816899E-001,-7.578680828924399E-001,
4.930000000000000E+009,-2.752486467361450E-001,-7.590717673301697E-001,-2.655739670152168E-001,-7.501556910489083E-001,-2.599761883430729E-001,-7.477736000339774E-001,-2.773260390940720E-001,-7.556760061742536E-001,-2.747541272213330E-001,-7.595791680647198E-001,
4.935000000000000E+009,-2.829394638538361E-001,-7.606194615364075E-001,-2.732790760958567E-001,-7.515270586018303E-001,-2.675746411748536E-001,-7.491113343998117E-001,-2.848889407680944E-001,-7.571196951446076E-001,-2.824480386305516E-001,-7.611453900705284E-001,
4.940000000000000E+009,-2.915341556072235E-001,-7.606194615364075E-001,-2.819448177055788E-001,-7.514349258509250E-001,-2.759066613994126E-001,-7.490453754870379E-001,-2.936075045536090E-001,-7.570009418417460E-001,-2.913306899718853E-001,-7.611777125969611E-001,
4.945000000000000E+009,-3.000515103340149E-001,-7.605295181274414E-001,-2.902284389701865E-001,-7.513222035447360E-001,-2.839374751877825E-001,-7.489070203795178E-001,-3.019152389960321E-001,-7.568055070424640E-001,-2.997893665875826E-001,-7.610318034666096E-001,
4.950000000000000E+009,-3.094428181648254E-001,-7.580587863922119E-001,-2.994915752765252E-001,-7.490689209514349E-001,-2.929429658968134E-001,-7.469506107722617E-001,-3.111144734385607E-001,-7.543322748391300E-001,-3.091176550375056E-001,-7.586547331833081E-001,
4.955000000000000E+009,-3.172448873519898E-001,-7.556153535842896E-001,-3.070797528034778E-001,-7.467165024023155E-001,-3.003804266513389E-001,-7.447365424374308E-001,-3.187024756173547E-001,-7.518149931632014E-001,-3.168996361165607E-001,-7.563128993207167E-001,
4.960000000000000E+009,-3.257736861705780E-001,-7.510470151901245E-001,-3.155059643191863E-001,-7.421948209026343E-001,-3.088485340809671E-001,-7.403673179506369E-001,-3.270959741147313E-001,-7.470401172075147E-001,-3.256226114326650E-001,-7.515703042718991E-001,
4.965000000000000E+009,-3.332011103630066E-001,-7.478462457656860E-001,-3.225420242361000E-001,-7.392272035407763E-001,-3.157758122454233E-001,-7.374996442407878E-001,-3.341884367030075E-001,-7.438553093182663E-001,-3.330822414922945E-001,-7.483485155110488E-001,
4.970000000000000E+009,-3.399117290973663E-001,-7.429837584495544E-001,-3.290655394151603E-001,-7.347871965459284E-001,-3.220906339859207E-001,-7.331046233626599E-001,-3.404880636786118E-001,-7.390917682817809E-001,-3.395542434449032E-001,-7.433943653931957E-001,
4.975000000000000E+009,-3.462844789028168E-001,-7.396144270896912E-001,-3.356998393376028E-001,-7.319297838792092E-001,-3.283869140629959E-001,-7.304957773230699E-001,-3.469443096055132E-001,-7.360502055876584E-001,-3.459147472970662E-001,-7.402240679115444E-001,
4.980000000000000E+009,-3.509021103382111E-001,-7.349569201469421E-001,-3.408520031460777E-001,-7.275260725168601E-001,-3.334096453723494E-001,-7.264670628643368E-001,-3.516361095345188E-001,-7.315507115258075E-001,-3.507711553401378E-001,-7.357418350553524E-001,
4.985000000000000E+009,-3.559603989124298E-001,-7.316535115242004E-001,-3.463478682302267E-001,-7.241449805829888E-001,-3.390101102992691E-001,-7.234425587352263E-001,-3.569781090087737E-001,-7.281083240436079E-001,-3.561222769534265E-001,-7.322801314899374E-001,
4.990000000000000E+009,-3.609032928943634E-001,-7.284739613533020E-001,-3.514200171362735E-001,-7.207140272824330E-001,-3.441148183375932E-001,-7.201215645087842E-001,-3.617133673144473E-001,-7.246876658326003E-001,-3.609339460589490E-001,-7.290216628881352E-001,
4.995000000000000E+009,-3.652549088001251E-001,-7.260586023330689E-001,-3.557604311249079E-001,-7.180289627279295E-001,-3.483187430799272E-001,-7.176414808543117E-001,-3.658011841991869E-001,-7.221315157343755E-001,-3.653230167020866E-001,-7.265129778621063E-001,
5.000000000000000E+009,-3.701744079589844E-001,-7.245478630065918E-001,-3.604244603426122E-001,-7.163680930208493E-001,-3.530272008153339E-001,-7.161253780339371E-001,-3.703627172102643E-001,-7.206732439176158E-001,-3.700807776429960E-001,-7.250761899028602E-001,
5.005000000000000E+009,-3.758558630943298E-001,-7.220852375030518E-001,-3.661223405358633E-001,-7.140148153263657E-001,-3.587039002423632E-001,-7.140089613788450E-001,-3.759208841840965E-001,-7.183321247486274E-001,-3.759262840437107E-001,-7.227474189088379E-001,
5.010000000000000E+009,-3.811770081520081E-001,-7.204133272171021E-001,-3.713860465656236E-001,-7.122346531418429E-001,-3.638430280225631E-001,-7.122692711685439E-001,-3.809495726744795E-001,-7.167600954915411E-001,-3.811573349881016E-001,-7.209187901951923E-001,
5.015000000000000E+009,-3.870179355144501E-001,-7.203686237335205E-001,-3.774781411809726E-001,-7.118709247369168E-001,-3.698273464181187E-001,-7.122054436787433E-001,-3.869879469691728E-001,-7.167629532422135E-001,-3.873470584544071E-001,-7.208328002527862E-001,
5.020000000000000E+009,-3.947767615318298E-001,-7.187892198562622E-001,-3.848294625280084E-001,-7.100077068853898E-001,-3.770889675199853E-001,-7.106132539740950E-001,-3.943733820956826E-001,-7.151946263220044E-001,-3.950302831765065E-001,-7.191780447966094E-001,
5.025000000000000E+009,-4.032443761825562E-001,-7.165766954421997E-001,-3.926974498138300E-001,-7.077176725405783E-001,-3.850480368157380E-001,-7.085583257349611E-001,-4.024487584823355E-001,-7.131125125327325E-001,-4.033025998274184E-001,-7.167994455255834E-001,
5.030000000000000E+009,-4.100337624549866E-001,-7.143614292144775E-001,-3.993879282997134E-001,-7.056261241987676E-001,-3.916709003075251E-001,-7.065607190039472E-001,-4.093011329422446E-001,-7.111739644154647E-001,-4.101096591918039E-001,-7.147170471450407E-001,
5.035000000000000E+009,-4.185852110385895E-001,-7.109808921813965E-001,-4.077266389827901E-001,-7.023819716029042E-001,-3.999634828379449E-001,-7.035086368119111E-001,-4.179387718801360E-001,-7.079023403883070E-001,-4.187549894167154E-001,-7.112719120266731E-001,
5.040000000000000E+009,-4.268090724945068E-001,-7.073661088943481E-001,-4.159247597799491E-001,-6.986976456671959E-001,-4.079299440904326E-001,-7.002799173749169E-001,-4.263408945375257E-001,-7.041980821889734E-001,-4.271406375944886E-001,-7.075688556727863E-001,
5.045000000000000E+009,-4.349204897880554E-001,-7.026084065437317E-001,-4.235262292017662E-001,-6.941501920312589E-001,-4.157238527487415E-001,-6.960042545135695E-001,-4.340779745168085E-001,-6.996006614550504E-001,-4.351614704592121E-001,-7.028411697350038E-001,
5.050000000000000E+009,-4.435215294361115E-001,-6.984062194824219E-001,-4.318037591114047E-001,-6.901327038679794E-001,-4.239792084035809E-001,-6.922851739523893E-001,-4.425364988490346E-001,-6.955432171606107E-001,-4.437037814648303E-001,-6.986460592550272E-001,
5.055000000000000E+009,-4.511754512786865E-001,-6.927329897880554E-001,-4.389121840623195E-001,-6.846252457877134E-001,-4.313328134309616E-001,-6.869768936683909E-001,-4.499813376547192E-001,-6.899762580674618E-001,-4.511274813701413E-001,-6.930497408323332E-001,
5.060000000000000E+009,-4.586842656135559E-001,-6.871060729026794E-001,-4.461714108088353E-001,-6.793638306019205E-001,-4.385971694859265E-001,-6.818859542707907E-001,-4.574867977035042E-001,-6.845135805222773E-001,-4.587389674953709E-001,-6.874411487504150E-001,
5.065000000000000E+009,-4.654449820518494E-001,-6.800032854080200E-001,-4.528476500822088E-001,-6.727078172267711E-001,-4.452336579084057E-001,-6.753843775356055E-001,-4.641480970215378E-001,-6.775134753335868E-001,-4.655169127258579E-001,-6.803670704437590E-001,
5.070000000000000E+009,-4.719578623771668E-001,-6.733273863792419E-001,-4.593910711127960E-001,-6.662948997859093E-001,-4.518423240086049E-001,-6.692178682383521E-001,-4.707282933206576E-001,-6.708304150575584E-001,-4.721493133557103E-001,-6.736440624324467E-001,
5.075000000000000E+009,-4.772656261920929E-001,-6.661970019340515E-001,-4.645230727510195E-001,-6.595596821992006E-001,-4.570344172760928E-001,-6.628762724670744E-001,-4.756790521524128E-001,-6.640097155776574E-001,-4.773792632289900E-001,-6.665894109773969E-001,
5.080000000000000E+009,-4.827018082141876E-001,-6.598393917083740E-001,-4.701133007176999E-001,-6.533460524768474E-001,-4.626482958149657E-001,-6.568836922794564E-001,-4.812846417425573E-001,-6.576199753739125E-001,-4.830008067293193E-001,-6.599815700266833E-001,
5.085000000000000E+009,-4.872289896011353E-001,-6.532311439514160E-001,-4.744945277318775E-001,-6.469771879772748E-001,-4.670746150945749E-001,-6.508863088645138E-001,-4.855724199592607E-001,-6.513178335705890E-001,-4.874821367800630E-001,-6.535126615491025E-001,
5.090000000000000E+009,-4.909581840038300E-001,-6.464124321937561E-001,-4.780828498174007E-001,-6.404007928400270E-001,-4.709357183562211E-001,-6.444881705536638E-001,-4.891522162731335E-001,-6.446733494880379E-001,-4.911323491816745E-001,-6.464849300930771E-001,
5.095000000000000E+009,-4.950806498527527E-001,-6.393915414810181E-001,-4.823504602576457E-001,-6.337784749664039E-001,-4.753075729765559E-001,-6.382289174122765E-001,-4.933047970765929E-001,-6.379598160812084E-001,-4.952957586040823E-001,-6.395090103441015E-001,
5.100000000000000E+009,-4.973397254943848E-001,-6.322696805000305E-001,-4.847631012596703E-001,-6.270370053634609E-001,-4.779043004648576E-001,-6.314754105942751E-001,-4.955509975635109E-001,-6.311138384873527E-001,-4.975092995522413E-001,-6.322870178235679E-001,
5.105000000000000E+009,-4.998491108417511E-001,-6.266315579414368E-001,-4.874365750764284E-001,-6.218071691583003E-001,-4.807156990130354E-001,-6.267093443323291E-001,-4.981619406525478E-001,-6.259262571195858E-001,-5.000117948190097E-001,-6.268616187937870E-001,
5.110000000000000E+009,-5.016790628433228E-001,-6.219406127929688E-001,-4.894340652526223E-001,-6.172560977711075E-001,-4.828669363149843E-001,-6.221982379836410E-001,-5.000100691140254E-001,-6.214917516353037E-001,-5.018711330982120E-001,-6.220711615461237E-001,
5.115000000000000E+009,-5.035789012908936E-001,-6.173895001411438E-001,-4.917765191296320E-001,-6.126474256869103E-001,-4.852458215341229E-001,-6.178538711499937E-001,-5.021839271942146E-001,-6.170144747957266E-001,-5.036663148490065E-001,-6.173165230352157E-001,
5.120000000000000E+009,-5.052521228790283E-001,-6.127124428749085E-001,-4.934992616970776E-001,-6.079449467506726E-001,-4.873159223802412E-001,-6.133200279538533E-001,-5.039915826276047E-001,-6.126249540657598E-001,-5.052807822779969E-001,-6.127333471498693E-001,
5.125000000000000E+009,-5.083082318305969E-001,-6.091000437736511E-001,-4.965984571289981E-001,-6.043581117186587E-001,-4.904725634606413E-001,-6.099466446669390E-001,-5.072097156895497E-001,-6.090755477507495E-001,-5.080833545658872E-001,-6.090621959337357E-001,
5.130000000000000E+009,-5.097154378890991E-001,-6.061027646064758E-001,-4.982356591172586E-001,-6.012339305210184E-001,-4.923516290621766E-001,-6.071030980189783E-001,-5.088416524743522E-001,-6.063718121836805E-001,-5.094272059853161E-001,-6.062309412105149E-001,
5.135000000000000E+009,-5.129979848861694E-001,-6.050405502319336E-001,-5.016642942363340E-001,-6.000084211971341E-001,-4.959123385422308E-001,-6.061069081222907E-001,-5.125528073614090E-001,-6.053521603329256E-001,-5.128334175433057E-001,-6.052475191777491E-001,
5.140000000000000E+009,-5.169029831886292E-001,-6.012447476387024E-001,-5.056993747003944E-001,-5.961376857438940E-001,-5.002151132881180E-001,-6.022985770849554E-001,-5.167749945998834E-001,-6.015223795479241E-001,-5.167195853041173E-001,-6.015690692676412E-001,
5.145000000000000E+009,-5.205940008163452E-001,-5.990900397300720E-001,-5.093248286256078E-001,-5.937521729413087E-001,-5.040849031892921E-001,-6.001577259811314E-001,-5.207756333851838E-001,-5.991731618010775E-001,-5.205357511896305E-001,-5.994752858898533E-001,
5.150000000000000E+009,-5.254606604576111E-001,-5.977224707603455E-001,-5.140076784782255E-001,-5.919650002629392E-001,-5.090827169886482E-001,-5.985468316436776E-001,-5.258204820618322E-001,-5.975804049324838E-001,-5.253133544140699E-001,-5.979588765201709E-001,
5.155000000000000E+009,-5.305172801017761E-001,-5.962917804718018E-001,-5.186685917031992E-001,-5.904287641957174E-001,-5.140475466376222E-001,-5.971225043937530E-001,-5.309614101889029E-001,-5.959720491334729E-001,-5.305260676679624E-001,-5.965120178872416E-001,
5.160000000000000E+009,-5.347624421119690E-001,-5.932179689407349E-001,-5.225168284997670E-001,-5.870958843392864E-001,-5.181319027616158E-001,-5.939177449527963E-001,-5.351247040515788E-001,-5.926910992585083E-001,-5.346483513020324E-001,-5.934584322106992E-001,
5.165000000000000E+009,-5.401993989944458E-001,-5.889685153961182E-001,-5.277401625394149E-001,-5.830704999723624E-001,-5.237146604418207E-001,-5.897495434650284E-001,-5.406465810616656E-001,-5.884465957774197E-001,-5.401743416903715E-001,-5.893449616627851E-001,
5.170000000000000E+009,-5.456219315528870E-001,-5.874476432800293E-001,-5.326550544045676E-001,-5.814982978466075E-001,-5.287954969741524E-001,-5.881787903789385E-001,-5.459438548282440E-001,-5.867617466566182E-001,-5.456717603038993E-001,-5.877103195679180E-001,
5.175000000000000E+009,-5.511841177940369E-001,-5.842538475990295E-001,-5.379872192635649E-001,-5.785573777938701E-001,-5.343276599412581E-001,-5.852307289144361E-001,-5.516225993125102E-001,-5.836232224499092E-001,-5.513307509244498E-001,-5.844968719246592E-001,
5.180000000000000E+009,-5.568853616714478E-001,-5.806159973144531E-001,-5.434233832544830E-001,-5.752399660334076E-001,-5.398573415675108E-001,-5.819685006462949E-001,-5.572772750234095E-001,-5.801691863592327E-001,-5.569097729578107E-001,-5.811158790409967E-001,
5.185000000000000E+009,-5.641331076622009E-001,-5.769319534301758E-001,-5.501712443207772E-001,-5.717756443105433E-001,-5.468282943701688E-001,-5.785134130729934E-001,-5.643459832670190E-001,-5.764956737289233E-001,-5.640902664204149E-001,-5.773336716308893E-001,
5.190000000000000E+009,-5.697001218795776E-001,-5.715487599372864E-001,-5.559095006882171E-001,-5.666870327413771E-001,-5.525528978792058E-001,-5.734915046902903E-001,-5.702740767337606E-001,-5.710779232513474E-001,-5.699292349762496E-001,-5.719668037173610E-001,
5.195000000000000E+009,-5.750992894172669E-001,-5.668270587921143E-001,-5.611967138997210E-001,-5.621266703383425E-001,-5.580250979856475E-001,-5.689191747022058E-001,-5.758407018060026E-001,-5.661076070658528E-001,-5.754902942796571E-001,-5.670630424024160E-001,
5.200000000000000E+009,-5.813525319099426E-001,-5.613170266151428E-001,-5.670424776325308E-001,-5.569015903878453E-001,-5.639457729679835E-001,-5.639039696997640E-001,-5.818339317225793E-001,-5.605340733727708E-001,-5.814541671328992E-001,-5.614775003586359E-001,
5.205000000000000E+009,-5.863751173019409E-001,-5.555762648582459E-001,-5.717270714482716E-001,-5.516564699481037E-001,-5.688263184849408E-001,-5.586924728283504E-001,-5.866320291833600E-001,-5.549499693227240E-001,-5.862484798655475E-001,-5.559243988826182E-001,
5.210000000000000E+009,-5.923103690147400E-001,-5.505269169807434E-001,-5.778565193371889E-001,-5.470365452338634E-001,-5.750986115619582E-001,-5.540258609968469E-001,-5.928491995924539E-001,-5.499181530881867E-001,-5.923840847945087E-001,-5.506780984675306E-001,
5.215000000000000E+009,-5.963690280914307E-001,-5.441983938217163E-001,-5.821160936170589E-001,-5.412170587498730E-001,-5.794356442247991E-001,-5.483018302672144E-001,-5.970513197011426E-001,-5.438033691099605E-001,-5.963973756699277E-001,-5.446467289957984E-001,
5.220000000000000E+009,-6.006299257278442E-001,-5.390762686729431E-001,-5.866588145898597E-001,-5.362907464409710E-001,-5.841380694843492E-001,-5.434050040234465E-001,-6.016665562431360E-001,-5.385919068179084E-001,-6.008630461547960E-001,-5.395530505048996E-001,
5.225000000000000E+009,-6.039889454841614E-001,-5.326706171035767E-001,-5.900501425536413E-001,-5.299427574780948E-001,-5.876804105443574E-001,-5.370518536278442E-001,-6.049552337858807E-001,-5.319040248506385E-001,-6.041685695046710E-001,-5.330496212062852E-001,
5.230000000000000E+009,-6.074453592300415E-001,-5.269755721092224E-001,-5.935919134756780E-001,-5.245435187543470E-001,-5.913848136778177E-001,-5.315662512392948E-001,-6.084178649982373E-001,-5.262515613691776E-001,-6.076752705704918E-001,-5.273622447541821E-001,
5.235000000000000E+009,-6.092101931571960E-001,-5.226706266403198E-001,-5.957934372274921E-001,-5.201834066938966E-001,-5.934649027077379E-001,-5.273731559131211E-001,-6.103059603408120E-001,-5.217647132583856E-001,-6.094212175096765E-001,-5.228995772243295E-001,
5.240000000000000E+009,-6.125615239143372E-001,-5.176110267639160E-001,-5.992375997868717E-001,-5.151086337159395E-001,-5.970132456733862E-001,-5.224458908192848E-001,-6.135943957560055E-001,-5.166650073536245E-001,-6.125212057263646E-001,-5.180173095491419E-001,
5.245000000000000E+009,-6.170206665992737E-001,-5.138809084892273E-001,-6.036815916225123E-001,-5.112165183372006E-001,-6.017776219657564E-001,-5.188312046290945E-001,-6.181768652394453E-001,-5.127935877461545E-001,-6.171694894906196E-001,-5.144586769786966E-001,
5.250000000000000E+009,-6.203817129135132E-001,-5.104342103004456E-001,-6.070157238016333E-001,-5.077387641378716E-001,-6.053096235644895E-001,-5.152229299980268E-001,-6.216401947536019E-001,-5.091397693044683E-001,-6.207105187933049E-001,-5.110093892775919E-001,
5.255000000000000E+009,-6.235098838806152E-001,-5.073391199111939E-001,-6.102506426138210E-001,-5.044269782611863E-001,-6.084421522682596E-001,-5.119549566445145E-001,-6.247269568960026E-001,-5.057211301676721E-001,-6.239668076517897E-001,-5.078005705691786E-001,
5.260000000000000E+009,-6.286860108375549E-001,-5.036165714263916E-001,-6.151986997869288E-001,-5.005173753594250E-001,-6.134584722688139E-001,-5.082928593269580E-001,-6.296772125175785E-001,-5.018492974086650E-001,-6.292147105815368E-001,-5.040248242636948E-001,
5.265000000000000E+009,-6.342511773109436E-001,-4.994442164897919E-001,-6.203254661443043E-001,-4.962562921682792E-001,-6.188194801866380E-001,-5.043983269081830E-001,-6.349612989834955E-001,-4.976700810790914E-001,-6.347284443403962E-001,-4.998420020862872E-001,
5.270000000000000E+009,-6.383452415466309E-001,-4.950581192970276E-001,-6.242536480119258E-001,-4.916659730064885E-001,-6.231146460252808E-001,-4.998151274935236E-001,-6.391112180528494E-001,-4.930214260803748E-001,-6.390047435319509E-001,-4.952101097768895E-001,
5.275000000000000E+009,-6.444646120071411E-001,-4.897759854793549E-001,-6.300278924658536E-001,-4.866145284309809E-001,-6.290486966224820E-001,-4.949028524247945E-001,-6.449562317001856E-001,-4.878124859608968E-001,-6.450684115690778E-001,-4.900599085685655E-001,
5.280000000000000E+009,-6.490710973739624E-001,-4.847189188003540E-001,-6.342207686592014E-001,-4.815886844511385E-001,-6.334035295119205E-001,-4.900015392647915E-001,-6.493425624594658E-001,-4.826867658436417E-001,-6.496932488304504E-001,-4.847929025753724E-001,
5.285000000000000E+009,-6.534962654113770E-001,-4.796865284442902E-001,-6.383972077233010E-001,-4.764055916065831E-001,-6.378348934301246E-001,-4.850309994245730E-001,-6.537146372676386E-001,-4.774755682788645E-001,-6.541513333662812E-001,-4.794013728279005E-001,
