% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_5leite_desnato_S21,im:cap1_copo2_0_5leite_desnato_S21,re:cap1_copo2_0_5leite_semi_desnato_S21,im:cap1_copo2_0_5leite_semi_desnato_S21,re:cap1_copo2_0_5leite_integral_S21,im:cap1_copo2_0_5leite_integral_S21,
1.555000000000000E+009,-8.262792873171019E-001,-4.955313122043387E-001,-8.239702471674621E-001,-4.938038706119253E-001,-8.244072323265078E-001,-4.968513259105683E-001,-8.262494248610323E-001,-4.954929163105823E-001,
1.560000000000000E+009,-8.291097142731578E-001,-4.886509997559776E-001,-8.267099719040884E-001,-4.873127833739211E-001,-8.271651634826662E-001,-4.900558815917970E-001,-8.290461845279258E-001,-4.886602545568474E-001,
1.565000000000000E+009,-8.324125625154826E-001,-4.817443621725838E-001,-8.299989336304477E-001,-4.806812546459067E-001,-8.303114508132936E-001,-4.833386567230226E-001,-8.322612822009704E-001,-4.817638143545825E-001,
1.570000000000000E+009,-8.356237045569318E-001,-4.750611467582878E-001,-8.334367283627635E-001,-4.741070322174144E-001,-8.335813674201966E-001,-4.767908228988648E-001,-8.356219290260910E-001,-4.751190590010538E-001,
1.575000000000000E+009,-8.386791199203767E-001,-4.686119560535770E-001,-8.363464703969552E-001,-4.677299806286828E-001,-8.365692401847842E-001,-4.704894557704926E-001,-8.386627345449742E-001,-4.686545817691649E-001,
1.580000000000000E+009,-8.416792051894820E-001,-4.623152260345728E-001,-8.393484425074980E-001,-4.614869691069076E-001,-8.396468981895447E-001,-4.642112810192109E-001,-8.416545467162943E-001,-4.623109441945154E-001,
1.585000000000000E+009,-8.450083594573867E-001,-4.563373639461529E-001,-8.425271765585420E-001,-4.557806086869896E-001,-8.428132210578920E-001,-4.584909812355043E-001,-8.449433316487321E-001,-4.563553471426986E-001,
1.590000000000000E+009,-8.484400508292533E-001,-4.503485820771804E-001,-8.458767686797426E-001,-4.501348341936327E-001,-8.463277129173280E-001,-4.525383464832307E-001,-8.483652745326111E-001,-4.503866520704155E-001,
1.595000000000000E+009,-8.518516580049091E-001,-4.449333567334476E-001,-8.495852237708518E-001,-4.449366593935120E-001,-8.497012923088075E-001,-4.473805853900910E-001,-8.517520415831407E-001,-4.449343933795210E-001,
1.600000000000000E+009,-8.558236697260983E-001,-4.384403012996738E-001,-8.537647639567326E-001,-4.387755418770896E-001,-8.538147241477969E-001,-4.410743509941102E-001,-8.557937688512374E-001,-4.383669945032948E-001,
1.605000000000000E+009,-8.591669273245187E-001,-4.317267499995735E-001,-8.574429265007053E-001,-4.321715882146985E-001,-8.575332307510377E-001,-4.343740501003267E-001,-8.591862822836811E-001,-4.317057979047286E-001,
1.610000000000000E+009,-8.625318036303373E-001,-4.256818036081902E-001,-8.610618534588422E-001,-4.261674382126777E-001,-8.608954810638430E-001,-4.285781175575258E-001,-8.624810312755871E-001,-4.257338506324977E-001,
1.615000000000000E+009,-8.659499203235654E-001,-4.195791470833532E-001,-8.647104338287416E-001,-4.200930947947204E-001,-8.646222940177920E-001,-4.225093239650728E-001,-8.659590916274100E-001,-4.196698777215984E-001,
1.620000000000000E+009,-8.692339159117768E-001,-4.129297247172316E-001,-8.683104168157396E-001,-4.132717717892920E-001,-8.681188881835938E-001,-4.157919721641541E-001,-8.692782346714228E-001,-4.129755842254238E-001,
1.625000000000000E+009,-8.730849438880179E-001,-4.064335807531918E-001,-8.721157444495351E-001,-4.067406280927948E-001,-8.720271276702883E-001,-4.092545868091585E-001,-8.730950892529132E-001,-4.065243312962332E-001,
1.630000000000000E+009,-8.768416246813656E-001,-4.001011539982544E-001,-8.760631277890650E-001,-4.001661699330889E-001,-8.759528251304629E-001,-4.026730503387452E-001,-8.768688479473660E-001,-4.000943169559352E-001,
1.635000000000000E+009,-8.806472837637078E-001,-3.938727758824552E-001,-8.800203998221710E-001,-3.937023231792268E-001,-8.797089473915103E-001,-3.963290451965333E-001,-8.807131494274865E-001,-3.938414876764193E-001,
1.640000000000000E+009,-8.841588751108824E-001,-3.866664169537502E-001,-8.834237620897678E-001,-3.864157207409912E-001,-8.831879924964907E-001,-3.891511096115113E-001,-8.842232632770904E-001,-3.867006769878732E-001,
1.645000000000000E+009,-8.880919932502007E-001,-3.797545189880055E-001,-8.872803971888755E-001,-3.794036433844216E-001,-8.870980246009829E-001,-3.821053732471467E-001,-8.881990400861584E-001,-3.797301007289156E-001,
1.650000000000000E+009,-8.922167112007896E-001,-3.720571265653074E-001,-8.914226142699229E-001,-3.715343572688954E-001,-8.913006590194705E-001,-3.743800666942598E-001,-8.922757950062636E-001,-3.719812135900793E-001,
1.655000000000000E+009,-8.946521185462756E-001,-3.644846315608066E-001,-8.937751109235594E-001,-3.639442201847756E-001,-8.936661550064088E-001,-3.667977129116059E-001,-8.946898768454179E-001,-3.644539123732890E-001,
1.660000000000000E+009,-8.982589081815769E-001,-3.568657645087126E-001,-8.973058512243414E-001,-3.562520099825235E-001,-8.971709902572633E-001,-3.591356981792451E-001,-8.983379476042861E-001,-3.567933717461253E-001,
1.665000000000000E+009,-9.018939944995819E-001,-3.489771485310786E-001,-9.007887408884416E-001,-3.482936385509245E-001,-9.007281223716739E-001,-3.512201412448884E-001,-9.019528996132962E-001,-3.488874756062073E-001,
1.670000000000000E+009,-9.051625797953881E-001,-3.401181592043924E-001,-9.039798792294873E-001,-3.394213143030372E-001,-9.040349091796879E-001,-3.423953453330995E-001,-9.052355300477374E-001,-3.400139745949934E-001,
1.675000000000000E+009,-9.085205994675329E-001,-3.323578372102705E-001,-9.071797503143303E-001,-3.316701939200586E-001,-9.072989180450439E-001,-3.345963568954469E-001,-9.085349903051216E-001,-3.322291514108905E-001,
1.680000000000000E+009,-9.118477508578522E-001,-3.239065504060119E-001,-9.104363336300901E-001,-3.232729423374154E-001,-9.104715488815309E-001,-3.263015056495667E-001,-9.118855282408026E-001,-3.238217616748934E-001,
1.685000000000000E+009,-9.150729053492485E-001,-3.158634236465914E-001,-9.136507899752893E-001,-3.153627301554148E-001,-9.137645111923219E-001,-3.182314978866578E-001,-9.151192335111099E-001,-3.158140014243986E-001,
1.690000000000000E+009,-9.178181941705078E-001,-3.077931348221349E-001,-9.164218212840375E-001,-3.072826167048091E-001,-9.165037217750551E-001,-3.102600598869325E-001,-9.178835899152984E-001,-3.076914733061755E-001,
1.695000000000000E+009,-9.206690088754088E-001,-2.992830211014366E-001,-9.191401159550992E-001,-2.989136895143310E-001,-9.192988399581911E-001,-3.020408764476776E-001,-9.206788100802292E-001,-2.992557054508518E-001,
1.700000000000000E+009,-9.224737073978806E-001,-2.915020369862210E-001,-9.209692290027587E-001,-2.911644306787835E-001,-9.212495623588565E-001,-2.941214683494569E-001,-9.224744435516507E-001,-2.914658452203425E-001,
1.705000000000000E+009,-9.244412163192419E-001,-2.838018684526490E-001,-9.229866776166562E-001,-2.834561184881224E-001,-9.231563038635255E-001,-2.865534593524933E-001,-9.244635212254574E-001,-2.837096969987882E-001,
1.710000000000000E+009,-9.265461154106985E-001,-2.755637175980539E-001,-9.251284775849912E-001,-2.753340552179811E-001,-9.252751594505311E-001,-2.784175150909425E-001,-9.265461219559248E-001,-2.755365843607339E-001,
1.715000000000000E+009,-9.282352021226586E-001,-2.685100960164510E-001,-9.267952975281141E-001,-2.682779531157720E-001,-9.270436598205569E-001,-2.713134409561158E-001,-9.282187373335564E-001,-2.684237083299483E-001,
1.720000000000000E+009,-9.303200628196217E-001,-2.606054575448830E-001,-9.289551568103230E-001,-2.603659009573719E-001,-9.291639136238101E-001,-2.634582941036225E-001,-9.303104291173150E-001,-2.604952404332907E-001,
1.725000000000000E+009,-9.328314212074743E-001,-2.532184056927563E-001,-9.314616997849023E-001,-2.529961940983345E-001,-9.317270320053103E-001,-2.561668164920807E-001,-9.328362660171724E-001,-2.532025062504260E-001,
1.730000000000000E+009,-9.348668375327652E-001,-2.456317228791581E-001,-9.334616121578875E-001,-2.453963145577207E-001,-9.337463270263675E-001,-2.485375620193482E-001,-9.348008444832475E-001,-2.455270420619547E-001,
1.735000000000000E+009,-9.364346494960191E-001,-2.373140637129615E-001,-9.350096505938959E-001,-2.372563650779304E-001,-9.354010513153078E-001,-2.403397174148560E-001,-9.364330370205226E-001,-2.372486172835815E-001,
1.740000000000000E+009,-9.381352830840840E-001,-2.300857143489052E-001,-9.367209904558611E-001,-2.298526146444358E-001,-9.371028127250674E-001,-2.331157179346085E-001,-9.381160580114578E-001,-2.300143079553392E-001,
1.745000000000000E+009,-9.399288756027159E-001,-2.219445929347454E-001,-9.385257681998527E-001,-2.218540506898306E-001,-9.390499013671877E-001,-2.249986515226365E-001,-9.399175958533620E-001,-2.219065132646976E-001,
1.750000000000000E+009,-9.423990380086544E-001,-2.143573489317960E-001,-9.409484403754009E-001,-2.143501832538240E-001,-9.414739312782290E-001,-2.174966267557145E-001,-9.424410525558402E-001,-2.142713274749711E-001,
1.755000000000000E+009,-9.442455159604335E-001,-2.067065300076791E-001,-9.428244058987331E-001,-2.065559382555217E-001,-9.433475627899171E-001,-2.097317967376710E-001,-9.442017186493785E-001,-2.066287673701797E-001,
1.760000000000000E+009,-9.461953662517705E-001,-1.984961215976167E-001,-9.447172941341933E-001,-1.984793536048657E-001,-9.453539342231753E-001,-2.015844914274216E-001,-9.461244690726370E-001,-1.984826385914243E-001,
1.765000000000000E+009,-9.480290855904687E-001,-1.905305352459250E-001,-9.464918025710332E-001,-1.905511882072739E-001,-9.470903655891421E-001,-1.937722825183869E-001,-9.480557403591757E-001,-1.904191891531528E-001,
1.770000000000000E+009,-9.496792983666442E-001,-1.818255651407311E-001,-9.481943651557203E-001,-1.818224850473691E-001,-9.489318600502016E-001,-1.849535876340867E-001,-9.496358595139636E-001,-1.817459079325297E-001,
1.775000000000000E+009,-9.508346713314887E-001,-1.734385141170802E-001,-9.492295288555290E-001,-1.735224675743615E-001,-9.499955914993289E-001,-1.766183994302750E-001,-9.508094877536915E-001,-1.734105639584411E-001,
1.780000000000000E+009,-9.522493319676479E-001,-1.658006861783795E-001,-9.506080861393933E-001,-1.659098685751212E-001,-9.513577995224002E-001,-1.690402122240067E-001,-9.521471542624218E-001,-1.657196287270577E-001,
1.785000000000000E+009,-9.533498279223074E-001,-1.576237441918429E-001,-9.517881599123349E-001,-1.577833728817632E-001,-9.526108832130434E-001,-1.609371383094788E-001,-9.533298611088792E-001,-1.576291446008167E-001,
1.790000000000000E+009,-9.550434591771820E-001,-1.491351087792275E-001,-9.534643623174600E-001,-1.493870840426996E-001,-9.542516618347170E-001,-1.524694996910095E-001,-9.549516221837447E-001,-1.490837977755601E-001,
1.795000000000000E+009,-9.552439821942550E-001,-1.415924138768964E-001,-9.536986808815307E-001,-1.419294303327649E-001,-9.545934031181337E-001,-1.449388430976868E-001,-9.552300783512723E-001,-1.414700630937739E-001,
1.800000000000000E+009,-9.564604217062331E-001,-1.331029271020574E-001,-9.548946354001635E-001,-1.335084630773326E-001,-9.557689985237123E-001,-1.366401109733582E-001,-9.564262954087920E-001,-1.331185238637815E-001,
1.805000000000000E+009,-9.568881907126602E-001,-1.249092228574024E-001,-9.552815331291122E-001,-1.254712946901387E-001,-9.561892305145264E-001,-1.284296052274704E-001,-9.568611342617451E-001,-1.248855282807481E-001,
1.810000000000000E+009,-9.575138920525813E-001,-1.168612662760251E-001,-9.559785375322890E-001,-1.175183520268282E-001,-9.569664413871767E-001,-1.204693939261437E-001,-9.575295815826593E-001,-1.168087890264342E-001,
1.815000000000000E+009,-9.577096242537507E-001,-1.087125294080233E-001,-9.561787308757225E-001,-1.094237225642715E-001,-9.571049538993839E-001,-1.124649487156868E-001,-9.577352222000837E-001,-1.086684968912696E-001,
1.820000000000000E+009,-9.583183899090033E-001,-1.007909855375353E-001,-9.568498002870315E-001,-1.017860537536915E-001,-9.578187775230409E-001,-1.046504894928932E-001,-9.583514638638701E-001,-1.007895143956666E-001,
1.825000000000000E+009,-9.582502254823682E-001,-9.348282783982419E-002,-9.569333625412020E-001,-9.458722015048487E-002,-9.578295599937441E-001,-9.740831088829043E-002,-9.582122605937202E-001,-9.348648903413953E-002,
1.830000000000000E+009,-9.593168914958707E-001,-8.592945742021817E-002,-9.582822538672698E-001,-8.702302063206831E-002,-9.590899326095583E-001,-8.988343340301515E-002,-9.592544996866954E-001,-8.593228329247955E-002,
1.835000000000000E+009,-9.602759879226507E-001,-7.789261335271175E-002,-9.594532595410314E-001,-7.907027613763368E-002,-9.601223486175537E-001,-8.193937201356889E-002,-9.602999203863194E-001,-7.782677385305188E-002,
1.840000000000000E+009,-9.606174609945539E-001,-6.978464448556765E-002,-9.600664525046831E-001,-7.086206167274184E-002,-9.606444546813967E-001,-7.389744413232804E-002,-9.606392023152569E-001,-6.982552328881943E-002,
1.845000000000000E+009,-9.605108304160189E-001,-6.204919296089539E-002,-9.600322941384692E-001,-6.284352913727503E-002,-9.607227716445925E-001,-6.600142334651947E-002,-9.605081155186088E-001,-6.202829661453575E-002,
1.850000000000000E+009,-9.616092385543598E-001,-5.455431048317900E-002,-9.611843726542259E-001,-5.527153114553306E-002,-9.619002792549136E-001,-5.853737299799921E-002,-9.616557848097579E-001,-5.444195885520427E-002,
1.855000000000000E+009,-9.620674974264283E-001,-4.564590685118917E-002,-9.616219795475691E-001,-4.617425294433400E-002,-9.624864058303836E-001,-4.953214525485040E-002,-9.621385306160599E-001,-4.559641718531616E-002,
1.860000000000000E+009,-9.621711714436453E-001,-3.674710071116610E-002,-9.617497331974235E-001,-3.710590038726872E-002,-9.626985858192445E-001,-4.047653897118568E-002,-9.622220347151358E-001,-3.670626416775867E-002,
1.865000000000000E+009,-9.626304804464108E-001,-2.846764197251903E-002,-9.620360585608339E-001,-2.868994883389054E-002,-9.630990404281620E-001,-3.209119871330261E-002,-9.626731974218701E-001,-2.841542714414889E-002,
1.870000000000000E+009,-9.632801126074566E-001,-2.030108424160669E-002,-9.626629756139346E-001,-2.055459257541765E-002,-9.638365860099795E-001,-2.389777353727818E-002,-9.633882593634370E-001,-2.016183586825666E-002,
1.875000000000000E+009,-9.639280685572276E-001,-1.171203633898217E-002,-9.630750137326137E-001,-1.187340514169163E-002,-9.643305061340334E-001,-1.531670397174359E-002,-9.639002486006838E-001,-1.158236548607116E-002,
1.880000000000000E+009,-9.644180860783651E-001,-2.695721679306180E-003,-9.635668617898038E-001,-2.824531411611906E-003,-9.648980584526065E-001,-6.228448379039767E-003,-9.644228071322499E-001,-2.538516862884459E-003,
1.885000000000000E+009,-9.654148532150156E-001,5.969258593208079E-003,-9.643623834334312E-001,5.650739601830009E-003,-9.658835875778201E-001,2.419105650871993E-003,-9.654268420220339E-001,6.097565223132638E-003,
1.890000000000000E+009,-9.650252445780295E-001,1.557882122356780E-002,-9.640276500881557E-001,1.523070641626875E-002,-9.654592036895755E-001,1.173515764492751E-002,-9.650431676097431E-001,1.562003963502889E-002,
1.895000000000000E+009,-9.646656780322227E-001,2.461219466289242E-002,-9.637232205994742E-001,2.434004526741074E-002,-9.652334752082827E-001,2.097900574588776E-002,-9.647213264187255E-001,2.468975313357741E-002,
1.900000000000000E+009,-9.640478242874186E-001,3.324921074445185E-002,-9.630655986194701E-001,3.279964124209669E-002,-9.646253775024416E-001,2.958874325346948E-002,-9.640221253422093E-001,3.339255106552968E-002,
1.905000000000000E+009,-9.639935169338011E-001,4.281498441903357E-002,-9.630563979578133E-001,4.243620768663016E-002,-9.645796001586916E-001,3.912016573691369E-002,-9.639806835620346E-001,4.294665810037775E-002,
1.910000000000000E+009,-9.639316970866466E-001,5.202891158421920E-002,-9.629582984446398E-001,5.150046130635587E-002,-9.645923316841129E-001,4.824542891025545E-002,-9.639973070680022E-001,5.209084185067675E-002,
1.915000000000000E+009,-9.633476447177738E-001,6.056379324963654E-002,-9.624018081267769E-001,6.008347045932610E-002,-9.640540565147402E-001,5.685000913190844E-002,-9.632642963166380E-001,6.062503000980790E-002,
1.920000000000000E+009,-9.629527206724914E-001,6.947588240395299E-002,-9.620353713403783E-001,6.901815619207227E-002,-9.637901143875125E-001,6.574422717952728E-002,-9.629414830524169E-001,6.961752544493724E-002,
1.925000000000000E+009,-9.622792305270422E-001,7.802606963885191E-002,-9.613915656208303E-001,7.743441303410617E-002,-9.630501565399172E-001,7.416205538225175E-002,-9.622202858411779E-001,7.815328407497617E-002,
1.930000000000000E+009,-9.613579078876788E-001,8.687927075410801E-002,-9.605900442339225E-001,8.625819325458672E-002,-9.622694616584779E-001,8.305234384107592E-002,-9.613107188822386E-001,8.692591556650492E-002,
1.935000000000000E+009,-9.600191753550255E-001,9.576480110672986E-002,-9.592228264567756E-001,9.525426094096343E-002,-9.609936091613772E-001,9.200068244409562E-002,-9.599536372807301E-001,9.583598055723695E-002,
1.940000000000000E+009,-9.586577538091728E-001,1.041880302245593E-001,-9.578229869810615E-001,1.036655693602757E-001,-9.596299284553530E-001,1.003585613455773E-001,-9.586426068026267E-001,1.043536350612892E-001,
1.945000000000000E+009,-9.574918684140162E-001,1.133932679333499E-001,-9.565568294063842E-001,1.126829793805541E-001,-9.585228078269961E-001,1.095571805582047E-001,-9.574720969405945E-001,1.135081028026168E-001,
1.950000000000000E+009,-9.556324376014709E-001,1.218618960003721E-001,-9.547589115914027E-001,1.212382509680267E-001,-9.566329850425721E-001,1.179975391726494E-001,-9.555503183758071E-001,1.219304884579792E-001,
1.955000000000000E+009,-9.546896480831038E-001,1.304875490237340E-001,-9.538404063394441E-001,1.297907990049306E-001,-9.557934229736330E-001,1.266374980945587E-001,-9.546491324030826E-001,1.306164011939236E-001,
1.960000000000000E+009,-9.530961332282986E-001,1.390199538497549E-001,-9.522390048212238E-001,1.379104313417428E-001,-9.542563329772952E-001,1.349135528764725E-001,-9.530797516359085E-001,1.390698755260954E-001,
1.965000000000000E+009,-9.515832902242956E-001,1.471476451362611E-001,-9.508262407597996E-001,1.463106735699783E-001,-9.527870906066897E-001,1.430386442813874E-001,-9.514766480426383E-001,1.471465919214778E-001,
1.970000000000000E+009,-9.497761107423962E-001,1.559303120947927E-001,-9.490915762604177E-001,1.551209211479815E-001,-9.511409925613406E-001,1.519951356782913E-001,-9.497010842406384E-001,1.559894295669025E-001,
1.975000000000000E+009,-9.483806719892831E-001,1.649172692688547E-001,-9.476543783155428E-001,1.638242382788978E-001,-9.497806529502871E-001,1.607786198415757E-001,-9.482584039206045E-001,1.649733407748109E-001,
1.980000000000000E+009,-9.453996438915955E-001,1.729058330785005E-001,-9.449679148754364E-001,1.719981422640103E-001,-9.470473159294131E-001,1.687225060234070E-001,-9.454790909227028E-001,1.729831846308668E-001,
1.985000000000000E+009,-9.435236999452632E-001,1.803265674402639E-001,-9.431041788526748E-001,1.793966817272767E-001,-9.452946298103334E-001,1.761839115486146E-001,-9.435696808422078E-001,1.804559282246124E-001,
1.990000000000000E+009,-9.420707127673526E-001,1.887893792040462E-001,-9.416639821755346E-001,1.879090177391893E-001,-9.439186843795778E-001,1.847497872581482E-001,-9.421129480840839E-001,1.889064881252249E-001,
1.995000000000000E+009,-9.399858312306225E-001,1.971540278668687E-001,-9.396389047856136E-001,1.962791209992313E-001,-9.418982099723818E-001,1.929998539619446E-001,-9.400123608465023E-001,1.972546330928965E-001,
2.000000000000000E+009,-9.386259771029473E-001,2.061572366036257E-001,-9.382301644306685E-001,2.053614201872877E-001,-9.405316533088686E-001,2.020502512245179E-001,-9.385894519018809E-001,2.063191522016707E-001,
2.005000000000000E+009,-9.362754564514977E-001,2.140951911087553E-001,-9.359529648298606E-001,2.134052270873676E-001,-9.383704279899597E-001,2.101284913139344E-001,-9.363102016890802E-001,2.141942760221266E-001,
2.010000000000000E+009,-9.344871007705827E-001,2.227840642118484E-001,-9.340006203244918E-001,2.219698532098764E-001,-9.366122846527103E-001,2.186426429243089E-001,-9.344599838228408E-001,2.228928074396752E-001,
2.015000000000000E+009,-9.322733300234047E-001,2.313900553581836E-001,-9.318852040278941E-001,2.306146599542661E-001,-9.345071363410952E-001,2.271400149669648E-001,-9.322724647936410E-001,2.315503041165864E-001,
2.020000000000000E+009,-9.303566041532165E-001,2.404485938171483E-001,-9.299039993772841E-001,2.396038760289888E-001,-9.326802065353396E-001,2.363394794616700E-001,-9.303018231260000E-001,2.405381438595582E-001,
2.025000000000000E+009,-9.271130353779913E-001,2.487878411846712E-001,-9.266336805573286E-001,2.478754157149931E-001,-9.295730659484864E-001,2.444798608245850E-001,-9.270348848752584E-001,2.489276888030574E-001,
2.030000000000000E+009,-9.245503464034742E-001,2.571495054775972E-001,-9.242840262139244E-001,2.562146810813888E-001,-9.272485819320681E-001,2.526824339504243E-001,-9.244969958926286E-001,2.572771238849614E-001,
2.035000000000000E+009,-9.218752815953992E-001,2.667990279230327E-001,-9.217180833195329E-001,2.657341684761903E-001,-9.248440697250369E-001,2.624193470649720E-001,-9.218282194707557E-001,2.668491681809267E-001,
