% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap3_copo1_air_S21,im:cap3_copo1_air_S21,re:cap3_copo1_water_S21,im:cap3_copo1_water_S21,re:cap3_copo1_0_1plstc_S21,im:cap3_copo1_0_1plstc_S21,re:cap3_copo1_0_5plstc_S21,im:cap3_copo1_0_5plstc_S21,re:cap3_copo1_1plstc_S21,im:cap3_copo1_1plstc_S21,
1.360000000000000E+009,-6.210399866104126E-001,-7.446644306182861E-001,-6.100081338766176E-001,-7.512179047904971E-001,-6.204668401561687E-001,-7.448246644948467E-001,-6.207921559929530E-001,-7.447427034625878E-001,-6.210622426033020E-001,-7.447492950439454E-001,-6.211261700453243E-001,-7.447549701410681E-001,
1.365000000000000E+009,-6.277752518653870E-001,-7.403765916824341E-001,-6.168535224641725E-001,-7.467724406781008E-001,-6.270581110989055E-001,-7.403589150007048E-001,-6.274529927036912E-001,-7.402312582375965E-001,-6.276309673309327E-001,-7.403010355949403E-001,-6.277029376583460E-001,-7.402710914486512E-001,
1.370000000000000E+009,-6.342533230781555E-001,-7.348471879959106E-001,-6.235684976830750E-001,-7.412063961847537E-001,-6.336264458060138E-001,-7.347992596159565E-001,-6.339785065435281E-001,-7.347445436073302E-001,-6.342337993621827E-001,-7.347254237174988E-001,-6.341987789161793E-001,-7.347576940787194E-001,
1.375000000000000E+009,-6.406743526458740E-001,-7.295967936515808E-001,-6.302573444739382E-001,-7.359752407199709E-001,-6.401344528756641E-001,-7.295438306054213E-001,-6.404522236367505E-001,-7.294841928393789E-001,-6.407543931961062E-001,-7.294959772109986E-001,-6.407654600747346E-001,-7.295354449262255E-001,
1.380000000000000E+009,-6.467756628990173E-001,-7.233216762542725E-001,-6.364664563564149E-001,-7.296548550976869E-001,-6.460875026674050E-001,-7.231400624284911E-001,-6.465068902271276E-001,-7.231192223397855E-001,-6.467124879837036E-001,-7.231078665733338E-001,-6.467111914851045E-001,-7.232057408502035E-001,
1.385000000000000E+009,-6.527870297431946E-001,-7.173820734024048E-001,-6.428197480112308E-001,-7.237751839472046E-001,-6.522532360676361E-001,-7.172594892503272E-001,-6.525724696097262E-001,-7.172368215976437E-001,-6.528617459297181E-001,-7.171562247276306E-001,-6.528710805495092E-001,-7.172110646727717E-001,
1.390000000000000E+009,-6.593809723854065E-001,-7.111265659332275E-001,-6.494888328872377E-001,-7.176537780673220E-001,-6.587487119373978E-001,-7.111766096875319E-001,-6.591244325794432E-001,-7.111118753133660E-001,-6.592788190841675E-001,-7.110257775306702E-001,-6.593844636263605E-001,-7.110509312342109E-001,
1.395000000000000E+009,-6.657824516296387E-001,-7.046949267387390E-001,-6.560960136068117E-001,-7.112861272820438E-001,-6.650659821108766E-001,-7.048302267619464E-001,-6.655080864543280E-001,-7.047232753115994E-001,-6.657179341316224E-001,-7.046534319877625E-001,-6.657228480563602E-001,-7.047163330750609E-001,
1.400000000000000E+009,-6.719899773597717E-001,-6.979531645774841E-001,-6.625254580787050E-001,-7.045968158177797E-001,-6.712886863207628E-001,-6.981157828434179E-001,-6.716380998729662E-001,-6.980528226764846E-001,-6.718884807586670E-001,-6.979253127098084E-001,-6.719788160475568E-001,-6.980158801084035E-001,
1.405000000000000E+009,-6.780207753181458E-001,-6.924064159393311E-001,-6.688504648489992E-001,-6.988746711462709E-001,-6.775330769528619E-001,-6.923785691815892E-001,-6.779083452829237E-001,-6.922655219571985E-001,-6.780463183403016E-001,-6.922932571411135E-001,-6.781234844639320E-001,-6.922445739766651E-001,
1.410000000000000E+009,-6.849184036254883E-001,-6.860457658767700E-001,-6.758337717166140E-001,-6.926098776315004E-001,-6.843078685660088E-001,-6.860756085613504E-001,-6.847106224242117E-001,-6.859992886049716E-001,-6.848698231697084E-001,-6.859041535377505E-001,-6.850334778835600E-001,-6.859332196106834E-001,
1.415000000000000E+009,-6.906920075416565E-001,-6.794004440307617E-001,-6.818214100964052E-001,-6.859147628565674E-001,-6.900392871892234E-001,-6.794812173851695E-001,-6.904177826656832E-001,-6.793653903293775E-001,-6.905788222312927E-001,-6.792881969451905E-001,-6.907540154608174E-001,-6.793223599421732E-001,
1.420000000000000E+009,-6.970427632331848E-001,-6.727749109268189E-001,-6.883934658422852E-001,-6.792876087941591E-001,-6.965204837881651E-001,-6.728361429395863E-001,-6.969297017639133E-001,-6.726613034037491E-001,-6.970810771942141E-001,-6.726468761444093E-001,-6.971715108979689E-001,-6.726779629739517E-001,
1.425000000000000E+009,-7.023042440414429E-001,-6.662924289703369E-001,-6.938211090791628E-001,-6.727468271939698E-001,-7.017502408541654E-001,-6.663043883859955E-001,-7.020836092652816E-001,-6.660967555585124E-001,-7.022619487762453E-001,-6.660776266098023E-001,-7.023657445459819E-001,-6.660570067598337E-001,
1.430000000000000E+009,-7.084552645683289E-001,-6.600619554519653E-001,-7.000143160205690E-001,-6.666861873973999E-001,-7.077365187977619E-001,-6.602657475528106E-001,-7.080755004092847E-001,-6.600509043243751E-001,-7.082116814613344E-001,-6.600089152336122E-001,-7.083514586435147E-001,-6.599925407182520E-001,
1.435000000000000E+009,-7.139415144920349E-001,-6.537315249443054E-001,-7.057968833138125E-001,-6.602362032926332E-001,-7.134153693605251E-001,-6.537872476029257E-001,-7.136757086131255E-001,-6.535439256235872E-001,-7.139480724334717E-001,-6.535589098930359E-001,-7.139860560086628E-001,-6.535226147369051E-001,
1.440000000000000E+009,-7.191823124885559E-001,-6.472131609916687E-001,-7.110373808291932E-001,-6.537043129679567E-001,-7.184858874158295E-001,-6.473306128721659E-001,-7.187491479179945E-001,-6.470295359509630E-001,-7.189370282173158E-001,-6.470728675842287E-001,-7.190018251005224E-001,-6.470028093407999E-001,
1.445000000000000E+009,-7.244330048561096E-001,-6.411154270172119E-001,-7.165337004917602E-001,-6.476784714859927E-001,-7.239162088710898E-001,-6.412501570939986E-001,-7.241329572171649E-001,-6.410069761365556E-001,-7.243278955459597E-001,-6.410382271766664E-001,-7.243602780277130E-001,-6.410300595414037E-001,
1.450000000000000E+009,-7.302414178848267E-001,-6.344839930534363E-001,-7.223330532351382E-001,-6.411107734655155E-001,-7.295302672076480E-001,-6.346765481297120E-001,-7.296677639849436E-001,-6.344415072541545E-001,-7.299342175483706E-001,-6.344763286590578E-001,-7.300602177521269E-001,-6.344141867464792E-001,
1.455000000000000E+009,-7.354631423950195E-001,-6.280814409255981E-001,-7.278715068177796E-001,-6.345419893366091E-001,-7.348756785350932E-001,-6.281296943782989E-001,-7.350279113116509E-001,-6.279346958058822E-001,-7.352678214073183E-001,-6.278862630844118E-001,-7.353803670797168E-001,-6.278355079048292E-001,
1.460000000000000E+009,-7.395522594451904E-001,-6.225420236587524E-001,-7.321258908328860E-001,-6.290778267037356E-001,-7.391992228403009E-001,-6.226733406292264E-001,-7.391775052455130E-001,-6.225002318026499E-001,-7.393897047996522E-001,-6.225003093719483E-001,-7.394916507836487E-001,-6.224215191440387E-001,
1.465000000000000E+009,-7.447265386581421E-001,-6.164617538452148E-001,-7.375170827607424E-001,-6.231573122603761E-001,-7.442701461344040E-001,-6.168013896789898E-001,-7.443174328123648E-001,-6.166485501306294E-001,-7.445576492309571E-001,-6.165801122665406E-001,-7.446420139476114E-001,-6.165266342333013E-001,
1.470000000000000E+009,-7.498563528060913E-001,-6.104841828346252E-001,-7.429521215178835E-001,-6.169427277393494E-001,-7.494893888629605E-001,-6.105082109503095E-001,-7.495027129104859E-001,-6.104986484250472E-001,-7.497830921173098E-001,-6.104658918380739E-001,-7.499171094675956E-001,-6.103782982803581E-001,
1.475000000000000E+009,-7.540149688720703E-001,-6.046741008758545E-001,-7.472322819748841E-001,-6.111559852614442E-001,-7.537934392012204E-001,-6.047488402724227E-001,-7.539145655967416E-001,-6.047699095624254E-001,-7.540930431365969E-001,-6.047016504287720E-001,-7.541115440728133E-001,-6.046425561710406E-001,
1.480000000000000E+009,-7.594044208526611E-001,-5.982118248939514E-001,-7.527037422672122E-001,-6.044799669776918E-001,-7.591569303141913E-001,-5.981931288642205E-001,-7.591895645793330E-001,-5.982752903582805E-001,-7.594736395835878E-001,-5.980723636627198E-001,-7.594633043002634E-001,-5.980655699533783E-001,
1.485000000000000E+009,-7.643899917602539E-001,-5.925592184066773E-001,-7.577434549137271E-001,-5.989047414416504E-001,-7.640435470559537E-001,-5.926528476025322E-001,-7.641605083447340E-001,-5.927457124831083E-001,-7.644149291038515E-001,-5.925971719741823E-001,-7.644138526124762E-001,-5.925098905867076E-001,
1.490000000000000E+009,-7.700088024139404E-001,-5.862185955047607E-001,-7.634009314107059E-001,-5.924261646465761E-001,-7.696342426628934E-001,-5.860678748851953E-001,-7.698856739766360E-001,-5.861716450313934E-001,-7.699744562149050E-001,-5.861116132736206E-001,-7.699844484071666E-001,-5.860393019722654E-001,
1.495000000000000E+009,-7.749550938606262E-001,-5.792893767356873E-001,-7.683858844201051E-001,-5.856227942767640E-001,-7.745536659674995E-001,-5.792313291668749E-001,-7.747890264171468E-001,-5.793388411438387E-001,-7.749319997787477E-001,-5.792556402206422E-001,-7.749449687331529E-001,-5.792069386466177E-001,
1.500000000000000E+009,-7.804325222969055E-001,-5.727941393852234E-001,-7.739800494376528E-001,-5.789745317580872E-001,-7.799857168307492E-001,-5.726619618567624E-001,-7.802420509081021E-001,-5.727316441000142E-001,-7.803541297912600E-001,-5.727307389259340E-001,-7.804181905248712E-001,-5.726666621573321E-001,
1.505000000000000E+009,-7.848003506660461E-001,-5.662761330604553E-001,-7.784561418712162E-001,-5.724950960765992E-001,-7.843936864185364E-001,-5.662023261826946E-001,-7.846768690326175E-001,-5.662613180975687E-001,-7.849279031753542E-001,-5.661974083900452E-001,-7.848409776234846E-001,-5.661596097479177E-001,
1.510000000000000E+009,-7.896354198455811E-001,-5.599147081375122E-001,-7.833144363187563E-001,-5.661217365534975E-001,-7.891260278675871E-001,-5.598420071698866E-001,-7.894624178551494E-001,-5.598673043284286E-001,-7.894905248641969E-001,-5.598175716400147E-001,-7.895608380639456E-001,-5.598120049436386E-001,
1.515000000000000E+009,-7.949507832527161E-001,-5.530433654785156E-001,-7.887211485657351E-001,-5.592735977519837E-001,-7.944450922055855E-001,-5.529492907177984E-001,-7.947714359547731E-001,-5.529540216572881E-001,-7.948981867790225E-001,-5.529800597190857E-001,-7.949075845719472E-001,-5.529375854320882E-001,
1.520000000000000E+009,-7.996306419372559E-001,-5.465164184570313E-001,-7.935089306531069E-001,-5.527992278695375E-001,-7.991135415104091E-001,-5.464793391063387E-001,-7.994144853761381E-001,-5.464846973479929E-001,-7.995906019210817E-001,-5.464532754898072E-001,-7.996204199732367E-001,-5.464438566564814E-001,
1.525000000000000E+009,-8.039745688438416E-001,-5.400200486183167E-001,-7.980215380860599E-001,-5.462989049757997E-001,-8.035529423690556E-001,-5.399695891926403E-001,-8.039181623152595E-001,-5.399731958723342E-001,-8.039399080276490E-001,-5.400119585037233E-001,-8.040025328859393E-001,-5.399783626970471E-001,
1.530000000000000E+009,-8.083654642105103E-001,-5.330311655998230E-001,-8.023511231582339E-001,-5.392790995282899E-001,-8.077796190634849E-001,-5.329626443955028E-001,-8.081122600834028E-001,-5.329604692999412E-001,-8.083253713607789E-001,-5.328543488502503E-001,-8.082810823686943E-001,-5.328808293243118E-001,
1.535000000000000E+009,-8.126699328422546E-001,-5.261573195457459E-001,-8.067082385122684E-001,-5.324242856088562E-001,-8.120236117045283E-001,-5.260623055369820E-001,-8.123817981403729E-001,-5.260680367841050E-001,-8.124721962928774E-001,-5.260239223480225E-001,-8.126013244491416E-001,-5.259897559412384E-001,
1.540000000000000E+009,-8.162938356399536E-001,-5.196888446807861E-001,-8.105756702770999E-001,-5.258492640366518E-001,-8.159088066270634E-001,-5.195213533536723E-001,-8.162035033750166E-001,-5.195140884964808E-001,-8.163438415527345E-001,-5.194668005943298E-001,-8.163498807426927E-001,-5.195095919898981E-001,
1.545000000000000E+009,-8.202558755874634E-001,-5.122466087341309E-001,-8.145233367245790E-001,-5.186110915509340E-001,-8.197205806380619E-001,-5.123117331084195E-001,-8.201114138850458E-001,-5.122542968205136E-001,-8.202069771766664E-001,-5.122882615089417E-001,-8.203422576643503E-001,-5.123287122917374E-001,
1.550000000000000E+009,-8.237243890762329E-001,-5.054934024810791E-001,-8.181489344230349E-001,-5.118435818702394E-001,-8.231780614434421E-001,-5.054934863654109E-001,-8.234702698260552E-001,-5.054544975635571E-001,-8.237291091918948E-001,-5.055173208236696E-001,-8.237122929418038E-001,-5.055728641973459E-001,
1.555000000000000E+009,-8.273901343345642E-001,-4.987251460552216E-001,-8.216726790728457E-001,-5.049075620675660E-001,-8.267151202281962E-001,-4.986180084257087E-001,-8.270789132575275E-001,-4.985666827181571E-001,-8.272827095031738E-001,-4.985165858268738E-001,-8.273473512579163E-001,-4.985643981210342E-001,
1.560000000000000E+009,-8.307812213897705E-001,-4.915003180503845E-001,-8.251681202335208E-001,-4.976710700242615E-001,-8.301459899157737E-001,-4.914076774437103E-001,-8.304872472193725E-001,-4.912653605330756E-001,-8.306618096351625E-001,-4.912867283344270E-001,-8.307294719462031E-001,-4.913486331200075E-001,
1.565000000000000E+009,-8.344497680664063E-001,-4.839454293251038E-001,-8.289671398917544E-001,-4.902129282325288E-001,-8.338030659578346E-001,-4.838523113623303E-001,-8.341167277700572E-001,-4.837968807580911E-001,-8.343958313941957E-001,-4.837616484165193E-001,-8.344334206130434E-001,-4.837792527322031E-001,
1.570000000000000E+009,-8.380187153816223E-001,-4.764293730258942E-001,-8.324119912067568E-001,-4.829616477422182E-001,-8.371950975873825E-001,-4.766416122554590E-001,-8.375641124266923E-001,-4.764435113000035E-001,-8.377741096496583E-001,-4.764350526332856E-001,-8.378963274138849E-001,-4.764058903486094E-001,
1.575000000000000E+009,-8.408027291297913E-001,-4.696164727210999E-001,-8.353635481440431E-001,-4.761164781477509E-001,-8.401118274924919E-001,-4.697220458788008E-001,-8.404745278109849E-001,-4.694874850038396E-001,-8.406460827827456E-001,-4.695310953140259E-001,-8.406893257531513E-001,-4.694988834077354E-001,
1.580000000000000E+009,-8.435744643211365E-001,-4.627382457256317E-001,-8.384869245738222E-001,-4.694603318044129E-001,-8.430704538297581E-001,-4.630501519716672E-001,-8.434162963480713E-001,-4.626960494932834E-001,-8.436675216674807E-001,-4.627902123928071E-001,-8.436461803632671E-001,-4.627343025499654E-001,
1.585000000000000E+009,-8.469936847686768E-001,-4.566136300563812E-001,-8.419084363770754E-001,-4.633584780463411E-001,-8.463881582453507E-001,-4.569042917171268E-001,-8.465741555448858E-001,-4.565996439573545E-001,-8.469460079193119E-001,-4.565071907520295E-001,-8.469455169182063E-001,-4.565188102248700E-001,
1.590000000000000E+009,-8.503171205520630E-001,-4.502714574337006E-001,-8.455698571904604E-001,-4.571290175371248E-001,-8.499265740009127E-001,-4.506036536684592E-001,-8.500887074366926E-001,-4.503270375042128E-001,-8.502929978370668E-001,-4.502576105594636E-001,-8.503255199689978E-001,-4.502688395433223E-001,
1.595000000000000E+009,-8.539448380470276E-001,-4.445619583129883E-001,-8.492816487851564E-001,-4.513735866138460E-001,-8.535083332619854E-001,-4.449057578901093E-001,-8.537101006929643E-001,-4.445003212837083E-001,-8.539049997329714E-001,-4.444475887298585E-001,-8.538940514058794E-001,-4.444159020673144E-001,
1.600000000000000E+009,-8.580298423767090E-001,-4.376379549503326E-001,-8.536503089707643E-001,-4.442881258251192E-001,-8.577301217314215E-001,-4.379293349880521E-001,-8.577964015833044E-001,-4.375881465945604E-001,-8.580374627113344E-001,-4.374590394496918E-001,-8.580700172926968E-001,-4.374571127943623E-001,
1.605000000000000E+009,-8.614097237586975E-001,-4.300345182418823E-001,-8.573140888645021E-001,-4.367012534864045E-001,-8.613485499875728E-001,-4.302800110664987E-001,-8.612929843907617E-001,-4.298928959358547E-001,-8.615141487121584E-001,-4.298919507980348E-001,-8.614931988938649E-001,-4.299827366561851E-001,
1.610000000000000E+009,-8.643373847007752E-001,-4.229699373245239E-001,-8.602352439352420E-001,-4.297495164430695E-001,-8.642905320073800E-001,-4.233271812638578E-001,-8.640485151934525E-001,-4.229642907100989E-001,-8.643972942352296E-001,-4.229051755428315E-001,-8.643254556113017E-001,-4.229415205089605E-001,
1.615000000000000E+009,-8.670851588249207E-001,-4.162597954273224E-001,-8.630328788604128E-001,-4.227507151228028E-001,-8.670155993083419E-001,-4.163299409173913E-001,-8.665970490214139E-001,-4.162033370597915E-001,-8.669212841987612E-001,-4.161364089965822E-001,-8.669381642762047E-001,-4.162192123014747E-001,
1.620000000000000E+009,-8.694918155670166E-001,-4.092782735824585E-001,-8.654585136760866E-001,-4.156712085926515E-001,-8.693943684137981E-001,-4.092491325289259E-001,-8.689559015202890E-001,-4.092527677144067E-001,-8.693223340034486E-001,-4.091355639934541E-001,-8.692823221228305E-001,-4.092195979710842E-001,
1.625000000000000E+009,-8.721520304679871E-001,-4.029069840908051E-001,-8.682259657967226E-001,-4.091119187703401E-001,-8.720690354761441E-001,-4.026917434973685E-001,-8.716386397700413E-001,-4.029296591683959E-001,-8.720212251663211E-001,-4.027313400745393E-001,-8.720773033536249E-001,-4.027495409045585E-001,
1.630000000000000E+009,-8.750872015953064E-001,-3.965182304382324E-001,-8.712670580603031E-001,-4.026732648440248E-001,-8.750659366553506E-001,-3.963330837809280E-001,-8.747367995816671E-001,-3.967684646576791E-001,-8.750519352912903E-001,-3.965515898227692E-001,-8.750663572657027E-001,-3.966133758226386E-001,
1.635000000000000E+009,-8.782445788383484E-001,-3.907324075698853E-001,-8.743073529095768E-001,-3.968169702948304E-001,-8.780366686694860E-001,-3.903791607392854E-001,-8.779708816912841E-001,-3.909016206626730E-001,-8.782501970291140E-001,-3.905392416954042E-001,-8.783305169490622E-001,-3.905956332902229E-001,
1.640000000000000E+009,-8.809958100318909E-001,-3.838080465793610E-001,-8.770709936140444E-001,-3.901049515088959E-001,-8.807375394507965E-001,-3.836555875384047E-001,-8.808661295316903E-001,-3.841955816690796E-001,-8.810398464202882E-001,-3.838159512996675E-001,-8.811620555906141E-001,-3.838652722956220E-001,
1.645000000000000E+009,-8.845035433769226E-001,-3.775271177291870E-001,-8.804234371852114E-001,-3.837753966553957E-001,-8.841003210206011E-001,-3.773349158181814E-001,-8.843638064526164E-001,-3.778998550401653E-001,-8.843999019622804E-001,-3.775911925315858E-001,-8.844487716720817E-001,-3.775700525574022E-001,
1.650000000000000E+009,-8.885121941566467E-001,-3.707301318645477E-001,-8.843813046148379E-001,-3.768550512017060E-001,-8.879548991245623E-001,-3.703838910235988E-001,-8.883642296478249E-001,-3.708175351604655E-001,-8.884482231140140E-001,-3.704844034194947E-001,-8.884062478488841E-001,-3.705066906061965E-001,
1.655000000000000E+009,-8.908621668815613E-001,-3.635910153388977E-001,-8.867612636206057E-001,-3.699502658624115E-001,-8.902444652197407E-001,-3.634807289953618E-001,-8.907317481717944E-001,-3.638068971773797E-001,-8.908516468048098E-001,-3.635689397335053E-001,-8.908030336046915E-001,-3.635900825903853E-001,
1.660000000000000E+009,-8.945607542991638E-001,-3.564366400241852E-001,-8.904686815325625E-001,-3.629870164604340E-001,-8.939116988216799E-001,-3.563972493701347E-001,-8.944518228873531E-001,-3.566183240919412E-001,-8.945563657760621E-001,-3.563259318351746E-001,-8.944437161783976E-001,-3.564956203101314E-001,
1.665000000000000E+009,-8.983197808265686E-001,-3.490099012851715E-001,-8.943698421940920E-001,-3.556561331788941E-001,-8.977240853952457E-001,-3.489994620923052E-001,-8.982401293542628E-001,-3.491155881842005E-001,-8.982557245254518E-001,-3.487785644054413E-001,-8.982380434959638E-001,-3.489806626266204E-001,
1.670000000000000E+009,-9.017767906188965E-001,-3.404075801372528E-001,-8.979845452488710E-001,-3.471322659653169E-001,-9.012532124566880E-001,-3.405264280237493E-001,-9.016689404645775E-001,-3.406765502314995E-001,-9.018399901390077E-001,-3.402607610225679E-001,-9.018341458626655E-001,-3.404031016892306E-001,
1.675000000000000E+009,-9.054485559463501E-001,-3.325646817684174E-001,-9.017103628479617E-001,-3.395952302577363E-001,-9.048806142733663E-001,-3.328667628705677E-001,-9.053032763986730E-001,-3.328784475529604E-001,-9.053436668395998E-001,-3.325782745361329E-001,-9.054503065458663E-001,-3.327086961911556E-001,
1.680000000000000E+009,-9.087180495262146E-001,-3.243751227855682E-001,-9.051957308014834E-001,-3.313163732393494E-001,-9.082934112955033E-001,-3.245665646064551E-001,-9.087400266400609E-001,-3.245826782694700E-001,-9.087307193756106E-001,-3.242946949005127E-001,-9.088063253749159E-001,-3.243367695064549E-001,
1.685000000000000E+009,-9.121567606925964E-001,-3.163779377937317E-001,-9.087222304263918E-001,-3.233773871763917E-001,-9.116688285635994E-001,-3.167231612818017E-001,-9.121141082010025E-001,-3.166525637960947E-001,-9.121000451087953E-001,-3.162924795627594E-001,-9.121628194499646E-001,-3.164027470400852E-001,
1.690000000000000E+009,-9.151205420494080E-001,-3.081927001476288E-001,-9.118104487186892E-001,-3.152860194804842E-001,-9.146950214820624E-001,-3.086319906854207E-001,-9.150755986660298E-001,-3.085320794148511E-001,-9.150029155731203E-001,-3.081746812343598E-001,-9.150812945425579E-001,-3.083261685841762E-001,
1.695000000000000E+009,-9.179095029830933E-001,-3.000097274780273E-001,-9.147023376373293E-001,-3.070461867279206E-001,-9.175486394496288E-001,-3.003302225696965E-001,-9.179482444992597E-001,-3.001199914314824E-001,-9.179370831489564E-001,-2.997452734947205E-001,-9.179698319150452E-001,-2.998870130938223E-001,
1.700000000000000E+009,-9.199721813201904E-001,-2.920825481414795E-001,-9.168544094025881E-001,-2.990704552789460E-001,-9.196235670622697E-001,-2.924279367659952E-001,-9.199921637673232E-001,-2.922343293009276E-001,-9.199033102989198E-001,-2.918870516777039E-001,-9.199666500722193E-001,-2.920274887939825E-001,
1.705000000000000E+009,-9.222611784934998E-001,-2.842260897159576E-001,-9.190603271959535E-001,-2.913102177830506E-001,-9.217685709856499E-001,-2.846091102684182E-001,-9.220933054388415E-001,-2.844160183759812E-001,-9.220136577606204E-001,-2.839213338375092E-001,-9.220645136670200E-001,-2.840764792298133E-001,
1.710000000000000E+009,-9.240179657936096E-001,-2.755967378616333E-001,-9.211549015649723E-001,-2.828892997054291E-001,-9.238532309496768E-001,-2.761641776454866E-001,-9.241492660867189E-001,-2.758822669249192E-001,-9.239136173248292E-001,-2.753277562141419E-001,-9.241118203092532E-001,-2.755022214875494E-001,
1.715000000000000E+009,-9.253922700881958E-001,-2.681785523891449E-001,-9.227776809116824E-001,-2.755908778263703E-001,-9.254564152273553E-001,-2.688974870568150E-001,-9.256758947101426E-001,-2.685362667253769E-001,-9.253779894828798E-001,-2.680740466117859E-001,-9.254775335882960E-001,-2.681681483414494E-001,
