% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap3_duto1_air_S21,im:Cap3_duto1_air_S21,re:Cap3_duto1_air_water1_S21,im:Cap3_duto1_air_water1_S21,re:Cap3_duto1_1plstc_S21,im:Cap3_duto1_1plstc_S21,re:Cap3_duto1_0_1plstc_S21,im:Cap3_duto1_0_1plstc_S21,re:Cap3_duto1_0_5plstc_S21,im:Cap3_duto1_0_5plstc_S21,
4.780000000000000E+009,-9.529127803717756E-002,-8.532428045214022E-001,-1.240589324443817E-001,-8.593735251060488E-001,-9.688961408038674E-002,-8.549529931892559E-001,-9.716847270899666E-002,-8.545038859548314E-001,-9.751338866919534E-002,-8.543975477511062E-001,-9.538363881397818E-002,-8.529769770207103E-001,
4.785000000000000E+009,-1.022826001945341E-001,-8.515995339335790E-001,-1.313403210689927E-001,-8.572402936560061E-001,-1.038482589522146E-001,-8.531372841404160E-001,-1.040741645135798E-001,-8.528807375074645E-001,-1.043859044415831E-001,-8.529478573948214E-001,-1.023716552160271E-001,-8.512040814596987E-001,
4.790000000000000E+009,-1.119482335986944E-001,-8.507806999412418E-001,-1.413475810991669E-001,-8.557055560801699E-001,-1.134726998370708E-001,-8.521834554288899E-001,-1.137978853068715E-001,-8.518333339686787E-001,-1.141716423127997E-001,-8.521323420487375E-001,-1.119562764999990E-001,-8.502731635829592E-001,
4.795000000000000E+009,-1.192695587752862E-001,-8.499065996568510E-001,-1.489307062191773E-001,-8.541743274371341E-001,-1.206867386027967E-001,-8.511920283547563E-001,-1.209303255222578E-001,-8.509757710992985E-001,-1.214783916241631E-001,-8.513797566179640E-001,-1.191957840572933E-001,-8.494477845083451E-001,
4.800000000000000E+009,-1.271389706363398E-001,-8.480609907823642E-001,-1.571220067538071E-001,-8.514406843215946E-001,-1.284810338220938E-001,-8.492686095868647E-001,-1.288242929648154E-001,-8.490524587646704E-001,-1.294894885373707E-001,-8.494532918167725E-001,-1.269802397855548E-001,-8.475295577392727E-001,
4.805000000000000E+009,-1.348606131434320E-001,-8.464486401035261E-001,-1.649927133906937E-001,-8.487747451293948E-001,-1.360872731489612E-001,-8.475721935100687E-001,-1.366343852331186E-001,-8.473407348217569E-001,-1.372623414249038E-001,-8.478359504410598E-001,-1.346803495492610E-001,-8.459115819131209E-001,
4.810000000000000E+009,-1.427936642779363E-001,-8.447851500197853E-001,-1.731277555635071E-001,-8.462273772721864E-001,-1.440664111575178E-001,-8.458745739172878E-001,-1.446980162835157E-001,-8.455859715912873E-001,-1.454721522672804E-001,-8.461691355196650E-001,-1.427116129100055E-001,-8.443132865720122E-001,
4.815000000000000E+009,-1.502809719609057E-001,-8.430024615909153E-001,-1.805665207864762E-001,-8.435420294871523E-001,-1.513937972729631E-001,-8.439429314634676E-001,-1.520386553482484E-001,-8.437610604920941E-001,-1.529721866420390E-001,-8.443706985332565E-001,-1.501634329114341E-001,-8.424963764588983E-001,
4.820000000000000E+009,-1.584799641431384E-001,-8.401804597995195E-001,-1.886315906455231E-001,-8.396715847119142E-001,-1.595503167083026E-001,-8.411081169724417E-001,-1.602316697996960E-001,-8.408816435982662E-001,-1.613694338888711E-001,-8.414959004594096E-001,-1.583209143974125E-001,-8.396489641066196E-001,
4.825000000000000E+009,-1.651087547726141E-001,-8.381584144448349E-001,-1.950293001025773E-001,-8.368164647702030E-001,-1.660403412389715E-001,-8.390285297896750E-001,-1.668792798108728E-001,-8.387531429383370E-001,-1.680873031100687E-001,-8.393249850242921E-001,-1.649015564333419E-001,-8.375522224733972E-001,
4.830000000000000E+009,-1.720938841872833E-001,-8.353191217186835E-001,-2.016081021526338E-001,-8.331589023890689E-001,-1.729089296495653E-001,-8.362157833426743E-001,-1.737465066748016E-001,-8.358515230120335E-001,-1.750906088565897E-001,-8.363514173493650E-001,-1.718039703710107E-001,-8.347485724491957E-001,
4.835000000000000E+009,-1.798248073451254E-001,-8.322543486088542E-001,-2.089391830017853E-001,-8.295310096583559E-001,-1.805745807530788E-001,-8.331915745152841E-001,-1.814958557950372E-001,-8.326581098519766E-001,-1.828480032580370E-001,-8.331906458407424E-001,-1.794285016440369E-001,-8.317069285342752E-001,
4.840000000000000E+009,-1.861221568216239E-001,-8.296110534570949E-001,-2.151086658491135E-001,-8.265470398106387E-001,-1.866244586383420E-001,-8.305865554979263E-001,-1.875917182463584E-001,-8.300386115815098E-001,-1.891819341884460E-001,-8.305772601384792E-001,-1.856552966102327E-001,-8.291851404857662E-001,
4.845000000000000E+009,-1.928162433696860E-001,-8.275836754667768E-001,-2.218412939081574E-001,-8.238014728227237E-001,-1.932310519220661E-001,-8.286473410732365E-001,-1.942336543317150E-001,-8.280317695408337E-001,-1.958966853787899E-001,-8.283125038829460E-001,-1.924496040007586E-001,-8.271263422505057E-001,
4.850000000000000E+009,-1.992479502897759E-001,-8.257969185691988E-001,-2.279865270356370E-001,-8.211280349913027E-001,-1.996767359518766E-001,-8.267996663605473E-001,-2.007185318200014E-001,-8.261522449776581E-001,-2.023628202116128E-001,-8.263530779319510E-001,-1.988264013211441E-001,-8.252890275768832E-001,
4.855000000000000E+009,-2.071344391627593E-001,-8.236023440715711E-001,-2.354660781329728E-001,-8.183591929315189E-001,-2.074566783647839E-001,-8.246719132653609E-001,-2.085508759683591E-001,-8.239351972641312E-001,-2.102460470495004E-001,-8.241147329309781E-001,-2.065912915206074E-001,-8.232063246098618E-001,
4.860000000000000E+009,-2.138611803546980E-001,-8.209969946242464E-001,-2.418338833583070E-001,-8.153229479759219E-001,-2.140971909545518E-001,-8.221355025051609E-001,-2.151575365481687E-001,-8.211689131560384E-001,-2.168663604392547E-001,-8.214031106131350E-001,-2.132734832951999E-001,-8.205812678221492E-001,
4.865000000000000E+009,-2.212019137981126E-001,-8.183412923498470E-001,-2.488404836177063E-001,-8.124192293663027E-001,-2.213111418922757E-001,-8.196229471516034E-001,-2.223591672509304E-001,-8.185244532861333E-001,-2.241476848214841E-001,-8.188188862326780E-001,-2.205314481504949E-001,-8.180805363595028E-001,
4.870000000000000E+009,-2.280820079803952E-001,-8.149088654554647E-001,-2.555024035466004E-001,-8.088212214176944E-001,-2.281610824964491E-001,-8.163525424781688E-001,-2.290655064448641E-001,-8.151800691840003E-001,-2.310471603158984E-001,-8.154566217539425E-001,-2.274225339558202E-001,-8.147864445627643E-001,
4.875000000000000E+009,-2.352326572208884E-001,-8.121812531309326E-001,-2.627843632822419E-001,-8.057960593612673E-001,-2.353046661553570E-001,-8.137008799778316E-001,-2.361051104315870E-001,-8.125189978297340E-001,-2.382783269568098E-001,-8.127196482650831E-001,-2.347308529623426E-001,-8.121527983174393E-001,
4.880000000000000E+009,-2.428409163194102E-001,-8.093913527915837E-001,-2.705500870198060E-001,-8.025396710322574E-001,-2.428945700607866E-001,-8.109721871633258E-001,-2.436351078691849E-001,-8.097842041348131E-001,-2.459783658891951E-001,-8.098297161434394E-001,-2.424080489281650E-001,-8.092749798850624E-001,
4.885000000000000E+009,-2.494007023814426E-001,-8.059439680232341E-001,-2.772961708246614E-001,-7.984425475976564E-001,-2.494620483222758E-001,-8.075805209519507E-001,-2.502187327554550E-001,-8.062699276081223E-001,-2.527651640064327E-001,-8.061736384044261E-001,-2.490466221517242E-001,-8.058025428226875E-001,
4.890000000000000E+009,-2.549283807214982E-001,-8.022743262472103E-001,-2.828858451606751E-001,-7.941095197416690E-001,-2.550409812946180E-001,-8.039647956883449E-001,-2.557122101672564E-001,-8.026678726426810E-001,-2.583342922970632E-001,-8.023561019620277E-001,-2.545446115817285E-001,-8.021001186167258E-001,
4.895000000000000E+009,-2.619596028907527E-001,-7.990718536378141E-001,-2.899074865077210E-001,-7.901813284539798E-001,-2.619494619857366E-001,-8.007059783185848E-001,-2.626510691250881E-001,-7.994180526557677E-001,-2.653203900582442E-001,-7.989767522154704E-001,-2.615053849042630E-001,-7.988512489390776E-001,
4.900000000000000E+009,-2.690948488254099E-001,-7.943331720955748E-001,-2.970586336912537E-001,-7.848230403897097E-001,-2.690172542030656E-001,-7.960765604194834E-001,-2.696631812977990E-001,-7.947609478249063E-001,-2.724728293679681E-001,-7.942385475481338E-001,-2.685468437032538E-001,-7.942772512537645E-001,
4.905000000000000E+009,-2.737187537612947E-001,-7.909425951270541E-001,-3.015975483394623E-001,-7.806242082434084E-001,-2.734663453749018E-001,-7.928996360844141E-001,-2.739830741234030E-001,-7.914592210260097E-001,-2.771098932628981E-001,-7.906654560779428E-001,-2.732350108296249E-001,-7.908442978687591E-001,
4.910000000000000E+009,-2.799256674332873E-001,-7.860499463499778E-001,-3.077264417604066E-001,-7.749178987942507E-001,-2.796906461537855E-001,-7.881574647771548E-001,-2.800414606683714E-001,-7.867278996469505E-001,-2.832973928098601E-001,-7.855904184126974E-001,-2.794582153589790E-001,-7.859639695158174E-001,
4.915000000000000E+009,-2.848212872057587E-001,-7.817960537153047E-001,-3.126923376018525E-001,-7.697006390892032E-001,-2.845946947987129E-001,-7.840490800751068E-001,-2.848745259495455E-001,-7.826716492785396E-001,-2.881606973444684E-001,-7.810605360587881E-001,-2.844120751830720E-001,-7.816992421325413E-001,
4.920000000000000E+009,-2.896059740063494E-001,-7.792142927613850E-001,-3.173478891593934E-001,-7.658934085797122E-001,-2.894324275396884E-001,-7.816227243967693E-001,-2.896828222959217E-001,-7.802117410703758E-001,-2.929311137245363E-001,-7.782091264151443E-001,-2.891800056348127E-001,-7.790343204097030E-001,
4.925000000000000E+009,-2.945589531533526E-001,-7.754188041066792E-001,-3.218452717354585E-001,-7.610612975032045E-001,-2.942060536569746E-001,-7.780531229799513E-001,-2.945416177215028E-001,-7.767226596935415E-001,-2.977205707419059E-001,-7.742996860424785E-001,-2.941102551401517E-001,-7.752771806999212E-001,
4.930000000000000E+009,-2.985714037390466E-001,-7.715687714810516E-001,-3.253732815701295E-001,-7.562098457353212E-001,-2.982086296017330E-001,-7.745876875158004E-001,-2.986474887109613E-001,-7.732561917770779E-001,-3.016539333257984E-001,-7.703547816285891E-001,-2.982000820414248E-001,-7.714828838538339E-001,
4.935000000000000E+009,-3.019911868501609E-001,-7.687595307018897E-001,-3.281037615644837E-001,-7.523185443859866E-001,-3.018029854047335E-001,-7.723099613110909E-001,-3.021849004127353E-001,-7.708572312012224E-001,-3.049184663509735E-001,-7.674143388608122E-001,-3.015755422827662E-001,-7.686903601601041E-001,
4.940000000000000E+009,-3.055023615322735E-001,-7.665273677106749E-001,-3.305734347228242E-001,-7.491838035169985E-001,-3.058269909827935E-001,-7.704492825137410E-001,-3.060569206285171E-001,-7.689025345580751E-001,-3.083119084685392E-001,-7.650422543531786E-001,-3.050773726701834E-001,-7.664544935999644E-001,
4.945000000000000E+009,-3.087835947246389E-001,-7.659545763932276E-001,-3.326992193429567E-001,-7.480476827424623E-001,-3.096560701657759E-001,-7.700631377971003E-001,-3.097025697448643E-001,-7.685618478349267E-001,-3.113484763984287E-001,-7.643095426285987E-001,-3.083346901813512E-001,-7.659959763472022E-001,
4.950000000000000E+009,-3.133488501191861E-001,-7.650721601340390E-001,-3.361931469077302E-001,-7.469652368206790E-001,-3.147976040536785E-001,-7.691702913409619E-001,-3.147295136033245E-001,-7.677435868687322E-001,-3.157057836859868E-001,-7.633916786900161E-001,-3.129666009901599E-001,-7.650671124303921E-001,
4.955000000000000E+009,-3.179267372811626E-001,-7.651153635537265E-001,-3.398487577148438E-001,-7.472837693997194E-001,-3.198509263644098E-001,-7.691445710971799E-001,-3.196926641387548E-001,-7.678798108149612E-001,-3.199973578922183E-001,-7.634464975495522E-001,-3.174127130959965E-001,-7.652442875492832E-001,
4.960000000000000E+009,-3.240943284157069E-001,-7.637923347596842E-001,-3.457938854188538E-001,-7.459428424565125E-001,-3.265466409428841E-001,-7.674074203546513E-001,-3.264539304877003E-001,-7.661897776327540E-001,-3.260162630290366E-001,-7.621136365908054E-001,-3.236397341704376E-001,-7.638836974559463E-001,
4.965000000000000E+009,-3.311970442591551E-001,-7.643727439264350E-001,-3.526911775544740E-001,-7.464332482887269E-001,-3.338624193368461E-001,-7.675832184233994E-001,-3.336983122164675E-001,-7.663657122390811E-001,-3.328572338036771E-001,-7.628080886976585E-001,-3.307521810576491E-001,-7.645862329550397E-001,
4.970000000000000E+009,-3.389580472256903E-001,-7.620692581821975E-001,-3.601917119974518E-001,-7.437438069114687E-001,-3.416253668409665E-001,-7.648125320398702E-001,-3.415655958793924E-001,-7.637169698299725E-001,-3.404860489535341E-001,-7.605394478055612E-001,-3.385772237999152E-001,-7.623193319768028E-001,
4.975000000000000E+009,-3.465223466956088E-001,-7.605556104977760E-001,-3.675073136698915E-001,-7.420175989004519E-001,-3.490538773607865E-001,-7.630267217302653E-001,-3.490811189678486E-001,-7.619575741580852E-001,-3.478008869001404E-001,-7.591665387137414E-001,-3.461526343749264E-001,-7.608301665485233E-001,
4.980000000000000E+009,-3.529562889368343E-001,-7.574773427562441E-001,-3.735852980690003E-001,-7.384804406353761E-001,-3.552761601794315E-001,-7.597780574151331E-001,-3.553624117279636E-001,-7.587146469820179E-001,-3.540672679726586E-001,-7.562913197755026E-001,-3.526858046793642E-001,-7.576830060438957E-001,
4.985000000000000E+009,-3.601624898973638E-001,-7.547948827332206E-001,-3.806877077398683E-001,-7.354109334271244E-001,-3.624439801168246E-001,-7.569820094868716E-001,-3.626137185430648E-001,-7.558843030547560E-001,-3.613319925105077E-001,-7.536952270296735E-001,-3.599732034596732E-001,-7.549481015727710E-001,
4.990000000000000E+009,-3.670375981559756E-001,-7.516631613640485E-001,-3.872248914007569E-001,-7.314653753825380E-001,-3.691232322773762E-001,-7.537201462754416E-001,-3.694192868946027E-001,-7.525519803610303E-001,-3.682035863499588E-001,-7.505543932686170E-001,-3.668485542011664E-001,-7.517063245084817E-001,
4.995000000000000E+009,-3.735391032395877E-001,-7.482175582275744E-001,-3.931404435060121E-001,-7.276044568566895E-001,-3.753577271273046E-001,-7.504118501788422E-001,-3.757490229255530E-001,-7.490656465610069E-001,-3.745057222453343E-001,-7.472929672355575E-001,-3.732853238714177E-001,-7.483495838729150E-001,
5.000000000000000E+009,-3.796498436851656E-001,-7.450269001889442E-001,-3.990154356887056E-001,-7.239909767648316E-001,-3.814728874545191E-001,-7.474476563960741E-001,-3.817537022366108E-001,-7.459066881168143E-001,-3.807626663641157E-001,-7.442615837338642E-001,-3.795134479619267E-001,-7.451721043659246E-001,
5.005000000000000E+009,-3.860544472627949E-001,-7.405067759878972E-001,-4.051963198430635E-001,-7.186386811152651E-001,-3.879600771354518E-001,-7.431298109536122E-001,-3.881427880733568E-001,-7.414810224698953E-001,-3.872298890200799E-001,-7.398028560520926E-001,-3.859537921043706E-001,-7.406625629675160E-001,
5.010000000000000E+009,-3.912240938211120E-001,-7.366013582599081E-001,-4.094365490709688E-001,-7.137987702481080E-001,-3.932061018864606E-001,-7.392826974505480E-001,-3.932776693851290E-001,-7.375166749371500E-001,-3.924444760896260E-001,-7.358317513154177E-001,-3.910163168441480E-001,-7.366121075260644E-001,
5.015000000000000E+009,-3.964825490058700E-001,-7.342020209089988E-001,-4.137204797279359E-001,-7.109669825553896E-001,-3.983728627857464E-001,-7.370260937868185E-001,-3.983947747901482E-001,-7.351166045822541E-001,-3.976029767075976E-001,-7.333539544555804E-001,-3.962465648616643E-001,-7.342255235188647E-001,
5.020000000000000E+009,-4.022717318191713E-001,-7.304948465033180E-001,-4.186133774874880E-001,-7.069175872624208E-001,-4.042255815589326E-001,-7.337279603702668E-001,-4.040899046730407E-001,-7.317597370456136E-001,-4.032204796125710E-001,-7.298287183343486E-001,-4.020841256272558E-001,-7.305106931217206E-001,
5.025000000000000E+009,-4.079104469618511E-001,-7.267581958283591E-001,-4.232360244255066E-001,-7.028684664031983E-001,-4.100499024218411E-001,-7.302689346769385E-001,-4.097811710370674E-001,-7.282068687541872E-001,-4.087655545690022E-001,-7.261186584989454E-001,-4.075330335889439E-001,-7.267673926568679E-001,
5.030000000000000E+009,-4.115801301680682E-001,-7.244309267433590E-001,-4.257732488278962E-001,-7.004494732417300E-001,-4.140664406274645E-001,-7.282953864576165E-001,-4.135855969559654E-001,-7.261169560609158E-001,-4.123071272850646E-001,-7.239819031798963E-001,-4.111608286023282E-001,-7.245630575998483E-001,
5.035000000000000E+009,-4.174368639827436E-001,-7.214860601381633E-001,-4.306201274037934E-001,-6.976190584544374E-001,-4.204601945051797E-001,-7.256159635926764E-001,-4.196547290949557E-001,-7.234011806903802E-001,-4.181421086718857E-001,-7.211176797997559E-001,-4.170817412284993E-001,-7.216844345499758E-001,
5.040000000000000E+009,-4.225933518100483E-001,-7.187966735499870E-001,-4.347963631975557E-001,-6.952461286807252E-001,-4.263059517633476E-001,-7.230200868922445E-001,-4.252472078304442E-001,-7.208340955429847E-001,-4.232471090091556E-001,-7.186736218423153E-001,-4.223921388445571E-001,-7.191075283422669E-001,
5.045000000000000E+009,-4.271315712915547E-001,-7.161252290540744E-001,-4.385775447141268E-001,-6.933267006227114E-001,-4.316086318231747E-001,-7.202861850071812E-001,-4.302687111108731E-001,-7.182644547041833E-001,-4.279316330378765E-001,-7.162869359032352E-001,-4.269542410022146E-001,-7.164256791018213E-001,
5.050000000000000E+009,-4.328461532495995E-001,-7.154923839486502E-001,-4.442541544973756E-001,-6.934925392277529E-001,-4.382149935124615E-001,-7.193193595621924E-001,-4.365949509967834E-001,-7.175839824870255E-001,-4.338222160232576E-001,-7.158657391932367E-001,-4.327052727984749E-001,-7.157641361059727E-001,
5.055000000000000E+009,-4.387136929356788E-001,-7.143883374791136E-001,-4.503452134802248E-001,-6.927845037335206E-001,-4.448216375093962E-001,-7.174602872740709E-001,-4.429540578245221E-001,-7.160315372381394E-001,-4.400527396343196E-001,-7.148267108221892E-001,-4.387263855288911E-001,-7.145748207634279E-001,
5.060000000000000E+009,-4.461487190351758E-001,-7.136331483894184E-001,-4.579884281443787E-001,-6.920782048695375E-001,-4.527603824840273E-001,-7.159801468043849E-001,-4.508021495706154E-001,-7.148758819920394E-001,-4.476825804033344E-001,-7.141118689003850E-001,-4.461083926019430E-001,-7.138077731489119E-001,
5.065000000000000E+009,-4.539036492090970E-001,-7.109129454536920E-001,-4.660547120023347E-001,-6.894247959626771E-001,-4.607505546093616E-001,-7.123280420610376E-001,-4.589376153420086E-001,-7.115932811126704E-001,-4.557087526549831E-001,-7.112930369354898E-001,-4.539441755745299E-001,-7.110067486054634E-001,
5.070000000000000E+009,-4.623103537708728E-001,-7.085357662310564E-001,-4.748011171836855E-001,-6.866457045219424E-001,-4.692081560657033E-001,-7.089248094180064E-001,-4.674611127969484E-001,-7.085437907531595E-001,-4.643318997171994E-001,-7.086681104267579E-001,-4.623481796376611E-001,-7.085449673263679E-001,
5.075000000000000E+009,-4.702374910938569E-001,-7.052336777820061E-001,-4.829711770149995E-001,-6.828014323904421E-001,-4.768609410955947E-001,-7.047264863321336E-001,-4.753280614088783E-001,-7.044895790125099E-001,-4.724275901100821E-001,-7.051906687747618E-001,-4.701730657849004E-001,-7.051680346820836E-001,
5.080000000000000E+009,-4.792008863700146E-001,-7.015728699357926E-001,-4.920277183561708E-001,-6.787186840786745E-001,-4.854290294308948E-001,-7.004020964181263E-001,-4.840765028008808E-001,-7.003198900850716E-001,-4.815259347038214E-001,-7.014135915051393E-001,-4.790774717152622E-001,-7.016075944663993E-001,
5.085000000000000E+009,-4.872223225638166E-001,-6.974545403178288E-001,-5.002124721350100E-001,-6.738526529595948E-001,-4.929581280277788E-001,-6.955665853593389E-001,-4.918786271141280E-001,-6.956531719805320E-001,-4.895963405008454E-001,-6.969403939299762E-001,-4.872176011906945E-001,-6.973934995426924E-001,
5.090000000000000E+009,-4.949416083722645E-001,-6.923421971075678E-001,-5.077777049880982E-001,-6.678326479602051E-001,-5.000049904565713E-001,-6.899862900187117E-001,-4.990445105633027E-001,-6.900464756586197E-001,-4.971731507979847E-001,-6.915916590383904E-001,-4.948288309542118E-001,-6.922804748824849E-001,
5.095000000000000E+009,-5.032510036978929E-001,-6.866072444387230E-001,-5.160655080548097E-001,-6.611978135552981E-001,-5.076773999461341E-001,-6.840347930967670E-001,-5.069684201309502E-001,-6.841116135682058E-001,-5.054588867153009E-001,-6.856690131245862E-001,-5.031509889478202E-001,-6.865184407673108E-001,
5.100000000000000E+009,-5.101451183262118E-001,-6.801250556401435E-001,-5.227028168667603E-001,-6.535446158091738E-001,-5.139302414370373E-001,-6.773602790416607E-001,-5.134023831977521E-001,-6.774143183011335E-001,-5.120360631939736E-001,-6.790565274568023E-001,-5.099418022208730E-001,-6.800518430757589E-001,
5.105000000000000E+009,-5.172094242456591E-001,-6.744448722892451E-001,-5.293720971804810E-001,-6.465257858270265E-001,-5.204848256077108E-001,-6.716857317331497E-001,-5.200505023257521E-001,-6.715553816437089E-001,-5.191238351674858E-001,-6.733770204464067E-001,-5.170481874838174E-001,-6.743417656417761E-001,
5.110000000000000E+009,-5.235680616159054E-001,-6.687403781916429E-001,-5.346984757154848E-001,-6.393522307003786E-001,-5.263387542540432E-001,-6.659586363811088E-001,-5.259922254485274E-001,-6.657884576437501E-001,-5.254183266802754E-001,-6.674072690275387E-001,-5.233736604098583E-001,-6.685926920994328E-001,
5.115000000000000E+009,-5.298815299707069E-001,-6.621551076907413E-001,-5.395392566444399E-001,-6.318554595434570E-001,-5.321464051086957E-001,-6.594294529983562E-001,-5.319290486008454E-001,-6.591439765477818E-001,-5.315411338623741E-001,-6.606847044044922E-001,-5.296338699743437E-001,-6.620126826499043E-001,
5.120000000000000E+009,-5.358156682334566E-001,-6.547686276453160E-001,-5.439988699714661E-001,-6.238508968609620E-001,-5.375371018794326E-001,-6.521770188743646E-001,-5.372554798642536E-001,-6.518613747530329E-001,-5.370294705582399E-001,-6.532965657294215E-001,-5.355075928591726E-001,-6.546682688593452E-001,
5.125000000000000E+009,-5.422002591045074E-001,-6.475425342449074E-001,-5.488872321395876E-001,-6.159347419099428E-001,-5.433653894761579E-001,-6.450511010785232E-001,-5.432165607534498E-001,-6.446465999529031E-001,-5.431704759036791E-001,-6.461399301350650E-001,-5.418980635977337E-001,-6.474146379872386E-001,
5.130000000000000E+009,-5.459306037990441E-001,-6.403779632220833E-001,-5.509311854322816E-001,-6.084050958837892E-001,-5.466885088502952E-001,-6.382592804833879E-001,-5.464120642665802E-001,-6.376587997082736E-001,-5.467128374000095E-001,-6.390951536023143E-001,-5.456193852897459E-001,-6.402972596603935E-001,
5.135000000000000E+009,-5.503708393202669E-001,-6.349254323696902E-001,-5.538049732218934E-001,-6.031050339538576E-001,-5.507942788185960E-001,-6.332465579971617E-001,-5.505173094625404E-001,-6.325590737327558E-001,-5.510433856381826E-001,-6.337616165794653E-001,-5.500982732921659E-001,-6.348582205227391E-001,
5.140000000000000E+009,-5.546255118165635E-001,-6.274027957209494E-001,-5.564764769270326E-001,-5.959326736929322E-001,-5.548081977793374E-001,-6.262128276940595E-001,-5.544608754222649E-001,-6.254036222972895E-001,-5.551127279032821E-001,-6.265381996997625E-001,-5.542645732536216E-001,-6.274050877040933E-001,
5.145000000000000E+009,-5.583382588373774E-001,-6.213444095150653E-001,-5.588952500126649E-001,-5.902567581925966E-001,-5.583564316002641E-001,-6.206799019577700E-001,-5.579628643306835E-001,-6.198120997660199E-001,-5.588420168774517E-001,-6.206855783658516E-001,-5.579754839402028E-001,-6.213487121149831E-001,
5.150000000000000E+009,-5.620089518043340E-001,-6.162557621375258E-001,-5.614121992669680E-001,-5.856970014144899E-001,-5.619939944748542E-001,-6.160519137349882E-001,-5.615226751664882E-001,-6.151501759615123E-001,-5.624907642641879E-001,-6.156787795909100E-001,-5.615940147630146E-001,-6.162831068435373E-001,
5.155000000000000E+009,-5.654266004196216E-001,-6.123835991187675E-001,-5.640965060153200E-001,-5.825490555502321E-001,-5.654487927724259E-001,-6.127280099233141E-001,-5.648487412757722E-001,-6.117364277671424E-001,-5.657660189390132E-001,-6.120266097404680E-001,-5.649874500533634E-001,-6.123784631099416E-001,
5.160000000000000E+009,-5.680200449676298E-001,-6.072358864093508E-001,-5.660035489352417E-001,-5.778593764253236E-001,-5.680875484607522E-001,-6.081064158847657E-001,-5.673825794692030E-001,-6.070929478386357E-001,-5.683028223108719E-001,-6.071822709467117E-001,-5.674738576649478E-001,-6.073229758320036E-001,
5.165000000000000E+009,-5.718945410080032E-001,-6.010237882808633E-001,-5.690934778442384E-001,-5.719784078927614E-001,-5.723778040007501E-001,-6.024972326019213E-001,-5.715100270587559E-001,-6.015087346084166E-001,-5.723814696050970E-001,-6.013199499408576E-001,-5.713695406425712E-001,-6.011855273431730E-001,
5.170000000000000E+009,-5.750996394267569E-001,-5.980139440523850E-001,-5.716303271202089E-001,-5.693710806689455E-001,-5.761474492727818E-001,-5.998637230237764E-001,-5.751113604928696E-001,-5.988874647463618E-001,-5.758163705966438E-001,-5.985437510946536E-001,-5.746486820768436E-001,-5.983498244062463E-001,
5.175000000000000E+009,-5.787944336281049E-001,-5.940228424183603E-001,-5.744091268072510E-001,-5.657394698349001E-001,-5.804613064124924E-001,-5.959461604566978E-001,-5.792530013327847E-001,-5.950013178947037E-001,-5.797557866905861E-001,-5.946021041888551E-001,-5.784815884019050E-001,-5.942856515073963E-001,
5.180000000000000E+009,-5.822591965028365E-001,-5.900307905762798E-001,-5.770290376004029E-001,-5.625684409147645E-001,-5.844140731760112E-001,-5.919386832110420E-001,-5.830572306975393E-001,-5.910989334146983E-001,-5.835359203108873E-001,-5.905341553480057E-001,-5.819540970187570E-001,-5.903495611564407E-001,
5.185000000000000E+009,-5.873069465206442E-001,-5.862281226653694E-001,-5.817010283819580E-001,-5.595562283126832E-001,-5.899247380180334E-001,-5.880221928288413E-001,-5.883617173622332E-001,-5.873711518626611E-001,-5.885294025921339E-001,-5.867853667343268E-001,-5.868940876678185E-001,-5.865267642105940E-001,
5.190000000000000E+009,-5.908426378707381E-001,-5.814537033909228E-001,-5.851185226251221E-001,-5.555704705618287E-001,-5.939341943141474E-001,-5.832128818690908E-001,-5.922501039598246E-001,-5.827535076190048E-001,-5.922620211001678E-001,-5.823059844072407E-001,-5.904988755743518E-001,-5.819799802047780E-001,
5.195000000000000E+009,-5.945213132761489E-001,-5.781808845735578E-001,-5.886257818379214E-001,-5.525719463366701E-001,-5.980747671518615E-001,-5.795928047729556E-001,-5.963562598601039E-001,-5.795095624050253E-001,-5.962485728348365E-001,-5.789909202938318E-001,-5.943078967744304E-001,-5.786846563736494E-001,
5.200000000000000E+009,-5.997664322985485E-001,-5.746027339369612E-001,-5.937739217358400E-001,-5.492765360743714E-001,-6.036796634836954E-001,-5.754962924339575E-001,-6.019344570167299E-001,-5.757365854841919E-001,-6.018011727983232E-001,-5.752779624207411E-001,-5.996221224020512E-001,-5.750008757382306E-001,
5.205000000000000E+009,-6.042445202429037E-001,-5.710251875943190E-001,-5.980752590672304E-001,-5.459158471177675E-001,-6.084160038132697E-001,-5.713268988628947E-001,-6.068179594088332E-001,-5.719685457066116E-001,-6.065078358892737E-001,-5.715037461287499E-001,-6.041791119333607E-001,-5.713501591923108E-001,
5.210000000000000E+009,-6.108689952202250E-001,-5.678578939057761E-001,-6.046941046975709E-001,-5.430270092761232E-001,-6.150386730272741E-001,-5.676186599034648E-001,-6.137316805674744E-001,-5.685390204968388E-001,-6.132492513362923E-001,-5.681263886232915E-001,-6.108139502650031E-001,-5.682020028021692E-001,
5.215000000000000E+009,-6.159335560047489E-001,-5.636268092390014E-001,-6.098451364909364E-001,-5.389027756828310E-001,-6.198440612779060E-001,-5.628653318950828E-001,-6.188812615031291E-001,-5.639918575691346E-001,-6.183595840300663E-001,-5.638084465122742E-001,-6.158616902841576E-001,-5.640466133861741E-001,
