% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_0_1plstc_S21,im:Cap1_duto1_0_1plstc_S21,re:Cap1_duto1_0_5plstc_S21,im:Cap1_duto1_0_5plstc_S21,re:Cap1_duto1_0_75plstc_S21,im:Cap1_duto1_0_75plstc_S21,re:Cap1_duto1_1plstc_S21,im:Cap1_duto1_1plstc_S21,
1.495000000000000E+009,-7.723133628163694E-001,-5.830999349236913E-001,-7.728164395419560E-001,-5.833365353173341E-001,-7.724074190749893E-001,-5.829573080688192E-001,-7.724010352377426E-001,-5.830586491378504E-001,-7.723857610168460E-001,-5.829564390487672E-001,
1.500000000000000E+009,-7.777573041415928E-001,-5.766943101179938E-001,-7.781718641335634E-001,-5.767655093111390E-001,-7.777056204875632E-001,-5.765655647335468E-001,-7.778005419148836E-001,-5.765963746056173E-001,-7.777121750793459E-001,-5.765507976989748E-001,
1.505000000000000E+009,-7.821672866957273E-001,-5.704021859281296E-001,-7.826023584683292E-001,-5.704697177944094E-001,-7.821351213540210E-001,-5.702709085922159E-001,-7.822194934256658E-001,-5.703043843828447E-001,-7.821709986839296E-001,-5.702805690803530E-001,
1.510000000000000E+009,-7.870486261629137E-001,-5.641088944162686E-001,-7.874103634321720E-001,-5.641891923278138E-001,-7.870285780812794E-001,-5.639980030903796E-001,-7.870873360399431E-001,-5.640118780025135E-001,-7.870223619804384E-001,-5.640230882911684E-001,
1.515000000000000E+009,-7.924663436125843E-001,-5.573398158286337E-001,-7.928592209409611E-001,-5.574761310544986E-001,-7.924876470394897E-001,-5.572916142629867E-001,-7.924946372488683E-001,-5.572394808787532E-001,-7.925890685997011E-001,-5.572265278358461E-001,
1.520000000000000E+009,-7.973574129130840E-001,-5.509194902022552E-001,-7.977342289552494E-001,-5.510408990512941E-001,-7.973332525984067E-001,-5.508627352551990E-001,-7.973640866232070E-001,-5.508573000252629E-001,-7.973974278526308E-001,-5.508864351806642E-001,
1.525000000000000E+009,-8.019074943677576E-001,-5.444962213939526E-001,-8.023818312845767E-001,-5.446210971669192E-001,-8.019512720495007E-001,-5.444831348802088E-001,-8.018720763029410E-001,-5.444172566870893E-001,-8.020141924667360E-001,-5.443916634635926E-001,
1.530000000000000E+009,-8.064412068932502E-001,-5.375763760598805E-001,-8.067796591492007E-001,-5.376996974095094E-001,-8.064637389762848E-001,-5.375491288717024E-001,-8.063885332259637E-001,-5.375455221686029E-001,-8.065212004089357E-001,-5.374534378967287E-001,
1.535000000000000E+009,-8.109025475168215E-001,-5.307698980000521E-001,-8.112643116230593E-001,-5.307929894188905E-001,-8.110142634371564E-001,-5.307541781070331E-001,-8.108974324589373E-001,-5.307341305911481E-001,-8.109739375877383E-001,-5.306499072914125E-001,
1.540000000000000E+009,-8.149986691512490E-001,-5.243684034165815E-001,-8.153634109343751E-001,-5.244489448040163E-001,-8.150071655305471E-001,-5.243184688601934E-001,-8.150506682776930E-001,-5.243045654635090E-001,-8.151886009368898E-001,-5.241840577964784E-001,
1.545000000000000E+009,-8.192881578541158E-001,-5.172924249040203E-001,-8.196848623179995E-001,-5.173252349809083E-001,-8.193271521255741E-001,-5.171695641374206E-001,-8.192681321529537E-001,-5.172246005717300E-001,-8.193394953384401E-001,-5.170639939346314E-001,
1.550000000000000E+009,-8.231212465539674E-001,-5.104805705880469E-001,-8.234129168385316E-001,-5.104804311744935E-001,-8.230212821816549E-001,-5.104713916306298E-001,-8.229863225270071E-001,-5.104194344905741E-001,-8.230975146827699E-001,-5.102799015197754E-001,
1.555000000000000E+009,-8.270481913726773E-001,-5.035052337887724E-001,-8.273878516262393E-001,-5.035592147939332E-001,-8.271330736370532E-001,-5.034577222918109E-001,-8.270389943469196E-001,-5.035005917057781E-001,-8.271639565200808E-001,-5.032579386634828E-001,
1.560000000000000E+009,-8.309299599263733E-001,-4.961348224290411E-001,-8.313168315677493E-001,-4.961984464592683E-001,-8.309100763370070E-001,-4.961758596323299E-001,-8.309171246754828E-001,-4.961429069335414E-001,-8.310057877044680E-001,-4.959182304191591E-001,
1.565000000000000E+009,-8.350917408444394E-001,-4.884691072289663E-001,-8.354060830619876E-001,-4.884132860296541E-001,-8.351275281021094E-001,-4.883657531948212E-001,-8.350800888316744E-001,-4.883647287448228E-001,-8.351199124794009E-001,-4.881147112960816E-001,
1.570000000000000E+009,-8.389703647984410E-001,-4.808529083007168E-001,-8.392943550131777E-001,-4.808341941603425E-001,-8.389104170278503E-001,-4.807802868518364E-001,-8.389706388985811E-001,-4.808180370596202E-001,-8.389053590927126E-001,-4.805743093299867E-001,
1.575000000000000E+009,-8.424234310121040E-001,-4.734222415552500E-001,-8.427172876732791E-001,-4.733861509886751E-001,-8.424102175220199E-001,-4.733363589774454E-001,-8.424601920900012E-001,-4.733726562866463E-001,-8.423323224182132E-001,-4.732189436817170E-001,
1.580000000000000E+009,-8.456874985220343E-001,-4.658563289198709E-001,-8.458836438180605E-001,-4.658243333025514E-001,-8.455619644561282E-001,-4.658127060732936E-001,-8.456205225830686E-001,-4.658535317176642E-001,-8.456137477569582E-001,-4.656551709918977E-001,
1.585000000000000E+009,-8.488211067660058E-001,-4.588285999996683E-001,-8.490290646264834E-001,-4.588518026549043E-001,-8.486898335531523E-001,-4.588622085828983E-001,-8.488784664118869E-001,-4.589008254898834E-001,-8.487157016792301E-001,-4.587339345264436E-001,
1.590000000000000E+009,-8.518989367900663E-001,-4.519230528986225E-001,-8.520771404405582E-001,-4.519716564320405E-001,-8.518078357902255E-001,-4.519402649745691E-001,-8.520037967726799E-001,-4.519300747709780E-001,-8.519076230392458E-001,-4.517687418823243E-001,
1.595000000000000E+009,-8.547451375081847E-001,-4.458067401432717E-001,-8.549284485747013E-001,-4.458231769966524E-001,-8.546576558822839E-001,-4.458974164691490E-001,-8.548006822898390E-001,-4.457296879918827E-001,-8.548091284675601E-001,-4.456218419857027E-001,
1.600000000000000E+009,-8.583672322883891E-001,-4.389405043947522E-001,-8.585120441660098E-001,-4.390786494593996E-001,-8.582295146771486E-001,-4.391393624300415E-001,-8.584133998861155E-001,-4.388352506568992E-001,-8.583294782524110E-001,-4.387463413829804E-001,
1.605000000000000E+009,-8.614602455854146E-001,-4.318495115270488E-001,-8.616659268632876E-001,-4.319048755306185E-001,-8.614602861696722E-001,-4.320009632599366E-001,-8.615437961078165E-001,-4.317377601141913E-001,-8.613689628334047E-001,-4.317540027809144E-001,
1.610000000000000E+009,-8.644265905623448E-001,-4.253635045895045E-001,-8.645583887113832E-001,-4.254893857599061E-001,-8.643276052776614E-001,-4.257226997460665E-001,-8.644025915155091E-001,-4.252654602057399E-001,-8.644226612091066E-001,-4.252736632289888E-001,
1.615000000000000E+009,-8.675012834730362E-001,-4.190280199885252E-001,-8.677074304157048E-001,-4.190989647827485E-001,-8.675806222181803E-001,-4.193702629128103E-001,-8.674751066029783E-001,-4.189817667083677E-001,-8.673769422607424E-001,-4.189822281913759E-001,
1.620000000000000E+009,-8.706095916881838E-001,-4.121418586061741E-001,-8.706276773134524E-001,-4.121953216623567E-001,-8.706310674416022E-001,-4.124812267966059E-001,-8.704694619907840E-001,-4.120836039241052E-001,-8.705808729858400E-001,-4.120599335365296E-001,
1.625000000000000E+009,-8.740560684529420E-001,-4.054231406320030E-001,-8.740887921109928E-001,-4.054903724769106E-001,-8.742253880843226E-001,-4.057440581687103E-001,-8.739808782357390E-001,-4.053753583553437E-001,-8.741043153648378E-001,-4.052722682685853E-001,
1.630000000000000E+009,-8.776825522551133E-001,-3.987083812048933E-001,-8.776733887053225E-001,-3.988674592854463E-001,-8.778832351843782E-001,-3.990167993329784E-001,-8.775522853006743E-001,-3.987650161209035E-001,-8.777225393333437E-001,-3.985998303833009E-001,
1.635000000000000E+009,-8.812155961784429E-001,-3.920486538791794E-001,-8.811744662578067E-001,-3.923146921672700E-001,-8.815100588374489E-001,-3.923649315131786E-001,-8.811416618600964E-001,-3.921370950445560E-001,-8.813155224304202E-001,-3.919696337585450E-001,
1.640000000000000E+009,-8.842539696245780E-001,-3.845972750639662E-001,-8.841686573067142E-001,-3.849687837176881E-001,-8.845955110796326E-001,-3.848599211495042E-001,-8.841342725478638E-001,-3.847880392458165E-001,-8.843563349800112E-001,-3.844753675460816E-001,
1.645000000000000E+009,-8.877259210264854E-001,-3.773452838050587E-001,-8.876668916777530E-001,-3.778647146193849E-001,-8.880985622959243E-001,-3.776178268054159E-001,-8.876923033879168E-001,-3.776088821922475E-001,-8.878401276550294E-001,-3.772086186237336E-001,
1.650000000000000E+009,-8.913086963613494E-001,-3.694067920545787E-001,-8.913496226829959E-001,-3.699378317566804E-001,-8.918196062581620E-001,-3.695525064250145E-001,-8.913409112927002E-001,-3.696315314350884E-001,-8.914133955039979E-001,-3.691763167209626E-001,
1.655000000000000E+009,-8.930466490723583E-001,-3.617239710425347E-001,-8.931407187990176E-001,-3.623719828935639E-001,-8.934889937347504E-001,-3.618634447349574E-001,-8.931404691303877E-001,-3.619956100008361E-001,-8.931030597572328E-001,-3.614490900020600E-001,
1.660000000000000E+009,-8.959182319153812E-001,-3.542389607196982E-001,-8.962630827264468E-001,-3.548254176772157E-001,-8.964694505650617E-001,-3.541601932781694E-001,-8.961784323780359E-001,-3.543988861511215E-001,-8.960263543891909E-001,-3.539360566215516E-001,
1.665000000000000E+009,-8.990094287287997E-001,-3.466418044802316E-001,-8.992944235629276E-001,-3.472739710820862E-001,-8.994616589899702E-001,-3.464909917602048E-001,-8.992154192652948E-001,-3.467607212226626E-001,-8.990436250915529E-001,-3.463546570224763E-001,
1.670000000000000E+009,-9.019012500831902E-001,-3.382550800055036E-001,-9.022843763132449E-001,-3.388578649898896E-001,-9.022413417611424E-001,-3.380194868888067E-001,-9.021123556835935E-001,-3.383272412818354E-001,-9.018573385810855E-001,-3.378698544712068E-001,
1.675000000000000E+009,-9.049462125256491E-001,-3.309912483122334E-001,-9.053361369504154E-001,-3.315397392055665E-001,-9.052664221354438E-001,-3.307255145997415E-001,-9.052206279157256E-001,-3.310044012208885E-001,-9.048462624626161E-001,-3.306572289924622E-001,
1.680000000000000E+009,-9.081954860487359E-001,-3.229424558158168E-001,-9.087286259924867E-001,-3.234491953864167E-001,-9.085583062510947E-001,-3.225738649718096E-001,-9.084548744635292E-001,-3.229222450064712E-001,-9.080690283622743E-001,-3.226554873790742E-001,
1.685000000000000E+009,-9.113211402321673E-001,-3.152523767595079E-001,-9.119771665446415E-001,-3.157145947380494E-001,-9.116006136864626E-001,-3.149073780824918E-001,-9.116255030077254E-001,-3.151227982212248E-001,-9.112074120178225E-001,-3.148375941123963E-001,
1.690000000000000E+009,-9.140697838624992E-001,-3.074242388977211E-001,-9.147251387525027E-001,-3.078286637852357E-001,-9.143546511058555E-001,-3.070135401979842E-001,-9.143525556244696E-001,-3.073125304556542E-001,-9.138022527732851E-001,-3.071105177326203E-001,
1.695000000000000E+009,-9.168891111137748E-001,-2.991822186242272E-001,-9.174983104538453E-001,-2.995440595947327E-001,-9.170127533372727E-001,-2.987959276630807E-001,-9.170623417849511E-001,-2.991308208160332E-001,-9.166409817924502E-001,-2.989706557216645E-001,
1.700000000000000E+009,-9.187602573595443E-001,-2.914145539448578E-001,-9.194258740280277E-001,-2.918574346136902E-001,-9.188987666722210E-001,-2.910082166783046E-001,-9.190408120851119E-001,-2.914230403187147E-001,-9.185704991874696E-001,-2.912481392135621E-001,
1.705000000000000E+009,-9.206552488688458E-001,-2.837733348163170E-001,-9.213378644481144E-001,-2.841797020825379E-001,-9.208471265392120E-001,-2.833965640148375E-001,-9.209436913587816E-001,-2.837615838814879E-001,-9.205131738929751E-001,-2.836566069641113E-001,
1.710000000000000E+009,-9.226112428229466E-001,-2.754973009548383E-001,-9.234058127392520E-001,-2.758630204076326E-001,-9.227457961044039E-001,-2.751095261659080E-001,-9.229873321341467E-001,-2.754214685363217E-001,-9.225025262603762E-001,-2.753849278278351E-001,
1.715000000000000E+009,-9.242459848535932E-001,-2.683267500390282E-001,-9.249906715418521E-001,-2.688106881712433E-001,-9.242867510475573E-001,-2.679045037877929E-001,-9.245641645659122E-001,-2.683101911447853E-001,-9.241034033164982E-001,-2.682914391727448E-001,
1.720000000000000E+009,-9.259839629552578E-001,-2.604317735275906E-001,-9.268182365019351E-001,-2.608086791048218E-001,-9.259838433968263E-001,-2.600440619264965E-001,-9.264200304039487E-001,-2.601952895265788E-001,-9.259128598480227E-001,-2.603303980083466E-001,
1.725000000000000E+009,-9.280494799694147E-001,-2.532224742339528E-001,-9.290024075790042E-001,-2.536404966872407E-001,-9.279952054725587E-001,-2.527684697080755E-001,-9.283932806721795E-001,-2.529432434281986E-001,-9.279591648826600E-001,-2.530910940151215E-001,
1.730000000000000E+009,-9.296127240745886E-001,-2.459612247709550E-001,-9.307072994779422E-001,-2.463555756975648E-001,-9.295106404856393E-001,-2.455546735239370E-001,-9.300015441525139E-001,-2.456203050367623E-001,-9.296104553298953E-001,-2.457943403434754E-001,
1.735000000000000E+009,-9.309408317948438E-001,-2.383786050713345E-001,-9.322508785663943E-001,-2.385889539276154E-001,-9.307992633061175E-001,-2.379364299151459E-001,-9.312687583501565E-001,-2.379748411736676E-001,-9.308808498191835E-001,-2.381774387493134E-001,
1.740000000000000E+009,-9.327355924341125E-001,-2.316116615015295E-001,-9.340370372539859E-001,-2.316998066388993E-001,-9.325406335533502E-001,-2.311741950384854E-001,-9.330070170148455E-001,-2.311430586350801E-001,-9.326929525413515E-001,-2.314332188425065E-001,
1.745000000000000E+009,-9.347621505217336E-001,-2.239433184965975E-001,-9.361597697850954E-001,-2.237263181273286E-001,-9.344779854994337E-001,-2.234936386693202E-001,-9.349271617645250E-001,-2.234059496334612E-001,-9.346524620094300E-001,-2.237332228393555E-001,
1.750000000000000E+009,-9.373149956524486E-001,-2.166442891952292E-001,-9.387570294477053E-001,-2.163223210072907E-001,-9.369491250754514E-001,-2.161525537684856E-001,-9.373980553112284E-001,-2.160403839891499E-001,-9.372457205734256E-001,-2.163742770290376E-001,
1.755000000000000E+009,-9.390463510823548E-001,-2.091736554499836E-001,-9.404800707327639E-001,-2.086466699256089E-001,-9.386199962332753E-001,-2.087678923721369E-001,-9.390960992766317E-001,-2.085176351651711E-001,-9.389466037750246E-001,-2.089917395467759E-001,
1.760000000000000E+009,-9.409882525973317E-001,-2.015147374139670E-001,-9.424130918405032E-001,-2.007634817784272E-001,-9.404764414602269E-001,-2.012493567670317E-001,-9.409288001134173E-001,-2.009058618239318E-001,-9.408812595100404E-001,-2.013385497407914E-001,
1.765000000000000E+009,-9.429986460041048E-001,-1.942980561849751E-001,-9.442654843391909E-001,-1.932726795984086E-001,-9.424741198712763E-001,-1.940034217619217E-001,-9.428449769092346E-001,-1.936755038075231E-001,-9.428481082115175E-001,-1.941724115877152E-001,
1.770000000000000E+009,-9.452560500272393E-001,-1.860889347198211E-001,-9.462848348330387E-001,-1.848754540491379E-001,-9.446079141822397E-001,-1.859955392937909E-001,-9.449532406318804E-001,-1.854871870263734E-001,-9.451141970558169E-001,-1.858375431251526E-001,
1.775000000000000E+009,-9.469858684137835E-001,-1.779615417859756E-001,-9.478038019488284E-001,-1.767985228584855E-001,-9.463506522691236E-001,-1.779400966217823E-001,-9.466755069224870E-001,-1.774840325008142E-001,-9.468976033210756E-001,-1.777313836517334E-001,
1.780000000000000E+009,-9.489664180480897E-001,-1.704261858884132E-001,-9.496327175544986E-001,-1.692136448477265E-001,-9.484114495061959E-001,-1.704972832559752E-001,-9.485935861820171E-001,-1.701032058263346E-001,-9.488662352485660E-001,-1.703007134275437E-001,
1.785000000000000E+009,-9.507245279903873E-001,-1.623104348353457E-001,-9.511748789806642E-001,-1.610296434297791E-001,-9.500910181465088E-001,-1.625331242683190E-001,-9.502486872434027E-001,-1.620027445252954E-001,-9.505505944976810E-001,-1.621476230955124E-001,
1.790000000000000E+009,-9.528455857349569E-001,-1.537928524173989E-001,-9.531660056408755E-001,-1.525819416319687E-001,-9.523360375348292E-001,-1.539793719581549E-001,-9.524744940954404E-001,-1.535500261565240E-001,-9.527824139976504E-001,-1.536035100755692E-001,
1.795000000000000E+009,-9.536390302676815E-001,-1.462207375683230E-001,-9.538276243391116E-001,-1.449422414098313E-001,-9.530616517256505E-001,-1.465583524501124E-001,-9.532671618847695E-001,-1.461594942019376E-001,-9.534791777801515E-001,-1.461088450880051E-001,
1.800000000000000E+009,-9.554271494038324E-001,-1.376815198070771E-001,-9.553997401717287E-001,-1.364756059731430E-001,-9.550075980900574E-001,-1.380478624582402E-001,-9.551336110245244E-001,-1.376036447077357E-001,-9.552989262657168E-001,-1.375376646833420E-001,
1.805000000000000E+009,-9.564737127933989E-001,-1.293355375086368E-001,-9.563606819073549E-001,-1.282175677284287E-001,-9.560780715824792E-001,-1.296216594478379E-001,-9.561096048418525E-001,-1.292155075262074E-001,-9.563780383300783E-001,-1.291660808219909E-001,
1.810000000000000E+009,-9.578019338839114E-001,-1.209008062394037E-001,-9.576367570019534E-001,-1.198113569182190E-001,-9.574384229169582E-001,-1.212755338685544E-001,-9.574782194029698E-001,-1.208932512124609E-001,-9.576992874259952E-001,-1.207965230708123E-001,
1.815000000000000E+009,-9.587391818356357E-001,-1.122330784385944E-001,-9.583333346479066E-001,-1.113782286994622E-001,-9.582349086007747E-001,-1.126524574537593E-001,-9.584067674262757E-001,-1.122335058361087E-001,-9.586479029045106E-001,-1.121078771262169E-001,
1.820000000000000E+009,-9.597811306621976E-001,-1.037879024984121E-001,-9.594803612572268E-001,-1.029139197995675E-001,-9.593421688997839E-001,-1.042512403242083E-001,-9.595576748896165E-001,-1.037614122441755E-001,-9.597525687255861E-001,-1.036425190558434E-001,
1.825000000000000E+009,-9.601775108238764E-001,-9.564588450989764E-002,-9.597469989020266E-001,-9.487941693920826E-002,-9.597331463876418E-001,-9.616528230480723E-002,-9.599889867834762E-001,-9.574739370507170E-002,-9.601790982360843E-001,-9.552808772373202E-002,
1.830000000000000E+009,-9.616220991933435E-001,-8.728361263029136E-002,-9.611574892571292E-001,-8.656691831618273E-002,-9.612206054120319E-001,-8.776580550967009E-002,-9.614647381384516E-001,-8.726648767018493E-002,-9.616292626457217E-001,-8.711088107776643E-002,
1.835000000000000E+009,-9.628373330505371E-001,-7.830264248990951E-002,-9.623321656112915E-001,-7.764847657047046E-002,-9.623604310247659E-001,-7.895246760468051E-002,-9.626263886578018E-001,-7.842781415123026E-002,-9.628507098045350E-001,-7.804429274368288E-002,
1.840000000000000E+009,-9.632441394838879E-001,-6.918730829831349E-002,-9.627363442940615E-001,-6.866868698299866E-002,-9.629072761351415E-001,-6.978608973521952E-002,-9.631901522985269E-001,-6.921274924630105E-002,-9.632686348152162E-001,-6.897654218673709E-002,
1.845000000000000E+009,-9.629817770210849E-001,-6.009596676205015E-002,-9.624007648397218E-001,-5.966533939733660E-002,-9.626350347670234E-001,-6.080590824874731E-002,-9.628558106085235E-001,-6.022484041395336E-002,-9.629223908958436E-001,-5.985222666764261E-002,
