% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap2_copo1_0_1plstc_S21,im:cap2_copo1_0_1plstc_S21,re:cap2_copo1_0_5plstc_S21,im:cap2_copo1_0_5plstc_S21,re:cap2_copo1_1plstc_S21,im:cap2_copo1_1plstc_S21,
4.855000000000000E+009,-2.259189969036103E-001,-7.890798774015100E-001,-2.236497390053249E-001,-7.918233326045636E-001,-2.278998841775156E-001,-7.940814388339490E-001,-2.258448876921037E-001,-7.890105353710254E-001,
4.860000000000000E+009,-2.313545739166440E-001,-7.844822873939085E-001,-2.290629260365940E-001,-7.874745375071295E-001,-2.335149521819920E-001,-7.893429167617894E-001,-2.312459576664067E-001,-7.844018627222369E-001,
4.865000000000000E+009,-2.367307642222781E-001,-7.800558824889419E-001,-2.346731520761373E-001,-7.832074127349578E-001,-2.392822258599957E-001,-7.848125960264030E-001,-2.368242335983507E-001,-7.799963175604763E-001,
4.870000000000000E+009,-2.413246739719806E-001,-7.753555114724623E-001,-2.393611005412231E-001,-7.786192017488510E-001,-2.439322640623403E-001,-7.795494113406265E-001,-2.414578855140911E-001,-7.750558382177827E-001,
4.875000000000000E+009,-2.461736976580518E-001,-7.713528560779743E-001,-2.444352255262451E-001,-7.744957149071979E-001,-2.487598111156384E-001,-7.753039223029835E-001,-2.461152661961749E-001,-7.708838460198185E-001,
4.880000000000000E+009,-2.509316318129287E-001,-7.672293426957590E-001,-2.491266126093199E-001,-7.703385770420272E-001,-2.535075306070485E-001,-7.711865033802443E-001,-2.508296121317105E-001,-7.669078515746024E-001,
4.885000000000000E+009,-2.541824748673469E-001,-7.629689969467987E-001,-2.521403202763158E-001,-7.661332381611556E-001,-2.568604617746599E-001,-7.668555987394115E-001,-2.540736266349609E-001,-7.626289939262586E-001,
4.890000000000000E+009,-2.560853395162499E-001,-7.590475723450465E-001,-2.539642010842340E-001,-7.624830883386781E-001,-2.587864598367400E-001,-7.627405747049219E-001,-2.558311400755864E-001,-7.588074060656536E-001,
4.895000000000000E+009,-2.587957509353733E-001,-7.560736503413977E-001,-2.566406430100237E-001,-7.598474169670118E-001,-2.616035701160196E-001,-7.596953959257558E-001,-2.586358302727414E-001,-7.557645814800239E-001,
4.900000000000000E+009,-2.614215480768389E-001,-7.528421540192875E-001,-2.593306998104906E-001,-7.569308352801674E-001,-2.643380646694501E-001,-7.564118907680740E-001,-2.610892244542376E-001,-7.526494391882752E-001,
4.905000000000000E+009,-2.618774793165752E-001,-7.522566808281688E-001,-2.600583218177587E-001,-7.566817475219940E-001,-2.649861680953027E-001,-7.555794502191368E-001,-2.615211635028932E-001,-7.521565418679780E-001,
4.910000000000000E+009,-2.644307366725963E-001,-7.512836633874698E-001,-2.629044428489560E-001,-7.558182765511309E-001,-2.677657773555159E-001,-7.542280970719418E-001,-2.641496254046281E-001,-7.512539294302272E-001,
4.915000000000000E+009,-2.668228213219784E-001,-7.518037919282117E-001,-2.655032030452347E-001,-7.565796261738164E-001,-2.701856922011593E-001,-7.543210645161159E-001,-2.664388074637865E-001,-7.518045533635527E-001,
4.920000000000000E+009,-2.703494109778981E-001,-7.546525837923769E-001,-2.696631792442928E-001,-7.595608588000984E-001,-2.739267209030916E-001,-7.566222712864382E-001,-2.701107495321330E-001,-7.548267138920822E-001,
4.925000000000000E+009,-2.754919348017886E-001,-7.567560884027615E-001,-2.754052198558399E-001,-7.615787932441986E-001,-2.787450206220158E-001,-7.578958640504786E-001,-2.754223549517877E-001,-7.569666313390224E-001,
4.930000000000000E+009,-2.816751602682167E-001,-7.586614657865118E-001,-2.819696798820390E-001,-7.631622952950489E-001,-2.842730573399903E-001,-7.593623797516879E-001,-2.817622207195021E-001,-7.588027816049001E-001,
4.935000000000000E+009,-2.893399572332405E-001,-7.603579963107179E-001,-2.898534478980820E-001,-7.645171130747996E-001,-2.912585477481647E-001,-7.608616664443515E-001,-2.894580525062545E-001,-7.603492045992912E-001,
4.940000000000000E+009,-2.979612429979517E-001,-7.606295568902006E-001,-2.986789004101548E-001,-7.644254367321250E-001,-2.991974426414795E-001,-7.611851025840081E-001,-2.980237897950367E-001,-7.605236016215219E-001,
4.945000000000000E+009,-3.065581899153541E-001,-7.606906431987889E-001,-3.072306111204005E-001,-7.641214865658167E-001,-3.073799577449837E-001,-7.615372520594506E-001,-3.064802074339371E-001,-7.606818190705460E-001,
4.950000000000000E+009,-3.159071377622075E-001,-7.585780785252391E-001,-3.164854257818332E-001,-7.616880823112477E-001,-3.164768250143509E-001,-7.595047356686531E-001,-3.159791191672176E-001,-7.585005570050637E-001,
4.955000000000000E+009,-3.238979301461828E-001,-7.562818309921797E-001,-3.243206388338722E-001,-7.592241283047698E-001,-3.241396932694241E-001,-7.573404633440221E-001,-3.240020142938715E-001,-7.562672868505530E-001,
4.960000000000000E+009,-3.327082853347300E-001,-7.516199623883990E-001,-3.328693519194231E-001,-7.544500689506442E-001,-3.325732152134157E-001,-7.528483072506828E-001,-3.327913645599568E-001,-7.514300202849983E-001,
4.965000000000000E+009,-3.402737441668303E-001,-7.483660035522863E-001,-3.402696438985191E-001,-7.512743374320968E-001,-3.398866254676760E-001,-7.498873291657831E-001,-3.403004437039542E-001,-7.481812450698069E-001,
4.970000000000000E+009,-3.470620597293112E-001,-7.435262786029994E-001,-3.469742661632473E-001,-7.464763803430787E-001,-3.463550022331967E-001,-7.453124063184256E-001,-3.469013124391577E-001,-7.434347668571361E-001,
4.975000000000000E+009,-3.537978051628325E-001,-7.402814546901062E-001,-3.535728913842753E-001,-7.433193246923874E-001,-3.529384242475805E-001,-7.424060756326401E-001,-3.536920650474280E-001,-7.403003328514106E-001,
4.980000000000000E+009,-3.589390088116032E-001,-7.355634676723044E-001,-3.587151367316776E-001,-7.387714051623935E-001,-3.578198737812910E-001,-7.380027487524838E-001,-3.588948891994090E-001,-7.356062431279065E-001,
4.985000000000000E+009,-3.644348361398939E-001,-7.319082246897859E-001,-3.643435595683664E-001,-7.352502104595324E-001,-3.632950645843364E-001,-7.346869819574535E-001,-3.645207819207500E-001,-7.319174487617782E-001,
4.990000000000000E+009,-3.695117408794643E-001,-7.283187745320674E-001,-3.695510656584529E-001,-7.316447858979738E-001,-3.684049892183740E-001,-7.313706812086507E-001,-3.695305550857396E-001,-7.282005115423135E-001,
4.995000000000000E+009,-3.738308232203076E-001,-7.255079458745096E-001,-3.739951054748112E-001,-7.288607904641109E-001,-3.727843687920899E-001,-7.288587093880853E-001,-3.738658247128722E-001,-7.253759515677785E-001,
5.000000000000000E+009,-3.786346604884804E-001,-7.235316741410462E-001,-3.789280134792324E-001,-7.270116827148276E-001,-3.775522271057067E-001,-7.272065028786348E-001,-3.786386832028608E-001,-7.235744371981352E-001,
5.005000000000000E+009,-3.842279847130655E-001,-7.209537770047225E-001,-3.847618499262949E-001,-7.243918617865557E-001,-3.832932059078941E-001,-7.249147099755383E-001,-3.843694518528101E-001,-7.209103389263161E-001,
5.010000000000000E+009,-3.894037837059612E-001,-7.190091724104273E-001,-3.901526332506265E-001,-7.223067340866453E-001,-3.886330967808163E-001,-7.231747443696991E-001,-3.894547335213674E-001,-7.189753679287292E-001,
5.015000000000000E+009,-3.954818383988296E-001,-7.185898758092399E-001,-3.964041621327857E-001,-7.218463905108739E-001,-3.948155727947110E-001,-7.229419912239570E-001,-3.957033008811962E-001,-7.185593161074023E-001,
5.020000000000000E+009,-4.027557483722403E-001,-7.167655651183615E-001,-4.039150663885210E-001,-7.197878238039179E-001,-4.022360382584561E-001,-7.212242285588065E-001,-4.029780865761791E-001,-7.167048701401971E-001,
5.025000000000000E+009,-4.107767583554253E-001,-7.145080168391071E-001,-4.122347533585680E-001,-7.171217459731791E-001,-4.104727225836328E-001,-7.189596424374325E-001,-4.110715178439508E-001,-7.143322148569919E-001,
5.030000000000000E+009,-4.176102941144293E-001,-7.125072623430898E-001,-4.190179061234529E-001,-7.147053518820213E-001,-4.172982792931269E-001,-7.170133540252976E-001,-4.179310871941710E-001,-7.122687287600156E-001,
5.035000000000000E+009,-4.262940715918818E-001,-7.090387587993571E-001,-4.275843539718413E-001,-7.108910693568563E-001,-4.259013666893389E-001,-7.136662784500824E-001,-4.265230178758461E-001,-7.086804630494227E-001,
5.040000000000000E+009,-4.345731809478602E-001,-7.053305250422671E-001,-4.356775584700704E-001,-7.068410304247554E-001,-4.341195038496607E-001,-7.100842549513058E-001,-4.348005298610749E-001,-7.049311007976806E-001,
5.045000000000000E+009,-4.424891418949328E-001,-7.006235321983215E-001,-4.433195774417482E-001,-7.018769287149336E-001,-4.420103914871429E-001,-7.056467954682721E-001,-4.426768904974749E-001,-7.002845551488439E-001,
5.050000000000000E+009,-4.510549447917032E-001,-6.964703818267368E-001,-4.516488150001892E-001,-6.975785534252748E-001,-4.505067942843755E-001,-7.017286252706465E-001,-4.512818710829799E-001,-6.961468608749747E-001,
5.055000000000000E+009,-4.585917639455870E-001,-6.907600756227352E-001,-4.589987982654939E-001,-6.916099619434413E-001,-4.580872579177143E-001,-6.963649127579562E-001,-4.587807424952074E-001,-6.903565138599020E-001,
5.060000000000000E+009,-4.661591498194220E-001,-6.852528904527256E-001,-4.662482421257362E-001,-6.857768985208097E-001,-4.658420803556213E-001,-6.911640762066714E-001,-4.663297523646791E-001,-6.847267753235522E-001,
5.065000000000000E+009,-4.730166844364441E-001,-6.783263232471297E-001,-4.725906385594285E-001,-6.786975830132267E-001,-4.728613538561130E-001,-6.844160865646928E-001,-4.731655283436386E-001,-6.777682167148950E-001,
5.070000000000000E+009,-4.798128381571534E-001,-6.715648588493315E-001,-4.788952083816096E-001,-6.719286856084088E-001,-4.798306650508291E-001,-6.779220099522798E-001,-4.798456842032909E-001,-6.710247502682253E-001,
5.075000000000000E+009,-4.852420779270348E-001,-6.644642175178417E-001,-4.837905787279596E-001,-6.649148376690663E-001,-4.853545313115845E-001,-6.711610569916328E-001,-4.851607690521022E-001,-6.639038189402402E-001,
5.080000000000000E+009,-4.908495977529566E-001,-6.576937425345001E-001,-4.890480818982999E-001,-6.583809425609256E-001,-4.913613230234250E-001,-6.648236780136074E-001,-4.908269617231202E-001,-6.571773345444246E-001,
5.085000000000000E+009,-4.954282154986540E-001,-6.512545449909172E-001,-4.931666781348000E-001,-6.521232703060260E-001,-4.963371957279413E-001,-6.586365239356979E-001,-4.952837466510254E-001,-6.507058487380170E-001,
5.090000000000000E+009,-4.993583718783101E-001,-6.441510811466891E-001,-4.967145280196958E-001,-6.454665013342658E-001,-5.006787555154467E-001,-6.517021153660692E-001,-4.990822933637095E-001,-6.436436740382412E-001,
5.095000000000000E+009,-5.036142328968243E-001,-6.372301543758886E-001,-5.007905118986635E-001,-6.387731194778781E-001,-5.054284369455738E-001,-6.448523803072650E-001,-5.033280559540101E-001,-6.366113692675722E-001,
5.100000000000000E+009,-5.062712127257967E-001,-6.298954095634125E-001,-5.030763421555432E-001,-6.318146409928820E-001,-5.083819989499244E-001,-6.376885237335260E-001,-5.058390500969392E-001,-6.295496815405195E-001,
5.105000000000000E+009,-5.090119884090958E-001,-6.242659003312393E-001,-5.054196781391263E-001,-6.267203626045899E-001,-5.116753500194614E-001,-6.320846226200532E-001,-5.086761851223589E-001,-6.238422521826430E-001,
5.110000000000000E+009,-5.111527058604850E-001,-6.191905092121226E-001,-5.073868585655603E-001,-6.222149237301956E-001,-5.143381586925412E-001,-6.268301666307800E-001,-5.107292797573286E-001,-6.188298651168520E-001,
5.115000000000000E+009,-5.133822593215323E-001,-6.140123151027795E-001,-5.095311590151598E-001,-6.177850359398385E-001,-5.168736147233854E-001,-6.214649330158918E-001,-5.128970620159122E-001,-6.136807818050832E-001,
5.120000000000000E+009,-5.151413320862807E-001,-6.088822027092729E-001,-5.116537903240712E-001,-6.134437288974326E-001,-5.190227360794313E-001,-6.162187491635908E-001,-5.146371179069682E-001,-6.087677794075254E-001,
5.125000000000000E+009,-5.180950019562419E-001,-6.047228560086827E-001,-5.149379052828295E-001,-6.097247689451973E-001,-5.224116653472752E-001,-6.119066031979312E-001,-5.177462973947244E-001,-6.046578768724328E-001,
5.130000000000000E+009,-5.194621882214423E-001,-6.013163888396671E-001,-5.168369594917626E-001,-6.068226432804940E-001,-5.240265139766578E-001,-6.082653706439266E-001,-5.192069850847079E-001,-6.012530034091248E-001,
5.135000000000000E+009,-5.227174598240508E-001,-5.998351774170220E-001,-5.206313931849187E-001,-6.055050010529489E-001,-5.276895445859908E-001,-6.064154543348875E-001,-5.225840829970402E-001,-5.996398986710725E-001,
5.140000000000000E+009,-5.265828787408828E-001,-5.956858815276891E-001,-5.249536615382908E-001,-6.015654977966504E-001,-5.316515421105432E-001,-6.019305253964657E-001,-5.263518739948037E-001,-5.954686332813415E-001,
5.145000000000000E+009,-5.302794108860131E-001,-5.929712303405804E-001,-5.292153023180928E-001,-5.988982226765174E-001,-5.355034631422164E-001,-5.987661045231636E-001,-5.300218747496852E-001,-5.927216475440330E-001,
5.150000000000000E+009,-5.347561345267017E-001,-5.908754238802622E-001,-5.341673792616810E-001,-5.966309577446143E-001,-5.400771824494918E-001,-5.964124004148641E-001,-5.345173272907193E-001,-5.906735389920770E-001,
5.155000000000000E+009,-5.395869152501543E-001,-5.890191412081185E-001,-5.392185244750145E-001,-5.946327730748396E-001,-5.447743766646453E-001,-5.943581307199457E-001,-5.392578849428631E-001,-5.889022053671165E-001,
5.160000000000000E+009,-5.432832335032412E-001,-5.855035928721788E-001,-5.432380841280273E-001,-5.909316644170144E-001,-5.485481990036357E-001,-5.907038163466994E-001,-5.430395303534864E-001,-5.854096253465504E-001,
5.165000000000000E+009,-5.483418872771478E-001,-5.810416730701381E-001,-5.484325988779335E-001,-5.862205276677206E-001,-5.535575155627721E-001,-5.860157764010326E-001,-5.480808524226338E-001,-5.809356408960413E-001,
5.170000000000000E+009,-5.531984116875934E-001,-5.793559758149955E-001,-5.533299309025000E-001,-5.842543618438467E-001,-5.583793374647583E-001,-5.840520177950737E-001,-5.529561596629317E-001,-5.792159558785083E-001,
5.175000000000000E+009,-5.585624357249923E-001,-5.761758359601881E-001,-5.586741536602464E-001,-5.808170295770777E-001,-5.637246348068555E-001,-5.807596069962928E-001,-5.583293401477789E-001,-5.760354306847628E-001,
5.180000000000000E+009,-5.638991287076157E-001,-5.724973988818285E-001,-5.640015836404891E-001,-5.772295053737041E-001,-5.690277642048990E-001,-5.770551180380460E-001,-5.636593706977535E-001,-5.725050734149537E-001,
5.185000000000000E+009,-5.705696968877405E-001,-5.687396070612111E-001,-5.706410372793257E-001,-5.732756302587225E-001,-5.756998239573504E-001,-5.730448383334605E-001,-5.703651612001017E-001,-5.686684227092933E-001,
5.190000000000000E+009,-5.759949436757140E-001,-5.635304455533221E-001,-5.760094226691293E-001,-5.679798105457762E-001,-5.810691660465759E-001,-5.678227154773864E-001,-5.760271407217952E-001,-5.634035231711835E-001,
5.195000000000000E+009,-5.812865196970019E-001,-5.588545950885849E-001,-5.812202953626436E-001,-5.633276039854258E-001,-5.863621377507484E-001,-5.630895079226960E-001,-5.812656607509129E-001,-5.586668565817118E-001,
5.200000000000000E+009,-5.873259567861486E-001,-5.533528224334454E-001,-5.869956763303932E-001,-5.578737680815556E-001,-5.922268112018732E-001,-5.576506333348169E-001,-5.871743474988059E-001,-5.531417581591086E-001,
5.205000000000000E+009,-5.920018089455317E-001,-5.477524667207628E-001,-5.916116516813632E-001,-5.525134959152620E-001,-5.967766844136152E-001,-5.522691170690014E-001,-5.917700360551470E-001,-5.475882499632515E-001,
5.210000000000000E+009,-5.981231952662400E-001,-5.426516567332972E-001,-5.975831443103830E-001,-5.475000165852455E-001,-6.029849130363811E-001,-5.473330736445993E-001,-5.978414439341602E-001,-5.425119925939107E-001,
5.215000000000000E+009,-6.022499682278348E-001,-5.365080447063848E-001,-6.016739858583796E-001,-5.417140309111648E-001,-6.072572133022756E-001,-5.413542758324392E-001,-6.020227489335748E-001,-5.364820158531105E-001,
5.220000000000000E+009,-6.066631208665544E-001,-5.312886405313573E-001,-6.061658922737798E-001,-5.368170285372698E-001,-6.120009209574807E-001,-5.361488412096463E-001,-6.066194937785335E-001,-5.311281264080973E-001,
5.225000000000000E+009,-6.100015440402032E-001,-5.246504887475845E-001,-6.097697529726183E-001,-5.305404284715407E-001,-6.154564655682803E-001,-5.295163545989416E-001,-6.097802454005764E-001,-5.244468325636028E-001,
5.230000000000000E+009,-6.134250223253759E-001,-5.188369016717628E-001,-6.135593825160393E-001,-5.249178900521083E-001,-6.191083069750587E-001,-5.238273080398253E-001,-6.132005965504221E-001,-5.187847460075006E-001,
5.235000000000000E+009,-6.153641540634699E-001,-5.142417594481220E-001,-6.157858897525571E-001,-5.204234057024696E-001,-6.212268787783584E-001,-5.191160396743368E-001,-6.151194364444782E-001,-5.141409549528881E-001,
5.240000000000000E+009,-6.185326173737707E-001,-5.088162875494370E-001,-6.192476409133138E-001,-5.151421228212244E-001,-6.247917220706112E-001,-5.138068708624957E-001,-6.183642810151424E-001,-5.088120937380545E-001,
5.245000000000000E+009,-6.228844669343197E-001,-5.047118310545136E-001,-6.239268510342776E-001,-5.111455875772423E-001,-6.294494692416411E-001,-5.095141016566924E-001,-6.227418756046728E-001,-5.046650674534703E-001,
5.250000000000000E+009,-6.261071889940404E-001,-5.008553473807389E-001,-6.275882588502642E-001,-5.073044440266435E-001,-6.330538487017712E-001,-5.055457786063490E-001,-6.259819371395398E-001,-5.009083693909965E-001,
5.255000000000000E+009,-6.289286713955099E-001,-4.973418845049845E-001,-6.308595487360533E-001,-5.036225166193615E-001,-6.363117503339147E-001,-5.016431302404600E-001,-6.288632262681756E-001,-4.973979342450641E-001,
5.260000000000000E+009,-6.336469655204696E-001,-4.933904726446904E-001,-6.359531517146362E-001,-4.993665523843102E-001,-6.411523777714359E-001,-4.971829124348462E-001,-6.335519345144187E-001,-4.933203504736934E-001,
5.265000000000000E+009,-6.387014691939467E-001,-4.890369234478877E-001,-6.412032099056040E-001,-4.947564116811257E-001,-6.462237704158634E-001,-4.924385647596993E-001,-6.386464521342259E-001,-4.890371234501188E-001,
5.270000000000000E+009,-6.424888542987156E-001,-4.841655453470449E-001,-6.452513496840141E-001,-4.895143391345188E-001,-6.500735545476145E-001,-4.873312946058554E-001,-6.425222146222572E-001,-4.842103425994351E-001,
5.275000000000000E+009,-6.479387229192886E-001,-4.789533185103168E-001,-6.505750957032783E-001,-4.839083115763707E-001,-6.555027422575591E-001,-4.816491779339922E-001,-6.481660215693466E-001,-4.788650608036247E-001,
5.280000000000000E+009,-6.520696507072807E-001,-4.737787914204993E-001,-6.545956621956980E-001,-4.786762167174435E-001,-6.594567027949163E-001,-4.761842403677582E-001,-6.522566907657196E-001,-4.735789221284172E-001,
5.285000000000000E+009,-6.561246619224146E-001,-4.686982352195241E-001,-6.585764455622891E-001,-4.733966851664115E-001,-6.633348339751791E-001,-4.706894456172652E-001,-6.562850761936426E-001,-4.682516281013961E-001,
5.290000000000000E+009,-6.598223366056029E-001,-4.634069945361969E-001,-6.623238433796772E-001,-4.681067776992733E-001,-6.667607226315567E-001,-4.652660454374120E-001,-6.597872132238128E-001,-4.629679355206747E-001,
5.295000000000000E+009,-6.636958455630644E-001,-4.587782526053781E-001,-6.662543933598725E-001,-4.633155113539970E-001,-6.703858336638351E-001,-4.607141747733139E-001,-6.635795503742830E-001,-4.584626427891155E-001,
5.300000000000000E+009,-6.675498452271114E-001,-4.542602758226763E-001,-6.701018871121175E-001,-4.585912497497483E-001,-6.740791212090642E-001,-4.561746028902872E-001,-6.674701276080935E-001,-4.540586333042400E-001,
5.305000000000000E+009,-6.726200097585333E-001,-4.500403002320405E-001,-6.749801266428491E-001,-4.541130702275480E-001,-6.790704805605256E-001,-4.518430822247449E-001,-6.725907550014398E-001,-4.497003442565265E-001,
5.310000000000000E+009,-6.782819257316259E-001,-4.444582611496671E-001,-6.803519824925949E-001,-4.485925610074610E-001,-6.844909265245500E-001,-4.463416784256464E-001,-6.782511516443099E-001,-4.440486295180641E-001,
5.315000000000000E+009,-6.825922304415805E-001,-4.390400765508290E-001,-6.846466271000666E-001,-4.433056675006366E-001,-6.887939503369402E-001,-4.410464513991386E-001,-6.824751256832127E-001,-4.384775319422122E-001,
5.320000000000000E+009,-6.864890887246291E-001,-4.324684815783692E-001,-6.885129715271545E-001,-4.367427826059012E-001,-6.926282878118909E-001,-4.345902147451300E-001,-6.863416773386861E-001,-4.320571371002569E-001,
5.325000000000000E+009,-6.921510031373610E-001,-4.264318994783900E-001,-6.941490207080010E-001,-4.306606663236582E-001,-6.983002555087801E-001,-4.286088384746941E-001,-6.919107847006075E-001,-4.259290078916069E-001,
5.330000000000000E+009,-6.959920427665776E-001,-4.207927591583722E-001,-6.978853764578044E-001,-4.251851646016847E-001,-7.021660507515664E-001,-4.231493781093234E-001,-6.956767448893853E-001,-4.203789342567639E-001,
5.335000000000000E+009,-7.009139530000568E-001,-4.125659630666277E-001,-7.028616838127726E-001,-4.169438930457602E-001,-7.072239637842422E-001,-4.151008018349451E-001,-7.005802550479948E-001,-4.121557873129718E-001,
5.340000000000000E+009,-7.042502027130658E-001,-4.060951055601022E-001,-7.061155242744923E-001,-4.106342321158363E-001,-7.106525887651933E-001,-4.086764085796353E-001,-7.038271855162644E-001,-4.057794363580421E-001,
5.345000000000000E+009,-7.077756838720023E-001,-3.992880407631477E-001,-7.095665113510201E-001,-4.039037469165681E-001,-7.144969949915717E-001,-4.021193951721230E-001,-7.074352457240234E-001,-3.990962851102102E-001,
5.350000000000000E+009,-7.118324143728264E-001,-3.928225455588291E-001,-7.135439176286931E-001,-3.977525087207371E-001,-7.188872659819955E-001,-3.955719208926993E-001,-7.114186134288243E-001,-3.925060710675761E-001,
5.355000000000000E+009,-7.142088714042451E-001,-3.855191902231447E-001,-7.161089203252772E-001,-3.906995474191376E-001,-7.216076190763442E-001,-3.882516257177338E-001,-7.136892896312054E-001,-3.853233586189528E-001,
5.360000000000000E+009,-7.173884378824739E-001,-3.785331466437093E-001,-7.195472041479877E-001,-3.838722838739435E-001,-7.253170121876529E-001,-3.811478742743876E-001,-7.169834445569940E-001,-3.785012286559645E-001,
5.365000000000000E+009,-7.185153386829244E-001,-3.721478292695922E-001,-7.208882994309463E-001,-3.775547240724569E-001,-7.268095249309512E-001,-3.743420360535177E-001,-7.181938989673273E-001,-3.720688511187251E-001,
5.370000000000000E+009,-7.205108832170590E-001,-3.667478437272088E-001,-7.230177719162995E-001,-3.721671542106761E-001,-7.290057516008840E-001,-3.683851818055027E-001,-7.201900512815567E-001,-3.665863168777879E-001,
5.375000000000000E+009,-7.238967343443290E-001,-3.608520559610665E-001,-7.267248984430909E-001,-3.665532571126746E-001,-7.323104757292613E-001,-3.622401312044747E-001,-7.234746156218473E-001,-3.606821798152953E-001,
5.380000000000000E+009,-7.271098408937710E-001,-3.554881506277283E-001,-7.302862079563320E-001,-3.612118482917819E-001,-7.356692266843861E-001,-3.567753008152629E-001,-7.265867170891736E-001,-3.556430640198184E-001,
5.385000000000000E+009,-7.291221107760439E-001,-3.501407026820809E-001,-7.327292015099400E-001,-3.555825004988865E-001,-7.378828877418695E-001,-3.509205891855421E-001,-7.288102113915931E-001,-3.502406371092114E-001,
5.390000000000000E+009,-7.330624604536988E-001,-3.441118535174303E-001,-7.368794760617831E-001,-3.492305762753502E-001,-7.418458472569058E-001,-3.443671620203327E-001,-7.329117667439592E-001,-3.441239187825715E-001,
5.395000000000000E+009,-7.366307162815414E-001,-3.387525318831346E-001,-7.405172020167692E-001,-3.437230363033695E-001,-7.451420167499374E-001,-3.385799434064923E-001,-7.363305960509016E-001,-3.385604099274150E-001,
5.400000000000000E+009,-7.405692921746384E-001,-3.332423881834384E-001,-7.445446197417414E-001,-3.380419896480948E-001,-7.488472749754978E-001,-3.328734232091291E-001,-7.402208703289346E-001,-3.331725465010945E-001,
5.405000000000000E+009,-7.440781205377508E-001,-3.273410170676557E-001,-7.481186411286559E-001,-3.320163112957859E-001,-7.522489185882149E-001,-3.268888143951346E-001,-7.438192676178468E-001,-3.273339173645612E-001,
5.410000000000000E+009,-7.468436425193850E-001,-3.212172334800497E-001,-7.510041079120253E-001,-3.256372885863928E-001,-7.550650859463912E-001,-3.204635659153156E-001,-7.466530667333484E-001,-3.210629334053447E-001,
5.415000000000000E+009,-7.509128741598731E-001,-3.140353945106645E-001,-7.550545365469304E-001,-3.182534878096458E-001,-7.587984838955514E-001,-3.128850721501313E-001,-7.505679531187897E-001,-3.139020036079483E-001,
5.420000000000000E+009,-7.528706306181530E-001,-3.074952362993437E-001,-7.570594641593210E-001,-3.114826761063980E-001,-7.606758194310286E-001,-3.062099202300481E-001,-7.526390563183134E-001,-3.074068979563983E-001,
5.425000000000000E+009,-7.562324456905994E-001,-3.023004639533056E-001,-7.603195143055481E-001,-3.061867948757185E-001,-7.637453013139089E-001,-3.007759648871984E-001,-7.560146302561682E-001,-3.022142661022096E-001,
5.430000000000000E+009,-7.594000555766491E-001,-2.960030678970304E-001,-7.633775230235208E-001,-2.997243024731843E-001,-7.666660648114401E-001,-2.943873435246043E-001,-7.592466228176550E-001,-2.958828328294244E-001,
5.435000000000000E+009,-7.619751508689338E-001,-2.882058272915589E-001,-7.658184802674786E-001,-2.919309149997114E-001,-7.689883733140674E-001,-2.864705627356798E-001,-7.618754944309172E-001,-2.878499346751413E-001,
5.440000000000000E+009,-7.643948825174295E-001,-2.821602944589752E-001,-7.681440734745850E-001,-2.859486693197382E-001,-7.710950595907241E-001,-2.806320610495851E-001,-7.639666706151362E-001,-2.818435215786546E-001,
5.445000000000000E+009,-7.675259225638478E-001,-2.741571321855242E-001,-7.714172587483508E-001,-2.778928984658990E-001,-7.742870488424745E-001,-2.727040044099860E-001,-7.671828265313259E-001,-2.739891250012355E-001,
5.450000000000000E+009,-7.703259228736612E-001,-2.678882514321413E-001,-7.743137312566641E-001,-2.715775048028251E-001,-7.771705481991229E-001,-2.664779078269061E-001,-7.700518894017778E-001,-2.677843891472930E-001,
5.455000000000000E+009,-7.734963727835815E-001,-2.598135234321204E-001,-7.774769871266972E-001,-2.633807127366357E-001,-7.803120321705112E-001,-2.582207460482645E-001,-7.732257293515595E-001,-2.595806365496436E-001,
5.460000000000000E+009,-7.762609199029310E-001,-2.521589677836952E-001,-7.801054215373168E-001,-2.556584925040673E-001,-7.829244958220205E-001,-2.504005048174444E-001,-7.759154503884984E-001,-2.519794203948046E-001,
5.465000000000000E+009,-7.777834442903688E-001,-2.451645468170309E-001,-7.814584606290405E-001,-2.487205667405781E-001,-7.841822539836626E-001,-2.435088400524684E-001,-7.773785080457337E-001,-2.451384516351259E-001,
5.470000000000000E+009,-7.805238812351714E-001,-2.371546516210042E-001,-7.842730792372746E-001,-2.406991735602345E-001,-7.870451442927143E-001,-2.355532985400358E-001,-7.801810199094597E-001,-2.370556680559224E-001,
5.475000000000000E+009,-7.817268801405286E-001,-2.289873178336360E-001,-7.853564645157882E-001,-2.325369361533918E-001,-7.881835260095115E-001,-2.273964448461709E-001,-7.814107425507386E-001,-2.288922377895293E-001,
5.480000000000000E+009,-7.848000166516677E-001,-2.207229835410087E-001,-7.885045183891165E-001,-2.243494774243768E-001,-7.914171450897418E-001,-2.191292981139670E-001,-7.844526059497242E-001,-2.205875409018836E-001,
5.485000000000000E+009,-7.864592196433031E-001,-2.138200730085099E-001,-7.900253968741369E-001,-2.175564669713164E-001,-7.930716439941907E-001,-2.121812824049689E-001,-7.860029744342203E-001,-2.136897309978523E-001,
5.490000000000000E+009,-7.878799735609695E-001,-2.056822040612193E-001,-7.914730372901258E-001,-2.096565696090248E-001,-7.945350892346292E-001,-2.040902271247615E-001,-7.874419124243981E-001,-2.056929276910723E-001,
