% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap2_duto1_0_1plstc_S21,im:Cap2_duto1_0_1plstc_S21,re:Cap2_duto1_0_5plstc_S21,im:Cap2_duto1_0_5plstc_S21,re:Cap2_duto1_1plstc_S21,im:Cap2_duto1_1plstc_S21,
1.585000000000000E+009,-8.486916947464250E-001,-4.589156749166325E-001,-8.482509014935078E-001,-4.592520354404209E-001,-8.472521598354056E-001,-4.592957245480782E-001,-8.487397361079652E-001,-4.587640722547517E-001,
1.590000000000000E+009,-8.517121148526605E-001,-4.520668865505407E-001,-8.513026877524166E-001,-4.524642722249865E-001,-8.503331235792649E-001,-4.528325896246043E-001,-8.517568036438672E-001,-4.518762420937942E-001,
1.595000000000000E+009,-8.545388777445053E-001,-4.459897289191395E-001,-8.542257576569066E-001,-4.465872332986804E-001,-8.534358927048298E-001,-4.471300842186201E-001,-8.546018915696367E-001,-4.458493703678197E-001,
1.600000000000000E+009,-8.581680451589830E-001,-4.392355313626801E-001,-8.579413168666612E-001,-4.399020329279477E-001,-8.574278378981941E-001,-4.406529510021947E-001,-8.581861468150328E-001,-4.390392736026059E-001,
1.605000000000000E+009,-8.613049449332264E-001,-4.322173172180806E-001,-8.612269778102634E-001,-4.328987892706234E-001,-8.609483452118123E-001,-4.336982906963851E-001,-8.613793275633449E-001,-4.320633142634687E-001,
1.610000000000000E+009,-8.643209666234412E-001,-4.257924201068105E-001,-8.642942875183797E-001,-4.265605703139578E-001,-8.643306497265728E-001,-4.271937305472821E-001,-8.643634659428841E-001,-4.256076535809227E-001,
1.615000000000000E+009,-8.674886355044073E-001,-4.195426710276055E-001,-8.676584383552971E-001,-4.201231760594302E-001,-8.677238478213576E-001,-4.206428911856412E-001,-8.675714075057470E-001,-4.193155619668292E-001,
1.620000000000000E+009,-8.706235826602524E-001,-4.125852629149538E-001,-8.707970836065340E-001,-4.131946470725526E-001,-8.709596865288517E-001,-4.135067546287884E-001,-8.705962310329654E-001,-4.123724007989418E-001,
1.625000000000000E+009,-8.741976077887852E-001,-4.058136844578179E-001,-8.744411895266310E-001,-4.063623695885371E-001,-8.745886669657595E-001,-4.065814453038599E-001,-8.741643128179374E-001,-4.056329646847602E-001,
1.630000000000000E+009,-8.778560282741426E-001,-3.991413449514074E-001,-8.780385544861769E-001,-3.995559072320186E-001,-8.782760026778604E-001,-3.996391864252762E-001,-8.777817649270474E-001,-3.989221631605917E-001,
1.635000000000000E+009,-8.814076081467788E-001,-3.924523175089087E-001,-8.815774858808313E-001,-3.928690398549946E-001,-8.816183822865440E-001,-3.929287401098663E-001,-8.813528240914647E-001,-3.922151897879920E-001,
1.640000000000000E+009,-8.845429676685748E-001,-3.849693016104973E-001,-8.846588688833350E-001,-3.853044082740487E-001,-8.847086743408816E-001,-3.852654780088449E-001,-8.843487632494863E-001,-3.847939953259241E-001,
1.645000000000000E+009,-8.879744808365573E-001,-3.776859051395790E-001,-8.881195373172469E-001,-3.781410342866213E-001,-8.881227734471271E-001,-3.780347046615210E-001,-8.878316661573000E-001,-3.775337802572300E-001,
1.650000000000000E+009,-8.915758551780997E-001,-3.696680463110464E-001,-8.917231284003865E-001,-3.700741059937373E-001,-8.916671869536493E-001,-3.700574928246861E-001,-8.914199403196426E-001,-3.695832067481831E-001,
1.655000000000000E+009,-8.932514392054060E-001,-3.619867248702876E-001,-8.935082097903873E-001,-3.624491634207355E-001,-8.934126880307278E-001,-3.622791902177939E-001,-8.931457286554885E-001,-3.619447772889556E-001,
1.660000000000000E+009,-8.962739648087214E-001,-3.544475970602320E-001,-8.964390926140283E-001,-3.548759888835305E-001,-8.963207050051349E-001,-3.548717077582083E-001,-8.961731589176233E-001,-3.543802683528667E-001,
1.665000000000000E+009,-8.992081232928462E-001,-3.468499180250818E-001,-8.994782954554884E-001,-3.472250195799905E-001,-8.993665593501090E-001,-3.472186365624850E-001,-8.991600396930488E-001,-3.468695802094305E-001,
1.670000000000000E+009,-9.021216713427026E-001,-3.383729544367007E-001,-9.023594680750955E-001,-3.387883437993318E-001,-9.021416501325323E-001,-3.387435933650137E-001,-9.020145370543841E-001,-3.383799276364940E-001,
1.675000000000000E+009,-9.051696665910874E-001,-3.311954508127434E-001,-9.053510054137349E-001,-3.314906342997078E-001,-9.052307835223792E-001,-3.315071441433203E-001,-9.051423010186446E-001,-3.311351251182572E-001,
1.680000000000000E+009,-9.084483576856264E-001,-3.231124933417479E-001,-9.086923127680470E-001,-3.233184483029847E-001,-9.085751420707641E-001,-3.233432251853010E-001,-9.084361572596931E-001,-3.230925828181485E-001,
1.685000000000000E+009,-9.116279512375654E-001,-3.151891580960758E-001,-9.118628618176629E-001,-3.155888151643226E-001,-9.117017132736434E-001,-3.155153909388042E-001,-9.116045944212396E-001,-3.152316540214110E-001,
1.690000000000000E+009,-9.143142140065992E-001,-3.074253831824978E-001,-9.145904747556722E-001,-3.076215299272754E-001,-9.143960142157670E-001,-3.076547697533533E-001,-9.143034048535864E-001,-3.073877352824815E-001,
1.695000000000000E+009,-9.169907909862712E-001,-2.991891810433041E-001,-9.172613289249055E-001,-2.993934208838007E-001,-9.171291799271173E-001,-2.993734901505505E-001,-9.169474478324131E-001,-2.992113070094338E-001,
1.700000000000000E+009,-9.188307533818924E-001,-2.914472478217348E-001,-9.190791420303687E-001,-2.917147577276908E-001,-9.189300437752559E-001,-2.917430912844493E-001,-9.188929930629645E-001,-2.913886443228974E-001,
1.705000000000000E+009,-9.207408613326471E-001,-2.839319446050544E-001,-9.210864830570720E-001,-2.840071150880027E-001,-9.208849196607208E-001,-2.840526211265675E-001,-9.207867439721269E-001,-2.838852595451618E-001,
1.710000000000000E+009,-9.227559126176745E-001,-2.757289869700823E-001,-9.229633816024028E-001,-2.757809590419986E-001,-9.229717139316925E-001,-2.758710151208001E-001,-9.228450599780863E-001,-2.756069516563722E-001,
1.715000000000000E+009,-9.243823659502131E-001,-2.685932205099142E-001,-9.245437273193859E-001,-2.685942684042768E-001,-9.244613458499349E-001,-2.688190134940421E-001,-9.243951353115153E-001,-2.685299654840435E-001,
1.720000000000000E+009,-9.261579165080637E-001,-2.606530918283329E-001,-9.262792006485855E-001,-2.606734142389756E-001,-9.262894633475701E-001,-2.607810090910160E-001,-9.262337276820742E-001,-2.605399143937679E-001,
1.725000000000000E+009,-9.282327206227373E-001,-2.534683899531262E-001,-9.282998797977160E-001,-2.534801340925194E-001,-9.283469618709572E-001,-2.535931825300283E-001,-9.282967656102410E-001,-2.534024579569782E-001,
1.730000000000000E+009,-9.297722845203518E-001,-2.461722463034760E-001,-9.298164851760630E-001,-2.462826500474513E-001,-9.298933236149416E-001,-2.463532483976647E-001,-9.299178890671986E-001,-2.461693322954617E-001,
1.735000000000000E+009,-9.312745503645779E-001,-2.386020974479262E-001,-9.312219920256259E-001,-2.386590216931432E-001,-9.312866108592950E-001,-2.387629037530165E-001,-9.313760199482617E-001,-2.384838480228045E-001,
1.740000000000000E+009,-9.330371182377022E-001,-2.318566779410444E-001,-9.329574376869179E-001,-2.319291416234186E-001,-9.331309765329073E-001,-2.319354656399503E-001,-9.331528807885812E-001,-2.317249203291889E-001,
1.745000000000000E+009,-9.350117185178302E-001,-2.240287581418783E-001,-9.349319592067814E-001,-2.243141488353602E-001,-9.351575384925382E-001,-2.242846773952584E-001,-9.351612689346176E-001,-2.238524306968343E-001,
1.750000000000000E+009,-9.375536641360035E-001,-2.167146090653626E-001,-9.375606872784429E-001,-2.170216144590380E-001,-9.377808302183673E-001,-2.169450974589053E-001,-9.377575059524383E-001,-2.165680771375614E-001,
1.755000000000000E+009,-9.392231951075875E-001,-2.093730453865459E-001,-9.393360257106869E-001,-2.096174928894865E-001,-9.396308528854865E-001,-2.094323802451400E-001,-9.395121411924051E-001,-2.091563264315930E-001,
1.760000000000000E+009,-9.412626759965977E-001,-2.016868630399107E-001,-9.413218876634717E-001,-2.020281245074698E-001,-9.416295290726623E-001,-2.018305669790706E-001,-9.414865274173841E-001,-2.014071078386059E-001,
1.765000000000000E+009,-9.433026096280390E-001,-1.945678605305871E-001,-9.433824384013531E-001,-1.948139348931897E-001,-9.437119940793554E-001,-1.943829716652911E-001,-9.435037808011917E-001,-1.941662795354568E-001,
1.770000000000000E+009,-9.455634580307890E-001,-1.863253348407610E-001,-9.457029634324509E-001,-1.864812351917025E-001,-9.459596430233299E-001,-1.859720690009888E-001,-9.456894173836651E-001,-1.859799350141650E-001,
1.775000000000000E+009,-9.473433446667434E-001,-1.782505136811281E-001,-9.475160557486623E-001,-1.783930718099336E-001,-9.476487817685478E-001,-1.777951549240054E-001,-9.475073378591560E-001,-1.777908071113644E-001,
1.780000000000000E+009,-9.494277023515156E-001,-1.706308025688777E-001,-9.495602162583621E-001,-1.708841978434729E-001,-9.494712707087135E-001,-1.702501190999236E-001,-9.494633806278399E-001,-1.702706293940108E-001,
1.785000000000000E+009,-9.510853494105309E-001,-1.625425060876727E-001,-9.512326039231884E-001,-1.626286804748434E-001,-9.511949206641631E-001,-1.619692003130894E-001,-9.511561308555415E-001,-1.620416273369435E-001,
1.790000000000000E+009,-9.532408276473249E-001,-1.539945123863541E-001,-9.534091520066379E-001,-1.541026014133983E-001,-9.532342898376327E-001,-1.534807376887539E-001,-9.532918533692154E-001,-1.536062373468462E-001,
1.795000000000000E+009,-9.540933508278942E-001,-1.463344388861783E-001,-9.542533012334040E-001,-1.464990378617211E-001,-9.539239939220086E-001,-1.458313132949612E-001,-9.540586183004037E-001,-1.459086505141271E-001,
1.800000000000000E+009,-9.558337424830372E-001,-1.378098586927929E-001,-9.559466179328265E-001,-1.378323571897068E-001,-9.556523898019365E-001,-1.372376988348622E-001,-9.558229903327404E-001,-1.374401824030750E-001,
1.805000000000000E+009,-9.568880218749805E-001,-1.294444826686313E-001,-9.569654030858471E-001,-1.294516789503372E-001,-9.565945265589702E-001,-1.288697614370318E-001,-9.568536406710978E-001,-1.290686232560758E-001,
1.810000000000000E+009,-9.582840940525497E-001,-1.209381392596096E-001,-9.582173656025541E-001,-1.210204224657077E-001,-9.578118434485554E-001,-1.204589964828404E-001,-9.582540093309113E-001,-1.205919671058318E-001,
1.815000000000000E+009,-9.591216377752381E-001,-1.123672731553105E-001,-9.591172031789510E-001,-1.122816416810687E-001,-9.585759051448034E-001,-1.117847200925695E-001,-9.590775611217144E-001,-1.119875169316773E-001,
1.820000000000000E+009,-9.602770178532640E-001,-1.037686981507613E-001,-9.601227328662331E-001,-1.039230467705222E-001,-9.596802379257330E-001,-1.032775424308331E-001,-9.602150683858903E-001,-1.034292270338946E-001,
1.825000000000000E+009,-9.607016400959009E-001,-9.562391286849017E-002,-9.605245460459078E-001,-9.577938109862882E-002,-9.599224717263323E-001,-9.527388518096357E-002,-9.605766099217670E-001,-9.525066561610741E-002,
1.830000000000000E+009,-9.620405484295754E-001,-8.733106677471722E-002,-9.618693037291537E-001,-8.735842433983791E-002,-9.612772799154238E-001,-8.682471250278842E-002,-9.620294896123631E-001,-8.693451867900760E-002,
1.835000000000000E+009,-9.632781378240867E-001,-7.822993671042336E-002,-9.630285486719836E-001,-7.851200825369992E-002,-9.623097360749509E-001,-7.783656721441534E-002,-9.631011165759260E-001,-7.791756147401983E-002,
1.840000000000000E+009,-9.636322093977443E-001,-6.916667218380961E-002,-9.634493714793697E-001,-6.938361094348626E-002,-9.625796672781364E-001,-6.887190728067852E-002,-9.635427471490763E-001,-6.873570371962345E-002,
1.845000000000000E+009,-9.632780262533294E-001,-6.011896153751488E-002,-9.630671664385709E-001,-6.045122841421070E-002,-9.621001591727652E-001,-5.983696300245141E-002,-9.631535122531006E-001,-5.974722592378964E-002,
1.850000000000000E+009,-9.637618624349993E-001,-5.144914661942858E-002,-9.636039670122718E-001,-5.178786834813184E-002,-9.625221100361521E-001,-5.131338676225656E-002,-9.636543801584359E-001,-5.113603803418011E-002,
1.855000000000000E+009,-9.632139686853449E-001,-4.170433144420481E-002,-9.630504161851290E-001,-4.215318467424267E-002,-9.619937878630315E-001,-4.156206717356819E-002,-9.632559100773948E-001,-4.129136811900195E-002,
1.860000000000000E+009,-9.623094524814133E-001,-3.224871767967784E-002,-9.621806331714484E-001,-3.265958019656662E-002,-9.609565088710553E-001,-3.232203778301573E-002,-9.622093704666619E-001,-3.189685608803444E-002,
1.865000000000000E+009,-9.615499797064359E-001,-2.358924332843060E-002,-9.615426043262771E-001,-2.394809301627974E-002,-9.602471046001915E-001,-2.372344093318903E-002,-9.616408627092618E-001,-2.311727511419718E-002,
1.870000000000000E+009,-9.610593249746404E-001,-1.524593258419843E-002,-9.610072969315729E-001,-1.575158616507881E-002,-9.597412223211660E-001,-1.546952313631084E-002,-9.611564789230674E-001,-1.475038903704827E-002,
1.875000000000000E+009,-9.604180271119253E-001,-7.150163159531956E-003,-9.605826064939570E-001,-7.472910923879108E-003,-9.590897814202954E-001,-7.299157735191424E-003,-9.606613411454028E-001,-6.351556722605162E-003,
1.880000000000000E+009,-9.600199514242946E-001,1.425919616316841E-003,-9.601775489173686E-001,1.277308867466223E-003,-9.585668409193583E-001,1.449921587242998E-003,-9.601856707786168E-001,2.410442283664818E-003,
1.885000000000000E+009,-9.601570803625058E-001,9.553604516556010E-003,-9.604112419051336E-001,9.532469789786108E-003,-9.584656457807189E-001,9.493194206298395E-003,-9.602901697485067E-001,1.075855616392916E-002,
1.890000000000000E+009,-9.592016468617508E-001,1.794956510822182E-002,-9.593905307040932E-001,1.812556544722436E-002,-9.573103073934183E-001,1.792703659287566E-002,-9.591967624117830E-001,1.951030745485103E-002,
1.895000000000000E+009,-9.587496099878521E-001,2.614198638581592E-002,-9.587646051188894E-001,2.667453925526983E-002,-9.565796181773031E-001,2.603623126372443E-002,-9.583557238482677E-001,2.792093427071692E-002,
1.900000000000000E+009,-9.581977145508218E-001,3.415616451998070E-002,-9.578677363662118E-001,3.461696066030419E-002,-9.555703128066798E-001,3.380009520647551E-002,-9.574643440164259E-001,3.612149267786374E-002,
1.905000000000000E+009,-9.583527488518429E-001,4.318227117742755E-002,-9.577667425683819E-001,4.372476205871598E-002,-9.553671547647915E-001,4.245132206245261E-002,-9.570969600607389E-001,4.520929079204972E-002,
1.910000000000000E+009,-9.583522423539139E-001,5.171597201921806E-002,-9.575071342647600E-001,5.235049765519621E-002,-9.550553256936156E-001,5.027367539216145E-002,-9.565808063391509E-001,5.358937057177624E-002,
1.915000000000000E+009,-9.580659372073217E-001,6.020216929107834E-002,-9.568109245870590E-001,6.023758158137629E-002,-9.547934682435593E-001,5.781882092901219E-002,-9.557171494104984E-001,6.168918173278068E-002,
1.920000000000000E+009,-9.578961560720231E-001,6.878761112063744E-002,-9.565726361689468E-001,6.882579032917024E-002,-9.549332323450620E-001,6.583462235779573E-002,-9.552600873832281E-001,7.002259656359647E-002,
1.925000000000000E+009,-9.574088285714708E-001,7.730680586419256E-002,-9.558989226244906E-001,7.685850830666834E-002,-9.548111759646155E-001,7.367045363923541E-002,-9.543432502610039E-001,7.776069613255780E-002,
1.930000000000000E+009,-9.566557012495294E-001,8.607830613893072E-002,-9.551889613533033E-001,8.522871579061014E-002,-9.545550135039780E-001,8.193696577916482E-002,-9.535557759506269E-001,8.609995169449948E-002,
1.935000000000000E+009,-9.554283083490414E-001,9.503763766050818E-002,-9.539523792372985E-001,9.391682716626854E-002,-9.538778357354223E-001,9.059355717094347E-002,-9.523117519458970E-001,9.450222352269938E-002,
1.940000000000000E+009,-9.540502836744380E-001,1.033872055080646E-001,-9.527394501081774E-001,1.019782565286453E-001,-9.532314073510588E-001,9.860842016186412E-002,-9.510296084369045E-001,1.021542881476710E-001,
1.945000000000000E+009,-9.529034696613278E-001,1.125750125680717E-001,-9.518460111152858E-001,1.107871551938502E-001,-9.528171760990140E-001,1.076372510133430E-001,-9.501539582927681E-001,1.108559521783570E-001,
1.950000000000000E+009,-9.511126478033438E-001,1.209586129251588E-001,-9.503327282690279E-001,1.190289676513002E-001,-9.516675887636630E-001,1.162308575224092E-001,-9.487209077194641E-001,1.188225705199580E-001,
1.955000000000000E+009,-9.501184408020118E-001,1.296063720366865E-001,-9.497147400473125E-001,1.276290851537750E-001,-9.514267023075050E-001,1.250469534112065E-001,-9.482899521510992E-001,1.271506103722326E-001,
1.960000000000000E+009,-9.486030692368688E-001,1.380622410436451E-001,-9.485090864638128E-001,1.358757023716074E-001,-9.505006377718044E-001,1.336994680581745E-001,-9.472736750725481E-001,1.353121666175069E-001,
1.965000000000000E+009,-9.470916655769178E-001,1.459976059997238E-001,-9.473384349434850E-001,1.441328465329065E-001,-9.494433239470709E-001,1.423026538091808E-001,-9.463290425651170E-001,1.434254571323503E-001,
1.970000000000000E+009,-9.455481550980086E-001,1.548718742550655E-001,-9.459684147299011E-001,1.529386722558194E-001,-9.481616683130343E-001,1.516257226048181E-001,-9.451932596291224E-001,1.523410700076707E-001,
1.975000000000000E+009,-9.444034085839576E-001,1.639745558795843E-001,-9.449934049651498E-001,1.622290458731228E-001,-9.470372587826752E-001,1.610604758556105E-001,-9.443583400022448E-001,1.616545226687987E-001,
1.980000000000000E+009,-9.417123241031682E-001,1.722301079964473E-001,-9.424408885767013E-001,1.706973070664306E-001,-9.443417806369839E-001,1.698589457180344E-001,-9.419279364964514E-001,1.701905130111299E-001,
1.985000000000000E+009,-9.397465292460367E-001,1.802268853639465E-001,-9.404657211399036E-001,1.787556836323947E-001,-9.423637689890925E-001,1.781368162262367E-001,-9.400278918714620E-001,1.783443461519113E-001,
1.990000000000000E+009,-9.379252585951460E-001,1.892428570874032E-001,-9.388082289357747E-001,1.879311037246703E-001,-9.405168651168727E-001,1.872395466107008E-001,-9.383756154273910E-001,1.876174692051999E-001,
1.995000000000000E+009,-9.354698814141781E-001,1.978113637367807E-001,-9.363228385821791E-001,1.965623211237899E-001,-9.380036798875607E-001,1.962154686178108E-001,-9.359459872948375E-001,1.963888146165051E-001,
2.000000000000000E+009,-9.334384252796601E-001,2.069960680108188E-001,-9.343260551804182E-001,2.059436739347336E-001,-9.359117485182188E-001,2.054597950569619E-001,-9.338338213470123E-001,2.056786644427018E-001,
2.005000000000000E+009,-9.303907263785267E-001,2.153623486845480E-001,-9.312322495571151E-001,2.141427498614161E-001,-9.327762130056121E-001,2.137054270109411E-001,-9.307680912306725E-001,2.139854988299819E-001,
2.010000000000000E+009,-9.276172732620815E-001,2.237520387842873E-001,-9.285591735258560E-001,2.225501409409127E-001,-9.300719378647530E-001,2.222401937762086E-001,-9.280420490260875E-001,2.225728615036345E-001,
2.015000000000000E+009,-9.245665868962107E-001,2.317226271453027E-001,-9.256324440524875E-001,2.306535152453889E-001,-9.270484488106082E-001,2.302329433737827E-001,-9.248984543894337E-001,2.304417614747780E-001,
2.020000000000000E+009,-9.217701085087537E-001,2.401567371945759E-001,-9.229706783254106E-001,2.389763727432217E-001,-9.244457161091337E-001,2.385576093800354E-001,-9.221193918211793E-001,2.386887307550753E-001,
2.025000000000000E+009,-9.179917630562374E-001,2.475940675698942E-001,-9.193711135211862E-001,2.466173690313046E-001,-9.209863714072581E-001,2.460606125612644E-001,-9.184892577491911E-001,2.462866288155889E-001,
2.030000000000000E+009,-9.150458061190977E-001,2.547356859073500E-001,-9.164919860413726E-001,2.539564672019651E-001,-9.182487974228345E-001,2.534723520227460E-001,-9.155985382287912E-001,2.531948060046196E-001,
2.035000000000000E+009,-9.121343231636799E-001,2.629881549834698E-001,-9.136984367638780E-001,2.623732738838488E-001,-9.155969339198729E-001,2.617120869043648E-001,-9.128623680466245E-001,2.614598328954595E-001,
