% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,
4.735000000000000E+009,-6.462831795215607E-002,-8.396942019462585E-001,-7.561002496309130E-002,-8.310877125172091E-001,-7.248955965042114E-002,-8.341403007507324E-001,-6.748099590063098E-002,-8.378286243629457E-001,
4.740000000000000E+009,-7.131439447402954E-002,-8.389677405357361E-001,-8.184417296416262E-002,-8.302212571579670E-001,-7.878786325454712E-002,-8.332504034042358E-001,-7.400438968420031E-002,-8.369859387207033E-001,
4.745000000000000E+009,-7.834294438362122E-002,-8.383172750473023E-001,-8.899804464500168E-002,-8.294916288472919E-001,-8.567568659782410E-002,-8.324889540672302E-001,-8.125963308811189E-002,-8.364880938339236E-001,
4.750000000000000E+009,-8.472728729248047E-002,-8.377666473388672E-001,-9.530149780742861E-002,-8.284322431130204E-001,-9.176642447710037E-002,-8.317817449569702E-001,-8.784248532295227E-002,-8.357056526184085E-001,
4.755000000000000E+009,-9.212508052587509E-002,-8.374746441841126E-001,-1.023820336706513E-001,-8.275666287794310E-001,-9.880262613296509E-002,-8.309598565101624E-001,-9.529882033586504E-002,-8.348494573020937E-001,
4.760000000000000E+009,-9.979216009378433E-002,-8.365340828895569E-001,-1.095705672620794E-001,-8.263820985169605E-001,-1.059502214193344E-001,-8.298755884170532E-001,-1.027194719910622E-001,-8.338123509788515E-001,
4.765000000000000E+009,-1.072353869676590E-001,-8.354828953742981E-001,-1.165672971128996E-001,-8.253812255272384E-001,-1.129297167062759E-001,-8.287258148193359E-001,-1.099330455017090E-001,-8.328093328857423E-001,
4.770000000000000E+009,-1.147466972470284E-001,-8.345683217048645E-001,-1.238919438857321E-001,-8.243419296433111E-001,-1.202012524008751E-001,-8.277705907821655E-001,-1.174996477270127E-001,-8.319289569854739E-001,
4.775000000000000E+009,-1.225100755691528E-001,-8.334752917289734E-001,-1.316501331103361E-001,-8.231243989764498E-001,-1.277613639831543E-001,-8.266611695289612E-001,-1.254244719839096E-001,-8.306565989685060E-001,
4.780000000000000E+009,-1.310585737228394E-001,-8.318778276443481E-001,-1.398695034792860E-001,-8.214535560117822E-001,-1.359998881816864E-001,-8.253356218338013E-001,-1.338851994037628E-001,-8.291060464477542E-001,
4.785000000000000E+009,-1.389499604701996E-001,-8.294122815132141E-001,-1.476563115301586E-001,-8.185497962579379E-001,-1.438894867897034E-001,-8.223968148231506E-001,-1.420194752788544E-001,-8.262175619888308E-001,
4.790000000000000E+009,-1.466882526874542E-001,-8.270388245582581E-001,-1.547135013141190E-001,-8.160994692327906E-001,-1.507774442434311E-001,-8.202305436134338E-001,-1.492331498384476E-001,-8.235480696487428E-001,
4.795000000000000E+009,-1.546875238418579E-001,-8.236989974975586E-001,-1.625378439177353E-001,-8.124530062853717E-001,-1.586315333843231E-001,-8.168144226074219E-001,-1.571202618217468E-001,-8.200552962112429E-001,
4.800000000000000E+009,-1.617398411035538E-001,-8.203866481781006E-001,-1.689856736164365E-001,-8.092174089299565E-001,-1.652338355779648E-001,-8.137024044990540E-001,-1.638963963747025E-001,-8.168269422531129E-001,
4.805000000000000E+009,-1.689003705978394E-001,-8.162633776664734E-001,-1.758511398336135E-001,-8.053368495479664E-001,-1.722405403852463E-001,-8.098279237747192E-001,-1.709174834060669E-001,-8.127906394386294E-001,
4.810000000000000E+009,-1.751352399587631E-001,-8.124593496322632E-001,-1.819943233841010E-001,-8.015430166155886E-001,-1.783791631460190E-001,-8.062545657157898E-001,-1.771439306974411E-001,-8.089318547630312E-001,
4.815000000000000E+009,-1.813087463378906E-001,-8.081561923027039E-001,-1.878101644594350E-001,-7.972218714314245E-001,-1.843758225440979E-001,-8.019921779632568E-001,-1.830976248979569E-001,-8.043947432899479E-001,
4.820000000000000E+009,-1.866468936204910E-001,-8.045063018798828E-001,-1.929885128820439E-001,-7.934552069813897E-001,-1.896146386861801E-001,-7.983633279800415E-001,-1.880722084665299E-001,-8.005391018104555E-001,
4.825000000000000E+009,-1.919772922992706E-001,-8.003271818161011E-001,-1.980728831414913E-001,-7.893066630431639E-001,-1.948100328445435E-001,-7.944309711456299E-001,-1.930361406850815E-001,-7.967212559890750E-001,
4.830000000000000E+009,-1.970894634723663E-001,-7.966673374176025E-001,-2.026865877944472E-001,-7.859255834346249E-001,-1.998021304607391E-001,-7.910819053649902E-001,-1.980214791584015E-001,-7.935447486114504E-001,
4.835000000000000E+009,-2.014675140380859E-001,-7.932484149932861E-001,-2.069907246098227E-001,-7.824736259359467E-001,-2.041753679513931E-001,-7.876018285751343E-001,-2.025141152572632E-001,-7.900673392295839E-001,
4.840000000000000E+009,-2.057380378246307E-001,-7.906980514526367E-001,-2.109838890548344E-001,-7.798655544837351E-001,-2.084432542324066E-001,-7.849229574203491E-001,-2.067148320007325E-001,-7.875317012786867E-001,
4.845000000000000E+009,-2.107030004262924E-001,-7.882800102233887E-001,-2.159560006420669E-001,-7.775517115685287E-001,-2.135947793722153E-001,-7.826987504959106E-001,-2.119785129117967E-001,-7.852129722023011E-001,
4.850000000000000E+009,-2.159269750118256E-001,-7.866420149803162E-001,-2.207961042259246E-001,-7.758836729202272E-001,-2.186954468488693E-001,-7.809035778045654E-001,-2.170648760080338E-001,-7.834153684997560E-001,
4.855000000000000E+009,-2.214566618204117E-001,-7.845063805580139E-001,-2.260198268572385E-001,-7.739911022720319E-001,-2.241041958332062E-001,-7.787539362907410E-001,-2.224682898950577E-001,-7.811266701507570E-001,
4.860000000000000E+009,-2.271879613399506E-001,-7.826156616210938E-001,-2.315476268716087E-001,-7.723666311675028E-001,-2.295357137918472E-001,-7.769258618354797E-001,-2.276998605823517E-001,-7.793195894622804E-001,
4.865000000000000E+009,-2.325062006711960E-001,-7.796521186828613E-001,-2.368739508289127E-001,-7.696916835836777E-001,-2.349593639373779E-001,-7.741441726684570E-001,-2.329862537384033E-001,-7.767701486587527E-001,
4.870000000000000E+009,-2.390031516551971E-001,-7.765133976936340E-001,-2.430099396822972E-001,-7.666492774355135E-001,-2.409465163946152E-001,-7.708548903465271E-001,-2.392265639686585E-001,-7.738043710327152E-001,
4.875000000000000E+009,-2.442031502723694E-001,-7.734298706054688E-001,-2.483142800024906E-001,-7.638355529899641E-001,-2.460899949073792E-001,-7.678588032722473E-001,-2.445382792472840E-001,-7.710195347213746E-001,
4.880000000000000E+009,-2.489885538816452E-001,-7.691930532455444E-001,-2.531068619715754E-001,-7.599523588688618E-001,-2.510772347450256E-001,-7.636215686798096E-001,-2.494771763086319E-001,-7.670797936058047E-001,
4.885000000000000E+009,-2.530938088893890E-001,-7.656380534172058E-001,-2.573778799108551E-001,-7.567606363382733E-001,-2.548771500587463E-001,-7.603693604469299E-001,-2.535735090827943E-001,-7.638138834571842E-001,
4.890000000000000E+009,-2.566362023353577E-001,-7.618941664695740E-001,-2.611668144276179E-001,-7.531581992426242E-001,-2.584066689014435E-001,-7.568808197975159E-001,-2.572317056846619E-001,-7.603142308998108E-001,
4.895000000000000E+009,-2.598261535167694E-001,-7.587165832519531E-001,-2.647789230283748E-001,-7.502492407340785E-001,-2.617958486080170E-001,-7.539592981338501E-001,-2.606731561374664E-001,-7.576417417716983E-001,
4.900000000000000E+009,-2.617418766021729E-001,-7.567262053489685E-001,-2.670395946140433E-001,-7.479729153203971E-001,-2.638943791389465E-001,-7.517266869544983E-001,-2.630883304309845E-001,-7.557926876068118E-001,
4.905000000000000E+009,-2.637046873569489E-001,-7.560261487960815E-001,-2.693562345309803E-001,-7.472490505261270E-001,-2.659299075603485E-001,-7.510226964950562E-001,-2.657239581966401E-001,-7.550198386192324E-001,
4.910000000000000E+009,-2.669122815132141E-001,-7.568553686141968E-001,-2.727249024356526E-001,-7.477649905104236E-001,-2.691645324230194E-001,-7.518045902252197E-001,-2.692005419921876E-001,-7.556162131118775E-001,
4.915000000000000E+009,-2.707701921463013E-001,-7.582651972770691E-001,-2.768340736867040E-001,-7.486406418925181E-001,-2.731549143791199E-001,-7.530308961868286E-001,-2.733138882350922E-001,-7.566133450508119E-001,
4.920000000000000E+009,-2.754907608032227E-001,-7.591767907142639E-001,-2.815383853733682E-001,-7.494076603395349E-001,-2.778516113758087E-001,-7.540988922119141E-001,-2.784256886768342E-001,-7.575675213050845E-001,
4.925000000000000E+009,-2.811946272850037E-001,-7.605826258659363E-001,-2.875390831449375E-001,-7.502977218611094E-001,-2.837581634521484E-001,-7.552067041397095E-001,-2.844958674812317E-001,-7.583228739929202E-001,
4.930000000000000E+009,-2.873975932598114E-001,-7.613832950592041E-001,-2.935271075557260E-001,-7.505296680651935E-001,-2.898985147476196E-001,-7.556840777397156E-001,-2.906485137462617E-001,-7.587212318611147E-001,
4.935000000000000E+009,-2.955347895622253E-001,-7.618057727813721E-001,-3.010797340398287E-001,-7.506775540739801E-001,-2.976273298263550E-001,-7.559631466865540E-001,-2.984763837623596E-001,-7.588311983680728E-001,
4.940000000000000E+009,-3.034503459930420E-001,-7.612012624740601E-001,-3.088126522774691E-001,-7.501510040699020E-001,-3.053710460662842E-001,-7.557721734046936E-001,-3.064131723785401E-001,-7.582894975090029E-001,
4.945000000000000E+009,-3.115481734275818E-001,-7.594767808914185E-001,-3.173069988260696E-001,-7.482679982218098E-001,-3.142345845699310E-001,-7.538573741912842E-001,-3.149560789585114E-001,-7.564426616859439E-001,
4.950000000000000E+009,-3.191689550876617E-001,-7.578250169754028E-001,-3.247044746378652E-001,-7.457829792745081E-001,-3.214860558509827E-001,-7.511731386184692E-001,-3.226396019840241E-001,-7.540835177993777E-001,
4.955000000000000E+009,-3.275406360626221E-001,-7.549565434455872E-001,-3.326202154643647E-001,-7.425161535575290E-001,-3.295940160751343E-001,-7.480598092079163E-001,-3.308540607643128E-001,-7.505300496864320E-001,
4.960000000000000E+009,-3.349739611148834E-001,-7.512890100479126E-001,-3.393409306677030E-001,-7.386274226828872E-001,-3.362157642841339E-001,-7.443844079971314E-001,-3.376750887203217E-001,-7.466224614906312E-001,
4.965000000000000E+009,-3.416253626346588E-001,-7.472996115684509E-001,-3.453352747383296E-001,-7.348012777741301E-001,-3.421620726585388E-001,-7.405698895454407E-001,-3.438345700263977E-001,-7.425571450614931E-001,
4.970000000000000E+009,-3.479702174663544E-001,-7.431733608245850E-001,-3.513293675489197E-001,-7.310093171803733E-001,-3.483823835849762E-001,-7.369241118431091E-001,-3.499800425148011E-001,-7.384667335319519E-001,
4.975000000000000E+009,-3.536422252655029E-001,-7.389364838600159E-001,-3.568473340570794E-001,-7.269479738143705E-001,-3.540711998939514E-001,-7.330970168113709E-001,-3.555262476348877E-001,-7.343783022117616E-001,
4.980000000000000E+009,-3.589318990707398E-001,-7.350112199783325E-001,-3.619305769692172E-001,-7.232661242468745E-001,-3.594456911087036E-001,-7.293611764907837E-001,-3.606218103885652E-001,-7.305098882102968E-001,
4.985000000000000E+009,-3.638204932212830E-001,-7.324000597000122E-001,-3.667982260672824E-001,-7.208085018105949E-001,-3.641472458839417E-001,-7.266282439231873E-001,-3.654832917690278E-001,-7.278120621490479E-001,
4.990000000000000E+009,-3.687031567096710E-001,-7.301346659660339E-001,-3.716864701140012E-001,-7.184316970822540E-001,-3.688679635524750E-001,-7.242489457130432E-001,-3.700886299610138E-001,-7.252078482055665E-001,
4.995000000000000E+009,-3.740068078041077E-001,-7.280291914939880E-001,-3.767796591267287E-001,-7.162565560762368E-001,-3.739108741283417E-001,-7.222605347633362E-001,-3.749992223548890E-001,-7.230111145973207E-001,
5.000000000000000E+009,-3.798413872718811E-001,-7.260040640830994E-001,-3.823604587379170E-001,-7.142908964443150E-001,-3.794431090354919E-001,-7.206271290779114E-001,-3.803629500865938E-001,-7.212854474258423E-001,
5.005000000000000E+009,-3.852967321872711E-001,-7.239233851432800E-001,-3.879737879271724E-001,-7.125650926539471E-001,-3.851428925991058E-001,-7.189985513687134E-001,-3.859534279155732E-001,-7.195948906707765E-001,
5.010000000000000E+009,-3.911808729171753E-001,-7.226913571357727E-001,-3.940118020301500E-001,-7.111920680288904E-001,-3.912316858768463E-001,-7.180008888244629E-001,-3.920454816818239E-001,-7.183502649497987E-001,
5.015000000000000E+009,-3.983989953994751E-001,-7.207670807838440E-001,-4.012503170102063E-001,-7.088415418823604E-001,-3.985435068607330E-001,-7.160310745239258E-001,-3.992363350772858E-001,-7.162725625419618E-001,
5.020000000000000E+009,-4.060072004795075E-001,-7.182505726814270E-001,-4.082264491743385E-001,-7.062137639923993E-001,-4.062670767307282E-001,-7.135049104690552E-001,-4.064057853984833E-001,-7.136903155708314E-001,
5.025000000000000E+009,-4.130702316761017E-001,-7.157845497131348E-001,-4.151296009947175E-001,-7.037188638397535E-001,-4.133026301860809E-001,-7.108310461044312E-001,-4.133351510143281E-001,-7.112788996505739E-001,
5.030000000000000E+009,-4.198891818523407E-001,-7.127774357795715E-001,-4.216293047159698E-001,-7.006186841570513E-001,-4.199178218841553E-001,-7.080329656600952E-001,-4.198500372695925E-001,-7.084017996406555E-001,
5.035000000000000E+009,-4.263973236083984E-001,-7.100023031234741E-001,-4.280966306592167E-001,-6.980639932757443E-001,-4.267642199993134E-001,-7.055096626281738E-001,-4.267010517787934E-001,-7.059990459442140E-001,
5.040000000000000E+009,-4.335949420928955E-001,-7.063628435134888E-001,-4.352919614041269E-001,-6.946068029840634E-001,-4.343715310096741E-001,-7.019079923629761E-001,-4.341077500534059E-001,-7.023881426048280E-001,
5.045000000000000E+009,-4.410220384597778E-001,-7.031834125518799E-001,-4.426135512238887E-001,-6.911855511964891E-001,-4.418659210205078E-001,-6.982657909393311E-001,-4.412321054744721E-001,-6.990184859275819E-001,
5.050000000000000E+009,-4.479416310787201E-001,-6.993257403373718E-001,-4.495902044667416E-001,-6.869571176929665E-001,-4.490051865577698E-001,-6.939183473587036E-001,-4.484026596546174E-001,-6.949599472236635E-001,
5.055000000000000E+009,-4.554010331630707E-001,-6.955660581588745E-001,-4.565394882854749E-001,-6.830764641498320E-001,-4.560991525650024E-001,-6.901201605796814E-001,-4.554272894382477E-001,-6.913439296722412E-001,
5.060000000000000E+009,-4.625388681888580E-001,-6.911245584487915E-001,-4.634459767026908E-001,-6.786280695794658E-001,-4.631092846393585E-001,-6.855333447456360E-001,-4.628454571723940E-001,-6.871157321929932E-001,
5.065000000000000E+009,-4.693290591239929E-001,-6.854835748672485E-001,-4.699908254796984E-001,-6.730858892447584E-001,-4.699151515960693E-001,-6.800729036331177E-001,-4.697704676246644E-001,-6.813055875968933E-001,
5.070000000000000E+009,-4.754611849784851E-001,-6.801151037216187E-001,-4.758746804522789E-001,-6.677880593225607E-001,-4.761139750480652E-001,-6.743717789649963E-001,-4.759159096050263E-001,-6.755809146118166E-001,
5.075000000000000E+009,-4.817608296871185E-001,-6.744602918624878E-001,-4.819559159613231E-001,-6.622596492961492E-001,-4.822781682014465E-001,-6.686642169952393E-001,-4.818769591140748E-001,-6.696512719917298E-001,
5.080000000000000E+009,-4.872035384178162E-001,-6.679195165634155E-001,-4.872406361291179E-001,-6.557959848055315E-001,-4.873408675193787E-001,-6.618783473968506E-001,-4.869124247169496E-001,-6.632042237472535E-001,
5.085000000000000E+009,-4.917374253273010E-001,-6.616542935371399E-001,-4.916230994237561E-001,-6.495844739898881E-001,-4.918164014816284E-001,-6.553767323493958E-001,-4.913432599830629E-001,-6.570947364234925E-001,
5.090000000000000E+009,-4.967367053031921E-001,-6.560061573982239E-001,-4.963226819557959E-001,-6.439862504548939E-001,-4.961862266063690E-001,-6.497529149055481E-001,-4.962169817924500E-001,-6.515036757087709E-001,
5.095000000000000E+009,-4.998378455638886E-001,-6.505361199378967E-001,-4.991868080795007E-001,-6.387583661887841E-001,-4.990140199661255E-001,-6.444514989852905E-001,-4.991292514896394E-001,-6.461556314849855E-001,
5.100000000000000E+009,-5.040551424026489E-001,-6.452822089195252E-001,-5.031460992627198E-001,-6.335777804822190E-001,-5.028316378593445E-001,-6.392822861671448E-001,-5.032509372329713E-001,-6.409940016746523E-001,
5.105000000000000E+009,-5.064789056777954E-001,-6.402532458305359E-001,-5.057761617086362E-001,-6.288200592945688E-001,-5.054603815078735E-001,-6.343804597854614E-001,-5.058259461784364E-001,-6.359975120162964E-001,
5.110000000000000E+009,-5.100134015083313E-001,-6.359918713569641E-001,-5.091347924550661E-001,-6.243876496005807E-001,-5.088825821876526E-001,-6.299946308135986E-001,-5.092565083694458E-001,-6.316120107269289E-001,
5.115000000000000E+009,-5.141960382461548E-001,-6.324641108512878E-001,-5.129642590784129E-001,-6.211202978108171E-001,-5.123442411422730E-001,-6.266080737113953E-001,-5.128854635238648E-001,-6.282851715278627E-001,
5.120000000000000E+009,-5.177742838859558E-001,-6.295431852340698E-001,-5.164609815070419E-001,-6.186069313987339E-001,-5.158474445343018E-001,-6.241509318351746E-001,-5.165309393692017E-001,-6.258474689102174E-001,
5.125000000000000E+009,-5.227741599082947E-001,-6.260414719581604E-001,-5.215927982164622E-001,-6.153811046255204E-001,-5.210818648338318E-001,-6.210937500000000E-001,-5.217777565765381E-001,-6.224618103790284E-001,
5.130000000000000E+009,-5.269821882247925E-001,-6.232745647430420E-001,-5.259385694605356E-001,-6.126730678405234E-001,-5.254474282264710E-001,-6.181381344795227E-001,-5.258759836006166E-001,-6.197408218002319E-001,
5.135000000000000E+009,-5.326521396636963E-001,-6.201648712158203E-001,-5.315466828904065E-001,-6.096331832779235E-001,-5.311253070831299E-001,-6.149016618728638E-001,-5.315870028114320E-001,-6.166493617820741E-001,
5.140000000000000E+009,-5.381639599800110E-001,-6.165990233421326E-001,-5.370984565607565E-001,-6.060150320909973E-001,-5.363424420356751E-001,-6.113879680633545E-001,-5.369653193473817E-001,-6.131068007087709E-001,
5.145000000000000E+009,-5.437642931938171E-001,-6.138656735420227E-001,-5.426139474817072E-001,-6.032272782210209E-001,-5.417647361755371E-001,-6.087996363639832E-001,-5.425077264022828E-001,-6.104854015541077E-001,
5.150000000000000E+009,-5.497052669525147E-001,-6.105757355690002E-001,-5.485093721592994E-001,-6.002266157635902E-001,-5.475864410400391E-001,-6.059682369232178E-001,-5.484694697952272E-001,-6.076260371780397E-001,
5.155000000000000E+009,-5.557233691215515E-001,-6.068886518478394E-001,-5.546195540898702E-001,-5.965491961595383E-001,-5.538483858108521E-001,-6.022009849548340E-001,-5.545933844566345E-001,-6.040095300865174E-001,
5.160000000000000E+009,-5.617961883544922E-001,-6.030308604240418E-001,-5.606582292480612E-001,-5.924879418909177E-001,-5.593809485435486E-001,-5.981612801551819E-001,-5.606587885665895E-001,-6.001998255729677E-001,
5.165000000000000E+009,-5.680167078971863E-001,-5.985834002494812E-001,-5.667421087979746E-001,-5.882213403318937E-001,-5.653396844863892E-001,-5.943145751953125E-001,-5.670074172210693E-001,-5.961560890960694E-001,
5.170000000000000E+009,-5.738558173179627E-001,-5.940611362457275E-001,-5.727776380559138E-001,-5.834931560890355E-001,-5.714868903160095E-001,-5.898444652557373E-001,-5.733528247642518E-001,-5.914580970001221E-001,
5.175000000000000E+009,-5.789720416069031E-001,-5.899152159690857E-001,-5.782295957936630E-001,-5.792279163454857E-001,-5.767709016799927E-001,-5.857361555099487E-001,-5.789593339729311E-001,-5.870262987899781E-001,
5.180000000000000E+009,-5.841347575187683E-001,-5.857462286949158E-001,-5.831308649985494E-001,-5.745306920288231E-001,-5.815854668617249E-001,-5.814642310142517E-001,-5.839679383468629E-001,-5.825186306762695E-001,
5.185000000000000E+009,-5.902645587921143E-001,-5.821067690849304E-001,-5.888661963756265E-001,-5.706421997064266E-001,-5.877130031585693E-001,-5.779442787170410E-001,-5.900293186378480E-001,-5.786321260261537E-001,
5.190000000000000E+009,-5.966193079948425E-001,-5.773957967758179E-001,-5.949906757044481E-001,-5.661916222816681E-001,-5.942503213882446E-001,-5.736576318740845E-001,-5.963681521224975E-001,-5.742617950820924E-001,
5.195000000000000E+009,-6.030030250549316E-001,-5.730679035186768E-001,-6.008514641169944E-001,-5.620418106523432E-001,-6.002015471458435E-001,-5.693171620368958E-001,-6.025440507507326E-001,-5.698015720748902E-001,
5.200000000000000E+009,-6.093066930770874E-001,-5.668393969535828E-001,-6.075311763959688E-001,-5.560230042515215E-001,-6.069325804710388E-001,-5.633733868598938E-001,-6.091578471565247E-001,-5.635423426437379E-001,
5.205000000000000E+009,-6.153027415275574E-001,-5.606658458709717E-001,-6.134510108394849E-001,-5.498636416983440E-001,-6.130219697952271E-001,-5.572212934494019E-001,-6.152731444549561E-001,-5.573468056106569E-001,
5.210000000000000E+009,-6.213837265968323E-001,-5.544441342353821E-001,-6.192608932626299E-001,-5.434052748367556E-001,-6.188029050827026E-001,-5.509170889854431E-001,-6.211927527809144E-001,-5.507174008369447E-001,
5.215000000000000E+009,-6.265572905540466E-001,-5.475810170173645E-001,-6.240962308029936E-001,-5.365569581790567E-001,-6.237923502922058E-001,-5.443049073219299E-001,-6.260640490913392E-001,-5.437870182991029E-001,
5.220000000000000E+009,-6.314557790756226E-001,-5.408821702003479E-001,-6.287216990083275E-001,-5.298680060100809E-001,-6.285625696182251E-001,-5.376165509223938E-001,-6.308667194366456E-001,-5.368813275337221E-001,
5.225000000000000E+009,-6.359694004058838E-001,-5.337308049201965E-001,-6.329593107739263E-001,-5.228288353286609E-001,-6.329414844512940E-001,-5.306901335716248E-001,-6.351927239418032E-001,-5.297672677993776E-001,
5.230000000000000E+009,-6.405661106109619E-001,-5.268324613571167E-001,-6.374619392346166E-001,-5.160583485363823E-001,-6.375982761383057E-001,-5.241623520851135E-001,-6.399252408218386E-001,-5.227995471763611E-001,
5.235000000000000E+009,-6.442657709121704E-001,-5.201669335365295E-001,-6.408768000707410E-001,-5.097725810304242E-001,-6.414666175842285E-001,-5.177682042121887E-001,-6.433626122474672E-001,-5.160407319068909E-001,
5.240000000000000E+009,-6.475803256034851E-001,-5.128523111343384E-001,-6.446081868008122E-001,-5.028238288001050E-001,-6.450127363204956E-001,-5.106227993965149E-001,-6.466544133567811E-001,-5.088491088485719E-001,
5.245000000000000E+009,-6.500498652458191E-001,-5.072190761566162E-001,-6.473418447146636E-001,-4.968964987160320E-001,-6.476916670799255E-001,-5.052366256713867E-001,-6.491633552360537E-001,-5.030964521408082E-001,
5.250000000000000E+009,-6.538169384002686E-001,-5.013046860694885E-001,-6.508221084242667E-001,-4.909937566719030E-001,-6.517180204391480E-001,-4.996502399444580E-001,-6.528259082603456E-001,-4.973266210174561E-001,
5.255000000000000E+009,-6.569073200225830E-001,-4.957999587059021E-001,-6.536505574719319E-001,-4.855529116249748E-001,-6.549254655838013E-001,-4.940174221992493E-001,-6.556577007484438E-001,-4.919194728374483E-001,
5.260000000000000E+009,-6.596396565437317E-001,-4.910120964050293E-001,-6.565645096632435E-001,-4.809874484506340E-001,-6.580762863159180E-001,-4.890391826629639E-001,-6.586200245857241E-001,-4.870803879547120E-001,
5.265000000000000E+009,-6.633143424987793E-001,-4.864871203899384E-001,-6.602458154788105E-001,-4.765161988583467E-001,-6.617406010627747E-001,-4.843016266822815E-001,-6.622608909606935E-001,-4.823550706958772E-001,
5.270000000000000E+009,-6.672050952911377E-001,-4.822003841400147E-001,-6.642737895659625E-001,-4.719423693099080E-001,-6.658181548118591E-001,-4.801128804683685E-001,-6.661887513351442E-001,-4.777115155982972E-001,
5.275000000000000E+009,-6.716214418411255E-001,-4.780033528804779E-001,-6.687166500184485E-001,-4.679282519367024E-001,-6.702231764793396E-001,-4.760763347148895E-001,-6.701722293853760E-001,-4.737052386283875E-001,
5.280000000000000E+009,-6.764786243438721E-001,-4.730561673641205E-001,-6.734117071248299E-001,-4.627039076855534E-001,-6.752219796180725E-001,-4.710781276226044E-001,-6.748595141601563E-001,-4.688117028141023E-001,
5.285000000000000E+009,-6.811847090721130E-001,-4.678014218807221E-001,-6.779299751043950E-001,-4.572561418294633E-001,-6.800662279129028E-001,-4.655343592166901E-001,-6.795034022712709E-001,-4.634832868194582E-001,
5.290000000000000E+009,-6.868754029273987E-001,-4.624222517013550E-001,-6.833609904513216E-001,-4.518741898051321E-001,-6.857530474662781E-001,-4.601670205593109E-001,-6.850500328445437E-001,-4.580563072586060E-001,
5.295000000000000E+009,-6.918170452117920E-001,-4.565090835094452E-001,-6.881916129652205E-001,-4.462569941538596E-001,-6.908317804336548E-001,-4.542976021766663E-001,-6.898209248733520E-001,-4.524392009353638E-001,
5.300000000000000E+009,-6.965079307556152E-001,-4.494005143642426E-001,-6.928861918480463E-001,-4.395688127719545E-001,-6.956940293312073E-001,-4.474692344665527E-001,-6.944142084884646E-001,-4.457786011981966E-001,
5.305000000000000E+009,-7.010698914527893E-001,-4.436296224594116E-001,-6.976221154478216E-001,-4.331376988103271E-001,-7.003217935562134E-001,-4.408747255802155E-001,-6.991304174613953E-001,-4.394867563629151E-001,
5.310000000000000E+009,-7.051543593406677E-001,-4.374468326568604E-001,-7.013993353897879E-001,-4.267315641208880E-001,-7.042894959449768E-001,-4.344835877418518E-001,-7.030736592864991E-001,-4.332032831096650E-001,
5.315000000000000E+009,-7.097894549369812E-001,-4.311020374298096E-001,-7.055033110648663E-001,-4.205164620870069E-001,-7.084748148918152E-001,-4.281896054744721E-001,-7.071831226348877E-001,-4.270921123123169E-001,
5.320000000000000E+009,-7.143127322196960E-001,-4.233393669128418E-001,-7.097211212212339E-001,-4.132093509604922E-001,-7.128702998161316E-001,-4.207586050033569E-001,-7.116238463592529E-001,-4.198309640502931E-001,
5.325000000000000E+009,-7.173091173171997E-001,-4.157457649707794E-001,-7.129609797627861E-001,-4.057261394930786E-001,-7.161053419113159E-001,-4.130113720893860E-001,-7.149691116142275E-001,-4.121704388809206E-001,
5.330000000000000E+009,-7.203342914581299E-001,-4.086940884590149E-001,-7.159272340468181E-001,-3.988058658028997E-001,-7.188385128974915E-001,-4.062064588069916E-001,-7.179193555068971E-001,-4.053439169025422E-001,
5.335000000000000E+009,-7.234061956405640E-001,-4.009663462638855E-001,-7.188280509659503E-001,-3.913574190074882E-001,-7.219578027725220E-001,-3.987666964530945E-001,-7.209471320533754E-001,-3.980179721832277E-001,
5.340000000000000E+009,-7.258764505386353E-001,-3.937108516693115E-001,-7.211519568108713E-001,-3.839351771062527E-001,-7.245514988899231E-001,-3.913855850696564E-001,-7.233877540016176E-001,-3.905940353107454E-001,
5.345000000000000E+009,-7.273206710815430E-001,-3.867402374744415E-001,-7.223800869150228E-001,-3.773145373231455E-001,-7.260587215423584E-001,-3.845457732677460E-001,-7.248864226341250E-001,-3.837599544811250E-001,
5.350000000000000E+009,-7.291186451911926E-001,-3.804576992988586E-001,-7.241831329707119E-001,-3.711935186192397E-001,-7.278703451156616E-001,-3.780218362808228E-001,-7.266246959877016E-001,-3.774914028453827E-001,
5.355000000000000E+009,-7.306907176971436E-001,-3.740933239459992E-001,-7.259054746085982E-001,-3.649484632961915E-001,-7.292944192886353E-001,-3.718595504760742E-001,-7.283599162483218E-001,-3.713952376842499E-001,
5.360000000000000E+009,-7.323116660118103E-001,-3.676143884658814E-001,-7.276217321052936E-001,-3.587300962460714E-001,-7.310513257980347E-001,-3.654960393905640E-001,-7.302488899803162E-001,-3.651154084205628E-001,
5.365000000000000E+009,-7.335976958274841E-001,-3.627232909202576E-001,-7.290520389505609E-001,-3.538135640963147E-001,-7.325008511543274E-001,-3.607944548130035E-001,-7.318535492134095E-001,-3.602089496517182E-001,
5.370000000000000E+009,-7.357982397079468E-001,-3.572607636451721E-001,-7.313471903642603E-001,-3.483081662664301E-001,-7.350642085075378E-001,-3.553349375724793E-001,-7.342972304916384E-001,-3.545237465476991E-001,
