% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
1.455000000000000E+009,-7.441933972531922E-001,-6.302534880112367E-001,-7.436158244569778E-001,-6.309049780086683E-001,-7.435017228126526E-001,-6.308079957962036E-001,-7.438661529541016E-001,-6.306586199951173E-001,-7.441976836204530E-001,-6.303164473533631E-001,
1.460000000000000E+009,-7.494578186985352E-001,-6.240118948224671E-001,-7.488124161707042E-001,-6.246128772729853E-001,-7.487665414810181E-001,-6.245163083076477E-001,-7.491023958206179E-001,-6.243917566871644E-001,-7.494345839500427E-001,-6.239954879760743E-001,
1.465000000000000E+009,-7.541937860482180E-001,-6.179505404654909E-001,-7.535107605906136E-001,-6.185364435412737E-001,-7.536294460296631E-001,-6.185385584831238E-001,-7.538238550567629E-001,-6.183463834762575E-001,-7.541883077621461E-001,-6.179923411369326E-001,
1.470000000000000E+009,-7.592293220619448E-001,-6.118418620366822E-001,-7.585985785984231E-001,-6.124276278563315E-001,-7.586609721183777E-001,-6.123447418212891E-001,-7.589248054695131E-001,-6.121730379867555E-001,-7.592101072311402E-001,-6.118343868255617E-001,
1.475000000000000E+009,-7.643706173047122E-001,-6.053513360856750E-001,-7.636906075370873E-001,-6.059992010940347E-001,-7.638348340988159E-001,-6.059629321098328E-001,-7.640049245834353E-001,-6.057283548164368E-001,-7.643599318504335E-001,-6.053698193550111E-001,
1.480000000000000E+009,-7.695507384880190E-001,-5.991321199162660E-001,-7.689101584780760E-001,-5.997499682185477E-001,-7.689968347549439E-001,-5.997958779335022E-001,-7.692730042266848E-001,-5.994545544052125E-001,-7.695541607856752E-001,-5.991333399772646E-001,
1.485000000000000E+009,-7.746189999763491E-001,-5.922001527511170E-001,-7.740354512413046E-001,-5.928301794119650E-001,-7.739803194999695E-001,-5.928835868835449E-001,-7.742717708396913E-001,-5.926708542060853E-001,-7.746161699295046E-001,-5.921947463035585E-001,
1.490000000000000E+009,-7.797227400633853E-001,-5.858592271140443E-001,-7.790840804309422E-001,-5.865308453545263E-001,-7.791505455970764E-001,-5.866308212280273E-001,-7.794452893066409E-001,-5.863049052047730E-001,-7.797246489524843E-001,-5.859098854064943E-001,
1.495000000000000E+009,-7.846681216397280E-001,-5.792662802175416E-001,-7.839858466047358E-001,-5.799056413068249E-001,-7.841550111770630E-001,-5.800945162773132E-001,-7.843817281913760E-001,-5.797190477752686E-001,-7.846425765037538E-001,-5.793017413139344E-001,
1.500000000000000E+009,-7.897022765141910E-001,-5.726942798547913E-001,-7.890323803910512E-001,-5.734123681076553E-001,-7.892026305198669E-001,-5.733889937400818E-001,-7.894444284820559E-001,-5.731300697898866E-001,-7.896485934257509E-001,-5.726882366180420E-001,
1.505000000000000E+009,-7.946680966479678E-001,-5.662031685921327E-001,-7.940789937825852E-001,-5.669196883254133E-001,-7.942714095115662E-001,-5.667917132377625E-001,-7.943600884819033E-001,-5.666287585449220E-001,-7.946847289085389E-001,-5.661994991302491E-001,
1.510000000000000E+009,-7.997558483112369E-001,-5.595840710088502E-001,-7.991033985325089E-001,-5.602455407392010E-001,-7.992008924484253E-001,-5.601871609687805E-001,-7.994785140800478E-001,-5.599724417304994E-001,-7.997397330284121E-001,-5.595753469467164E-001,
1.515000000000000E+009,-8.043535491162662E-001,-5.528503465310977E-001,-8.037257233041311E-001,-5.535298902579395E-001,-8.041026592254639E-001,-5.535975098609924E-001,-8.040934792327882E-001,-5.532677799797059E-001,-8.044059828758242E-001,-5.528753809928895E-001,
1.520000000000000E+009,-8.092471256245608E-001,-5.460777371431458E-001,-8.086685259409148E-001,-5.468135787726786E-001,-8.087046742439270E-001,-5.466889739036560E-001,-8.089564035987855E-001,-5.464829608726503E-001,-8.092859142303467E-001,-5.460663769721986E-001,
1.525000000000000E+009,-8.137117347199954E-001,-5.394492098362063E-001,-8.129916234007728E-001,-5.402149052089510E-001,-8.132037520408630E-001,-5.401627421379089E-001,-8.133313132095338E-001,-5.399086940574647E-001,-8.136748999595642E-001,-5.394949873924256E-001,
1.530000000000000E+009,-8.179226834112187E-001,-5.324768114778750E-001,-8.172727092564842E-001,-5.331939688628503E-001,-8.173551559448242E-001,-5.330612659454346E-001,-8.176140202331546E-001,-5.328936059761049E-001,-8.178844703674320E-001,-5.324516377449037E-001,
1.535000000000000E+009,-8.219199533732668E-001,-5.256371272376404E-001,-8.214452158187415E-001,-5.264345202126917E-001,-8.214269876480103E-001,-5.263949036598206E-001,-8.216535128593446E-001,-5.261121896743776E-001,-8.219229322433472E-001,-5.256545963287354E-001,
1.540000000000000E+009,-8.257742934561587E-001,-5.186420807923464E-001,-8.251760445165640E-001,-5.196141403041006E-001,-8.253210186958313E-001,-5.194772481918335E-001,-8.255127072334292E-001,-5.191373155403138E-001,-8.257140628814699E-001,-5.186608322143557E-001,
1.545000000000000E+009,-8.294872378624576E-001,-5.115981496837160E-001,-8.289643477180686E-001,-5.125188084713415E-001,-8.290892839431763E-001,-5.122309923171997E-001,-8.293443970298768E-001,-5.120563187026979E-001,-8.295337018966678E-001,-5.115390734672547E-001,
1.550000000000000E+009,-8.333942025373293E-001,-5.045190196871462E-001,-8.329456043573339E-001,-5.055340489378377E-001,-8.330124020576477E-001,-5.055308938026428E-001,-8.332255327033998E-001,-5.051096954727173E-001,-8.334676595687867E-001,-5.044928528785706E-001,
1.555000000000000E+009,-8.371749784162051E-001,-4.976940840637025E-001,-8.367303745323765E-001,-4.988159571658571E-001,-8.369396328926086E-001,-4.986405670642853E-001,-8.370469777488711E-001,-4.982787867069245E-001,-8.371075097084048E-001,-4.976711589813233E-001,
1.560000000000000E+009,-8.411707323513735E-001,-4.904225253851564E-001,-8.407269595414841E-001,-4.917986775349389E-001,-8.408571481704712E-001,-4.914753437042236E-001,-8.410928357696537E-001,-4.911619918918611E-001,-8.411789554595950E-001,-4.904420207977296E-001,
1.565000000000000E+009,-8.445878273293949E-001,-4.829396890792055E-001,-8.442823366026433E-001,-4.844106651429525E-001,-8.444662094116211E-001,-4.843351840972900E-001,-8.444841625976565E-001,-4.837138529300690E-001,-8.446452296257021E-001,-4.829637608051301E-001,
1.570000000000000E+009,-8.479788978744204E-001,-4.756333060784517E-001,-8.477520079375471E-001,-4.773017382398817E-001,-8.479350209236145E-001,-4.771198928356171E-001,-8.479612672996524E-001,-4.765184328365327E-001,-8.479917616844178E-001,-4.756454680919648E-001,
1.575000000000000E+009,-8.513312902845034E-001,-4.681038503800354E-001,-8.513538031520309E-001,-4.699688598874031E-001,-8.513860106468201E-001,-4.696111679077148E-001,-8.515457415771487E-001,-4.690754950237275E-001,-8.513646176338198E-001,-4.681055750846864E-001,
1.580000000000000E+009,-8.544687745381654E-001,-4.606336999566316E-001,-8.546117841441557E-001,-4.627573115423496E-001,-8.546808958053589E-001,-4.626458287239075E-001,-8.547953410339357E-001,-4.617924120807648E-001,-8.545030258178712E-001,-4.606537310600281E-001,
1.585000000000000E+009,-8.573165938049685E-001,-4.535941057401765E-001,-8.578841201707423E-001,-4.560042549736406E-001,-8.580248951911926E-001,-4.555826783180237E-001,-8.579679983901980E-001,-4.549249101257326E-001,-8.572982512474062E-001,-4.535841379642487E-001,
1.590000000000000E+009,-8.600859834374697E-001,-4.466462206227388E-001,-8.612406157387865E-001,-4.492840038951118E-001,-8.613080978393555E-001,-4.488057494163513E-001,-8.611823167800905E-001,-4.479664733028413E-001,-8.601388330459596E-001,-4.466301753044130E-001,
1.595000000000000E+009,-8.628203770260683E-001,-4.397805785490541E-001,-8.646360924006364E-001,-4.424552956099857E-001,-8.648122549057007E-001,-4.419727027416229E-001,-8.644533658599856E-001,-4.409939090347291E-001,-8.628983384132388E-001,-4.397406959056854E-001,
1.600000000000000E+009,-8.653488006629457E-001,-4.334783130740602E-001,-8.681215525264669E-001,-4.360667046379625E-001,-8.682428598403931E-001,-4.354433119297028E-001,-8.676904876327516E-001,-4.343563816452029E-001,-8.654582073211672E-001,-4.334360205173493E-001,
1.605000000000000E+009,-8.679567510447575E-001,-4.272858017761720E-001,-8.715721160026930E-001,-4.292033267265725E-001,-8.714452981948853E-001,-4.283925592899323E-001,-8.707464994621279E-001,-4.273490951728822E-001,-8.680078447341921E-001,-4.272794137477876E-001,
1.610000000000000E+009,-8.712429328227114E-001,-4.211072013845521E-001,-8.752096247370825E-001,-4.220873762185942E-001,-8.752955794334412E-001,-4.211111068725586E-001,-8.738718300056459E-001,-4.201500928306581E-001,-8.711869180679323E-001,-4.210887022018434E-001,
1.615000000000000E+009,-8.743762771166994E-001,-4.152849564247743E-001,-8.785301389155611E-001,-4.152669054470284E-001,-8.782733678817749E-001,-4.143201112747192E-001,-8.765214352989198E-001,-4.135282372760774E-001,-8.743725347518923E-001,-4.152582523822785E-001,
1.620000000000000E+009,-8.778631623805178E-001,-4.090558659125551E-001,-8.817354513803982E-001,-4.082988197836811E-001,-8.811980485916138E-001,-4.070101082324982E-001,-8.790918921852114E-001,-4.068898829936982E-001,-8.779102200508119E-001,-4.090158775329591E-001,
1.625000000000000E+009,-8.814073965792606E-001,-4.026261573563478E-001,-8.849663855721752E-001,-4.012340547129759E-001,-8.842464685440064E-001,-3.997692465782166E-001,-8.819790564155581E-001,-4.004787031745912E-001,-8.813650561332704E-001,-4.026004525661469E-001,
1.630000000000000E+009,-8.848911611552981E-001,-3.955233707076601E-001,-8.881006408804171E-001,-3.937598567401924E-001,-8.870767951011658E-001,-3.920778334140778E-001,-8.849541870880130E-001,-3.937130083179474E-001,-8.848478845596315E-001,-3.955476983070374E-001,
1.635000000000000E+009,-8.884530862720339E-001,-3.891400066400148E-001,-8.913042846772397E-001,-3.871196664053574E-001,-8.898425698280335E-001,-3.854095041751862E-001,-8.882680329132080E-001,-3.877168538188935E-001,-8.884444222450258E-001,-3.890810811519624E-001,
1.640000000000000E+009,-8.920244634620425E-001,-3.819015866664552E-001,-8.946082019902721E-001,-3.796841595586733E-001,-8.921872973442078E-001,-3.782967627048492E-001,-8.918038377952579E-001,-3.808375718688966E-001,-8.920601869583131E-001,-3.818766538619997E-001,
1.645000000000000E+009,-8.952076703596316E-001,-3.741862451165802E-001,-8.974603433283312E-001,-3.718917289358559E-001,-8.945304155349731E-001,-3.708106279373169E-001,-8.950618205833437E-001,-3.732248995494843E-001,-8.952111179351808E-001,-3.741903951644898E-001,
1.650000000000000E+009,-8.985095687199893E-001,-3.667219720178986E-001,-9.003857434198536E-001,-3.644462685850965E-001,-8.973671197891235E-001,-3.640469908714294E-001,-8.983871152114870E-001,-3.659352066993714E-001,-8.984777234077457E-001,-3.667028224468232E-001,
1.655000000000000E+009,-9.014012702233339E-001,-3.591566195110505E-001,-9.031812937196264E-001,-3.568469410569414E-001,-8.998001217842102E-001,-3.572085797786713E-001,-9.012418516540528E-001,-3.584488205718995E-001,-9.013699193954470E-001,-3.591554682731629E-001,
1.660000000000000E+009,-9.040795087439884E-001,-3.516527836171387E-001,-9.055750051608017E-001,-3.492285739486104E-001,-9.025523662567139E-001,-3.503350019454956E-001,-9.038455702590944E-001,-3.510173890781403E-001,-9.040557923316956E-001,-3.516105858802796E-001,
1.665000000000000E+009,-9.071087822021122E-001,-3.441432807646240E-001,-9.084978638208349E-001,-3.417031477211142E-001,-9.057989120483398E-001,-3.431398570537567E-001,-9.068931541252138E-001,-3.435845869922639E-001,-9.070990122795107E-001,-3.441697448253632E-001,
1.670000000000000E+009,-9.106402117929019E-001,-3.363303590287965E-001,-9.119531288705087E-001,-3.339263058839100E-001,-9.094402194023132E-001,-3.359041810035706E-001,-9.105513133049014E-001,-3.359169677257538E-001,-9.107225746154788E-001,-3.364049916744233E-001,
1.675000000000000E+009,-9.142819442571231E-001,-3.284101904826355E-001,-9.153344081613128E-001,-3.260335756816205E-001,-9.133550524711609E-001,-3.280093073844910E-001,-9.141764623451234E-001,-3.279539485836029E-001,-9.143251773834230E-001,-3.284300136566162E-001,
1.680000000000000E+009,-9.175679080092836E-001,-3.204772909088318E-001,-9.185475401971583E-001,-3.181441755591048E-001,-9.166380763053894E-001,-3.202908039093018E-001,-9.174349929428102E-001,-3.200947719478607E-001,-9.175529118537904E-001,-3.204444807052613E-001,
1.685000000000000E+009,-9.209177402600833E-001,-3.124660341693910E-001,-9.219116560876124E-001,-3.100354231029529E-001,-9.202408194541931E-001,-3.122109174728394E-001,-9.209281913375857E-001,-3.120829098129273E-001,-9.209183690071108E-001,-3.124435749530792E-001,
1.690000000000000E+009,-9.236778631995425E-001,-3.041491128460938E-001,-9.244619572996358E-001,-3.016982415987187E-001,-9.231831431388855E-001,-3.040097355842590E-001,-9.237577810668948E-001,-3.037618543815613E-001,-9.236718132972719E-001,-3.041609751224518E-001,
1.695000000000000E+009,-9.262508003728763E-001,-2.959645606376222E-001,-9.269150794427239E-001,-2.935715008008352E-001,-9.256803989410400E-001,-2.958664596080780E-001,-9.262259822273257E-001,-2.955346459674836E-001,-9.262505199432375E-001,-2.959704502105713E-001,
1.700000000000000E+009,-9.283082411112674E-001,-2.877930740699127E-001,-9.288784883163695E-001,-2.853225883374035E-001,-9.278090000152588E-001,-2.876682579517365E-001,-9.282820800209047E-001,-2.873838282775880E-001,-9.283133049011232E-001,-2.877794241428375E-001,
1.705000000000000E+009,-9.299813348241275E-001,-2.797572773195343E-001,-9.304002640435314E-001,-2.772056137834037E-001,-9.296995997428894E-001,-2.795219421386719E-001,-9.299176883125307E-001,-2.792722892475129E-001,-9.299958119392398E-001,-2.797589905261994E-001,
1.710000000000000E+009,-9.319406249493960E-001,-2.719288026269746E-001,-9.322133844111805E-001,-2.693076044373564E-001,-9.315910339355469E-001,-2.718001306056976E-001,-9.319097623634340E-001,-2.714695227622986E-001,-9.318818525314334E-001,-2.718710216045380E-001,
1.715000000000000E+009,-9.340308824349063E-001,-2.639037439622681E-001,-9.340715475274255E-001,-2.613448785376318E-001,-9.336276054382324E-001,-2.638021111488342E-001,-9.339216305541994E-001,-2.635227188587189E-001,-9.339901146888734E-001,-2.638972228050232E-001,
1.720000000000000E+009,-9.361150455268680E-001,-2.563309153334260E-001,-9.360174585802854E-001,-2.537366567399811E-001,-9.359148144721985E-001,-2.561560273170471E-001,-9.360511475753786E-001,-2.558960901927949E-001,-9.361220199584963E-001,-2.563284202575684E-001,
1.725000000000000E+009,-9.375469879144167E-001,-2.484690202132020E-001,-9.372891254812156E-001,-2.460049109428251E-001,-9.370443224906921E-001,-2.484228461980820E-001,-9.374757306289675E-001,-2.479643781852723E-001,-9.376113331794740E-001,-2.484755276203156E-001,
1.730000000000000E+009,-9.389809366289005E-001,-2.409580788205872E-001,-9.386150912276309E-001,-2.387559280891547E-001,-9.388375878334045E-001,-2.407100051641464E-001,-9.390031130409242E-001,-2.405392809057236E-001,-9.390121220588685E-001,-2.410082974433899E-001,
1.735000000000000E+009,-9.407838373319459E-001,-2.336709262798584E-001,-9.404458733140060E-001,-2.315005218923523E-001,-9.405952692031860E-001,-2.336030006408691E-001,-9.407280526161196E-001,-2.332678662967682E-001,-9.407444926261903E-001,-2.336814763069153E-001,
1.740000000000000E+009,-9.425541275545046E-001,-2.262089037763322E-001,-9.423022836573727E-001,-2.242098085321230E-001,-9.424430727958679E-001,-2.260751724243164E-001,-9.425061463546756E-001,-2.258754926919938E-001,-9.426132612228395E-001,-2.261776713609696E-001,
1.745000000000000E+009,-9.447248268067325E-001,-2.187676123170212E-001,-9.444795045662551E-001,-2.168181003468597E-001,-9.445869326591492E-001,-2.186991870403290E-001,-9.447132861137393E-001,-2.183316107654572E-001,-9.446910467147830E-001,-2.187160586833954E-001,
1.750000000000000E+009,-9.465864889824710E-001,-2.114460165050156E-001,-9.464034787995902E-001,-2.094238122912144E-001,-9.466469883918762E-001,-2.110529690980911E-001,-9.466001810455325E-001,-2.109180068445206E-001,-9.465830305099489E-001,-2.114331832408906E-001,
1.755000000000000E+009,-9.488150805452517E-001,-2.038877362200608E-001,-9.486565239105782E-001,-2.019039874213361E-001,-9.486879110336304E-001,-2.035954743623734E-001,-9.487900278854371E-001,-2.034764054203034E-001,-9.488338498115543E-001,-2.038390403747559E-001,
1.760000000000000E+009,-9.510658040160768E-001,-1.961693942606492E-001,-9.508659692059827E-001,-1.942006504074984E-001,-9.510042667388916E-001,-1.958901584148407E-001,-9.510536893463136E-001,-1.957505129623414E-001,-9.510473288536072E-001,-1.961521990060807E-001,
1.765000000000000E+009,-9.530241307980472E-001,-1.884444984240616E-001,-9.529755116525576E-001,-1.863564584819737E-001,-9.530194997787476E-001,-1.880744695663452E-001,-9.530983040618899E-001,-1.878129871034623E-001,-9.529962956428528E-001,-1.884125842571259E-001,
1.770000000000000E+009,-9.549812468992068E-001,-1.800872391185990E-001,-9.549082476350279E-001,-1.779496564898321E-001,-9.549224376678467E-001,-1.797005236148834E-001,-9.550180435562137E-001,-1.794962372684479E-001,-9.549412222862245E-001,-1.801031879186631E-001,
1.775000000000000E+009,-9.568103539856507E-001,-1.716436451341965E-001,-9.567844223107248E-001,-1.696094051753641E-001,-9.567696452140808E-001,-1.712741255760193E-001,-9.568219145965579E-001,-1.711903183746338E-001,-9.568090442657472E-001,-1.716699178695679E-001,
1.780000000000000E+009,-9.584465154980594E-001,-1.632642415572358E-001,-9.584009231344104E-001,-1.611286493801744E-001,-9.583064913749695E-001,-1.629258692264557E-001,-9.584744965934755E-001,-1.627896707439423E-001,-9.584297835350039E-001,-1.632989305257797E-001,
1.785000000000000E+009,-9.597862313134279E-001,-1.548123725983704E-001,-9.597671288319316E-001,-1.525950962905067E-001,-9.597392082214356E-001,-1.544766426086426E-001,-9.598164575576784E-001,-1.542226271581650E-001,-9.598005964279177E-001,-1.547893388986588E-001,
1.790000000000000E+009,-9.613670199936342E-001,-1.469553918227357E-001,-9.613525040198993E-001,-1.445166110306572E-001,-9.614481329917908E-001,-1.463076472282410E-001,-9.613805580139163E-001,-1.462679640388489E-001,-9.613513247489931E-001,-1.469073495388031E-001,
1.795000000000000E+009,-9.628248222034976E-001,-1.387682637587525E-001,-9.627946163306578E-001,-1.363744669592559E-001,-9.628694653511047E-001,-1.383006274700165E-001,-9.627922945404054E-001,-1.381250183677673E-001,-9.628112889289858E-001,-1.387840727806092E-001,
1.800000000000000E+009,-9.640939348116091E-001,-1.304628011508774E-001,-9.639495123017451E-001,-1.280618628924085E-001,-9.640629291534424E-001,-1.299323439598084E-001,-9.639841577720644E-001,-1.298119150686264E-001,-9.640454200744630E-001,-1.304656358718872E-001,
1.805000000000000E+009,-9.647533332667055E-001,-1.221919895440232E-001,-9.646909639963557E-001,-1.197013689949001E-001,-9.647901654243469E-001,-1.217025816440582E-001,-9.647312141418459E-001,-1.215934958481789E-001,-9.647869803428650E-001,-1.221554482221604E-001,
1.810000000000000E+009,-9.658018880793582E-001,-1.135946090838410E-001,-9.657453902858016E-001,-1.108803010721962E-001,-9.656761288642883E-001,-1.127870455384255E-001,-9.657646595764162E-001,-1.128845721817017E-001,-9.657870418548586E-001,-1.135856593489647E-001,
1.815000000000000E+009,-9.667491789175662E-001,-1.050960277983597E-001,-9.666022450331750E-001,-1.024373304322123E-001,-9.666913747787476E-001,-1.043557375669479E-001,-9.667170903587345E-001,-1.044127536702156E-001,-9.667730521202089E-001,-1.050627573847771E-001,
1.820000000000000E+009,-9.671592352985049E-001,-9.677865024034274E-002,-9.669859176767603E-001,-9.407663481128614E-002,-9.668218493461609E-001,-9.613543003797531E-002,-9.670982303237917E-001,-9.612791634082797E-002,-9.672277037620545E-001,-9.674186089038850E-002,
1.825000000000000E+009,-9.680837590788699E-001,-8.828089028376315E-002,-9.678368577602327E-001,-8.555985686223298E-002,-9.678989052772522E-001,-8.777394890785217E-002,-9.680300417518618E-001,-8.764483969926837E-002,-9.680595032691957E-001,-8.826445018053056E-002,
1.830000000000000E+009,-9.688477097627688E-001,-7.994423891219256E-002,-9.686572006311986E-001,-7.704853697265372E-002,-9.686911106109619E-001,-7.935111224651337E-002,-9.688214209556583E-001,-7.927195511102676E-002,-9.688447634696963E-001,-7.991203825473787E-002,
1.835000000000000E+009,-9.694590467443117E-001,-7.132401125286028E-002,-9.692178171597293E-001,-6.841905780881079E-002,-9.693454504013062E-001,-7.053542137145996E-002,-9.693621913337710E-001,-7.073192348718645E-002,-9.694479396820069E-001,-7.129923008680345E-002,
1.840000000000000E+009,-9.700389757887331E-001,-6.238836023125078E-002,-9.696856555230239E-001,-5.951683201947021E-002,-9.698812365531921E-001,-6.175213679671288E-002,-9.699846045684817E-001,-6.178335004210474E-002,-9.700118332862856E-001,-6.238589829206469E-002,
1.845000000000000E+009,-9.699783143058413E-001,-5.304275687045175E-002,-9.696677900928721E-001,-5.012911668055913E-002,-9.699083566665649E-001,-5.258874595165253E-002,-9.700022125244143E-001,-5.239819160223008E-002,-9.700178421974184E-001,-5.302307285070421E-002,
