% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
4.075000000000000E+009,7.952834413318517E-001,-4.549459259112357E-001,7.929331400650257E-001,-4.526738193617154E-001,7.969175656799731E-001,-4.536240670650405E-001,7.953613758087159E-001,-4.547302675247193E-001,
4.080000000000000E+009,7.913859007605723E-001,-4.627179692687827E-001,7.891909721259942E-001,-4.604016741859797E-001,7.930984992902748E-001,-4.613448603809795E-001,7.915711665153504E-001,-4.625675725936890E-001,
4.085000000000000E+009,7.870846890839141E-001,-4.698568623345943E-001,7.850767953392939E-001,-4.675529363107602E-001,7.887907893893077E-001,-4.685016314205437E-001,7.872609615325928E-001,-4.697638940811158E-001,
4.090000000000000E+009,7.829959930989114E-001,-4.775935453076340E-001,7.809449969742823E-001,-4.752391059647644E-001,7.846841662102403E-001,-4.762838280850089E-001,7.831623101234438E-001,-4.774984216690065E-001,
4.095000000000000E+009,7.781858430892779E-001,-4.848951188012481E-001,7.760690518491535E-001,-4.824051751323003E-001,7.798613979489741E-001,-4.836664929099971E-001,7.783203005790711E-001,-4.848556637763978E-001,
4.100000000000000E+009,7.729182158553599E-001,-4.925079115603691E-001,7.709222830847865E-001,-4.897234169012616E-001,7.746162165427608E-001,-4.912233482488315E-001,7.729945778846741E-001,-4.924602138996125E-001,
4.105000000000000E+009,7.677899534528140E-001,-4.991737169566545E-001,7.659881707388605E-001,-4.962445730022193E-001,7.694069480022926E-001,-4.978588634600260E-001,7.679072403907776E-001,-4.991480255126954E-001,
4.110000000000000E+009,7.625373792622914E-001,-5.061046352514241E-001,7.609676863449689E-001,-5.030114735721561E-001,7.642163727231857E-001,-5.046881829473088E-001,7.626953172683717E-001,-5.060671854019165E-001,
4.115000000000000E+009,7.573012849193814E-001,-5.134239772305167E-001,7.559936538800764E-001,-5.100966779229375E-001,7.590917676852241E-001,-5.120074602028359E-001,7.574696254730226E-001,-5.134093999862671E-001,
4.120000000000000E+009,7.517191231484961E-001,-5.206117896551799E-001,7.506119475459790E-001,-5.170643243204226E-001,7.535917059788719E-001,-5.191111467331382E-001,7.519210100173951E-001,-5.205695009231568E-001,
4.125000000000000E+009,7.458340878403876E-001,-5.269982231699703E-001,7.449188237968323E-001,-5.235507624096595E-001,7.477216120009762E-001,-5.255759272025116E-001,7.459831333160401E-001,-5.270633387565614E-001,
4.130000000000000E+009,7.398067717486331E-001,-5.335685745309182E-001,7.392593289945584E-001,-5.299579326437706E-001,7.418194188758831E-001,-5.321706728146255E-001,7.399961662292480E-001,-5.336057090759278E-001,
4.135000000000000E+009,7.340076368580626E-001,-5.399058535356132E-001,7.337924207791184E-001,-5.362511514601467E-001,7.361733992262348E-001,-5.385353206304696E-001,7.342678833007814E-001,-5.399695181846620E-001,
4.140000000000000E+009,7.280877902647227E-001,-5.461657788550901E-001,7.281355883989780E-001,-5.425516037886730E-001,7.302709291572402E-001,-5.448165799694342E-001,7.283616209030152E-001,-5.462919640541076E-001,
4.145000000000000E+009,7.218440570996668E-001,-5.525499210584752E-001,7.222478082175629E-001,-5.488135181409228E-001,7.241338714534895E-001,-5.512662148994261E-001,7.221285438537597E-001,-5.526904201507569E-001,
4.150000000000000E+009,7.162143403725150E-001,-5.580733574794510E-001,7.169174510152597E-001,-5.544266924569012E-001,7.184977518569016E-001,-5.569744898761568E-001,7.164359736442566E-001,-5.583485984802247E-001,
4.155000000000000E+009,7.100958864433327E-001,-5.634338442512106E-001,7.110560588107006E-001,-5.598636528781614E-001,7.123351365196703E-001,-5.624011434127680E-001,7.102752447128296E-001,-5.636458754539490E-001,
4.160000000000000E+009,7.046649981781284E-001,-5.687856348486282E-001,7.059657072152886E-001,-5.652759005845517E-001,7.068375895313518E-001,-5.678266597540219E-001,7.048015141487123E-001,-5.690958809852601E-001,
4.165000000000000E+009,6.998716206908046E-001,-5.739692041228731E-001,7.013874568563208E-001,-5.706812738932241E-001,7.019819059707818E-001,-5.731035128485034E-001,6.999027800559998E-001,-5.742556548118591E-001,
4.170000000000000E+009,6.948983887445103E-001,-5.794545013283107E-001,6.966884778137182E-001,-5.764786466250474E-001,6.969638254572045E-001,-5.787332246877279E-001,6.949506640434265E-001,-5.798092412948610E-001,
4.175000000000000E+009,6.895994963723028E-001,-5.852032859135142E-001,6.915408706656220E-001,-5.823413188839794E-001,6.915505414409262E-001,-5.844547647299543E-001,6.895434951782227E-001,-5.855604839324952E-001,
4.180000000000000E+009,6.839290759475168E-001,-5.906340069146850E-001,6.859641890056942E-001,-5.881429981914037E-001,6.857966748420081E-001,-5.898519599438471E-001,6.838128447532654E-001,-5.909465384483338E-001,
4.185000000000000E+009,6.779844309124957E-001,-5.960856266402517E-001,6.801491067527947E-001,-5.937714480542518E-001,6.799175520661097E-001,-5.952086732326257E-001,6.778468370437623E-001,-5.963771104812623E-001,
4.190000000000000E+009,6.724348933071751E-001,-6.012176875935612E-001,6.746074242728734E-001,-5.990086451618005E-001,6.743478162066469E-001,-6.003475978002637E-001,6.722714114189149E-001,-6.014655804634095E-001,
4.195000000000000E+009,6.671594142148071E-001,-6.066122219292660E-001,6.692773023681820E-001,-6.045274118287140E-001,6.688421185610047E-001,-6.056022190199759E-001,6.669206237792970E-001,-6.067909860610963E-001,
4.200000000000000E+009,6.614768784988808E-001,-6.116704319477447E-001,6.636164731145141E-001,-6.097418421052815E-001,6.631077845037996E-001,-6.106348164622462E-001,6.612265491485596E-001,-6.118081235885621E-001,
4.205000000000000E+009,6.560357070595453E-001,-6.171440421678460E-001,6.581580792494373E-001,-6.152922495148750E-001,6.577019928594409E-001,-6.159431132239122E-001,6.557899808883667E-001,-6.172181010246277E-001,
4.210000000000000E+009,6.505245117551124E-001,-6.221522302261460E-001,6.525661960501483E-001,-6.203561165052788E-001,6.522054493514692E-001,-6.209066027980241E-001,6.501989006996156E-001,-6.221999120712281E-001,
4.215000000000000E+009,6.450384752399472E-001,-6.280704485212365E-001,6.471100203432474E-001,-6.261922533981702E-001,6.467918941407843E-001,-6.266827795910260E-001,6.448006916046143E-001,-6.280484604835510E-001,
4.220000000000000E+009,6.388140129697169E-001,-6.336901539874212E-001,6.410007088409042E-001,-6.318116750861030E-001,6.406922388955441E-001,-6.321573488068358E-001,6.386263728141784E-001,-6.335236191749573E-001,
4.225000000000000E+009,6.325934295472386E-001,-6.389635305512946E-001,6.350232220812198E-001,-6.370505398287965E-001,6.347966298804867E-001,-6.372557838686050E-001,6.324999666213991E-001,-6.389397692680360E-001,
4.230000000000000E+009,6.267002886992437E-001,-6.443856580697994E-001,6.292685552791535E-001,-6.426567610092738E-001,6.291151205376551E-001,-6.427637999074201E-001,6.265665817260744E-001,-6.443320488929750E-001,
4.235000000000000E+009,6.197806984497459E-001,-6.495145829938596E-001,6.224461129720184E-001,-6.478341654606492E-001,6.223638719307902E-001,-6.479389903198911E-001,6.196922492980957E-001,-6.494089913368226E-001,
4.240000000000000E+009,6.129636125423550E-001,-6.542578586440341E-001,6.158502271033333E-001,-6.524649974334407E-001,6.156890140704960E-001,-6.527476303939596E-001,6.129423880577088E-001,-6.540673637390138E-001,
4.245000000000000E+009,6.069659139556400E-001,-6.587866223196236E-001,6.100574842362034E-001,-6.571851209493443E-001,6.098388922029269E-001,-6.574565373380051E-001,6.069935870170594E-001,-6.586422705650330E-001,
4.250000000000000E+009,6.007280643358354E-001,-6.638228344223911E-001,6.039881593232894E-001,-6.623967564084239E-001,6.035929414020623E-001,-6.627104800729876E-001,6.007255315780640E-001,-6.637446618080138E-001,
4.255000000000000E+009,5.939798847687990E-001,-6.686245906618893E-001,5.975095721478008E-001,-6.673978463992466E-001,5.968785831841171E-001,-6.677737200888019E-001,5.939527273178101E-001,-6.685151362419129E-001,
4.260000000000000E+009,5.873373667567192E-001,-6.730215630714748E-001,5.908625827071531E-001,-6.722178424309845E-001,5.901717900765574E-001,-6.722780270806700E-001,5.872922182083130E-001,-6.730187797546388E-001,
4.265000000000000E+009,5.806506082181739E-001,-6.765421968074894E-001,5.840714046729069E-001,-6.758732203160982E-001,5.833810792945510E-001,-6.758532041766443E-001,5.805718660354615E-001,-6.765008115768433E-001,
4.270000000000000E+009,5.740892258450892E-001,-6.804410805209248E-001,5.775215250612492E-001,-6.800568636358109E-001,5.768556360011445E-001,-6.798191439462349E-001,5.740740323066712E-001,-6.803261685371400E-001,
4.275000000000000E+009,5.678276308098477E-001,-6.839093802758034E-001,5.712609876931371E-001,-6.837619030487869E-001,5.704898176122786E-001,-6.834650155361641E-001,5.678267645835877E-001,-6.838397979736328E-001,
4.280000000000000E+009,5.616677633782999E-001,-6.872656528349432E-001,5.651396200803345E-001,-6.872912282418164E-001,5.642101217130222E-001,-6.868623425423504E-001,5.616474699974061E-001,-6.871917843818665E-001,
4.285000000000000E+009,5.557911319460092E-001,-6.904511506357386E-001,5.590498627532319E-001,-6.906789601839602E-001,5.582049560807753E-001,-6.900250341028004E-001,5.557976484298706E-001,-6.903492474555970E-001,
4.290000000000000E+009,5.505599662580508E-001,-6.937677008796427E-001,5.536920384988090E-001,-6.941568300443298E-001,5.527069342478281E-001,-6.933624860359584E-001,5.505747985839844E-001,-6.937150192260743E-001,
4.295000000000000E+009,5.449305942563396E-001,-6.974260584401900E-001,5.481066678746188E-001,-6.977376719389431E-001,5.471155611627541E-001,-6.967252269886808E-001,5.448715257644654E-001,-6.973335719108582E-001,
4.300000000000000E+009,5.394524049568659E-001,-7.010113616041385E-001,5.426071707088404E-001,-7.015308229168842E-001,5.416014828004450E-001,-7.002726051515803E-001,5.394674658775329E-001,-7.008291935920715E-001,
4.305000000000000E+009,5.339649650726936E-001,-7.051633781992159E-001,5.370257226776556E-001,-7.058385647934089E-001,5.361090452793048E-001,-7.042724037402648E-001,5.341065859794617E-001,-7.049100375175477E-001,
4.310000000000000E+009,5.283897343644524E-001,-7.088038493654865E-001,5.312668597120198E-001,-7.096659254368937E-001,5.305736461151596E-001,-7.078523941596364E-001,5.285187411308290E-001,-7.086373639106751E-001,
4.315000000000000E+009,5.227119607944468E-001,-7.127653101466671E-001,5.253643236607735E-001,-7.135643588038958E-001,5.250196753201336E-001,-7.115842814830309E-001,5.228906846046448E-001,-7.125556254386902E-001,
4.320000000000000E+009,5.162739628957811E-001,-7.159642491803743E-001,5.189135857762991E-001,-7.167571586463065E-001,5.187052465021226E-001,-7.148387000574814E-001,5.165976643562318E-001,-7.157599377632142E-001,
4.325000000000000E+009,5.108578193893569E-001,-7.195282552690114E-001,5.134657845514304E-001,-7.203659304995244E-001,5.134428231957522E-001,-7.183741106129641E-001,5.112681102752686E-001,-7.194920706748964E-001,
4.330000000000000E+009,5.055033203474291E-001,-7.229182354030319E-001,5.079901187275012E-001,-7.236984317835600E-001,5.081488020603482E-001,-7.216217755614267E-001,5.058386492729188E-001,-7.230229520797730E-001,
4.335000000000000E+009,4.998239759745353E-001,-7.271501203826779E-001,5.024662787069916E-001,-7.275835771400206E-001,5.027521080263721E-001,-7.255852022205630E-001,5.001540040969850E-001,-7.272253084182740E-001,
4.340000000000000E+009,4.941152301497637E-001,-7.305427470354184E-001,4.968405322927397E-001,-7.311177466880648E-001,4.972366531062108E-001,-7.290792335211132E-001,4.942732691764832E-001,-7.307262659072876E-001,
4.345000000000000E+009,4.887505579956758E-001,-7.342847700579062E-001,4.916966947000782E-001,-7.348831358499429E-001,4.922815542306214E-001,-7.328708482218570E-001,4.889914214611054E-001,-7.344444632530213E-001,
4.350000000000000E+009,4.832235016859843E-001,-7.387452555752706E-001,4.863797381542244E-001,-7.394661546138938E-001,4.870434930781992E-001,-7.376738992812097E-001,4.834292113780975E-001,-7.389385581016541E-001,
4.355000000000000E+009,4.772864016225463E-001,-7.432167591702594E-001,4.805032984906905E-001,-7.442382177684386E-001,4.812620307452019E-001,-7.423961658850301E-001,4.774837255477906E-001,-7.433970689773560E-001,
4.360000000000000E+009,4.712043734030342E-001,-7.478439123464895E-001,4.744909069006631E-001,-7.490545479553334E-001,4.752742348419414E-001,-7.473977987511286E-001,4.714801967144013E-001,-7.481239914894104E-001,
4.365000000000000E+009,4.646579797625531E-001,-7.525998808199533E-001,4.679905144720553E-001,-7.539280617524135E-001,4.686416228716972E-001,-7.523081717768760E-001,4.647806644439698E-001,-7.528353571891786E-001,
4.370000000000000E+009,4.574797044562921E-001,-7.572604180806281E-001,4.608453682056560E-001,-7.588861802603142E-001,4.614887020600878E-001,-7.573215737925528E-001,4.575473546981811E-001,-7.575635194778444E-001,
4.375000000000000E+009,4.503665555720552E-001,-7.617608624374869E-001,4.536798005390376E-001,-7.636630580293650E-001,4.542878623710385E-001,-7.620763593805806E-001,4.503713250160218E-001,-7.621076107025147E-001,
4.380000000000000E+009,4.423544894866100E-001,-7.658389325256630E-001,4.455017687757255E-001,-7.679076354256718E-001,4.460828512156052E-001,-7.663540357251322E-001,4.423148155212403E-001,-7.661107778549194E-001,
4.385000000000000E+009,4.344894040578473E-001,-7.695096546217064E-001,4.376235103003234E-001,-7.718575128868316E-001,4.381871794926359E-001,-7.702437685664989E-001,4.343900203704834E-001,-7.697835206985474E-001,
4.390000000000000E+009,4.267984022495281E-001,-7.728466902750587E-001,4.297704552745557E-001,-7.752670825465242E-001,4.302477671206143E-001,-7.737711769940272E-001,4.266472399234772E-001,-7.731030344963075E-001,
4.395000000000000E+009,4.191109324330458E-001,-7.758879587003263E-001,4.218681061640872E-001,-7.784847918115291E-001,4.223717316688740E-001,-7.768595206871182E-001,4.189270913600922E-001,-7.761144161224366E-001,
4.400000000000000E+009,4.107411510676448E-001,-7.785172580626594E-001,4.134131732931815E-001,-7.812799484780172E-001,4.138187385027166E-001,-7.795821989654335E-001,4.105597257614136E-001,-7.786205053329469E-001,
4.405000000000000E+009,4.038035424879539E-001,-7.805862740094329E-001,4.062790351893846E-001,-7.835374934998021E-001,4.066534334451181E-001,-7.817073494708823E-001,4.035292863845826E-001,-7.807023763656616E-001,
4.410000000000000E+009,3.962825804452819E-001,-7.825971151618949E-001,3.983589624443984E-001,-7.855586990393114E-001,3.988006399433690E-001,-7.837029297481581E-001,3.959665179252625E-001,-7.826628684997559E-001,
4.415000000000000E+009,3.890815716124045E-001,-7.845980279593108E-001,3.909913089307585E-001,-7.874100372188055E-001,3.913500588349425E-001,-7.855099211537753E-001,3.887434303760530E-001,-7.845236897468568E-001,
4.420000000000000E+009,3.826307982804179E-001,-7.864039285318517E-001,3.845539729601772E-001,-7.891011016536957E-001,3.848228288114648E-001,-7.871393107788496E-001,3.824123799800873E-001,-7.863372683525085E-001,
4.425000000000000E+009,3.762272565066780E-001,-7.879174718829621E-001,3.781644248242285E-001,-7.906477582971164E-001,3.784331466354362E-001,-7.884647231783748E-001,3.760466754436493E-001,-7.876841306686402E-001,
4.430000000000000E+009,3.697141167087997E-001,-7.900519512884002E-001,3.717215425402642E-001,-7.928260115649197E-001,3.719134069058052E-001,-7.904533543417807E-001,3.696732640266419E-001,-7.898566842079164E-001,
4.435000000000000E+009,3.634014968316669E-001,-7.922816502638840E-001,3.653098262119266E-001,-7.950784008467461E-001,3.656492654702449E-001,-7.925073790773202E-001,3.633759677410126E-001,-7.920158505439758E-001,
4.440000000000000E+009,3.571813422380935E-001,-7.945229702299731E-001,3.590679698616560E-001,-7.973129405493860E-001,3.594529507441390E-001,-7.946196403140168E-001,3.572027027606964E-001,-7.943294882774354E-001,
4.445000000000000E+009,3.505879480211007E-001,-7.967599949853629E-001,3.525658006606875E-001,-7.997254973039493E-001,3.530089412869760E-001,-7.968087690568606E-001,3.506024122238159E-001,-7.967041969299318E-001,
4.450000000000000E+009,3.441685916506493E-001,-7.990569247785001E-001,3.460293809260130E-001,-8.021220784519830E-001,3.466483154935431E-001,-7.990624695104163E-001,3.441653907299042E-001,-7.989481925964357E-001,
4.455000000000000E+009,3.370506879061042E-001,-8.014149151368458E-001,3.389515715548597E-001,-8.047101684236753E-001,3.396943118487643E-001,-8.014392242954556E-001,3.371332585811615E-001,-8.014076352119447E-001,
