% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,
4.265000000000000E+009,5.833328122386585E-001,-6.757957124103621E-001,5.840714046729069E-001,-6.758732203160982E-001,5.833707259976652E-001,-6.733877711127657E-001,5.833810792945510E-001,-6.758532041766443E-001,
4.270000000000000E+009,5.768993861893019E-001,-6.797388777766938E-001,5.775215250612492E-001,-6.800568636358109E-001,5.767408950560909E-001,-6.774712404706396E-001,5.768556360011445E-001,-6.798191439462349E-001,
4.275000000000000E+009,5.706053563935194E-001,-6.833735471051761E-001,5.712609876931371E-001,-6.837619030487869E-001,5.704514464128214E-001,-6.811386590489296E-001,5.704898176122786E-001,-6.834650155361641E-001,
4.280000000000000E+009,5.643576893794959E-001,-6.868486260021658E-001,5.651396200803345E-001,-6.872912282418164E-001,5.640884608049639E-001,-6.845989807343303E-001,5.642101217130222E-001,-6.868623425423504E-001,
4.285000000000000E+009,5.582867120717517E-001,-6.900182354731674E-001,5.590498627532319E-001,-6.906789601839602E-001,5.581252252207268E-001,-6.876742400933976E-001,5.582049560807753E-001,-6.900250341028004E-001,
4.290000000000000E+009,5.529243016405552E-001,-6.933323031572337E-001,5.536920384988090E-001,-6.941568300443298E-001,5.528178442328310E-001,-6.910009034726782E-001,5.527069342478281E-001,-6.933624860359584E-001,
4.295000000000000E+009,5.472306956335304E-001,-6.968928714362734E-001,5.481066678746188E-001,-6.977376719389431E-001,5.471657443453728E-001,-6.945993639858100E-001,5.471155611627541E-001,-6.967252269886808E-001,
4.300000000000000E+009,5.417273460510446E-001,-7.004271215764801E-001,5.426071707088404E-001,-7.015308229168842E-001,5.416548579363359E-001,-6.981302503645651E-001,5.416014828004450E-001,-7.002726051515803E-001,
4.305000000000000E+009,5.361979242046113E-001,-7.044560932923487E-001,5.370257226776556E-001,-7.058385647934089E-001,5.361319536870695E-001,-7.022421307098750E-001,5.361090452793048E-001,-7.042724037402648E-001,
4.310000000000000E+009,5.306517577841068E-001,-7.080856690769340E-001,5.312668597120198E-001,-7.096659254368937E-001,5.305134894301340E-001,-7.058534933820935E-001,5.305736461151596E-001,-7.078523941596364E-001,
4.315000000000000E+009,5.250363844257827E-001,-7.118022582485479E-001,5.253643236607735E-001,-7.135643588038958E-001,5.249035057023990E-001,-7.096394418980110E-001,5.250196753201336E-001,-7.115842814830309E-001,
4.320000000000000E+009,5.187624012141201E-001,-7.149952193518540E-001,5.189135857762991E-001,-7.167571586463065E-001,5.185108810894923E-001,-7.128746808911404E-001,5.187052465021226E-001,-7.148387000574814E-001,
4.325000000000000E+009,5.133932045327874E-001,-7.186055444922539E-001,5.134657845514304E-001,-7.203659304995244E-001,5.131518605442662E-001,-7.164484125342302E-001,5.134428231957522E-001,-7.183741106129641E-001,
4.330000000000000E+009,5.079889419098027E-001,-7.219138298702522E-001,5.079901187275012E-001,-7.236984317835600E-001,5.077975218956459E-001,-7.196485479179340E-001,5.081488020603482E-001,-7.216217755614267E-001,
4.335000000000000E+009,5.025421718839624E-001,-7.257498808762006E-001,5.024662787069916E-001,-7.275835771400206E-001,5.022850897276450E-001,-7.235790266180375E-001,5.027521080263721E-001,-7.255852022205630E-001,
4.340000000000000E+009,4.970831549478258E-001,-7.292343866252541E-001,4.968405322927397E-001,-7.311177466880648E-001,4.968622836446663E-001,-7.270105658310645E-001,4.972366531062108E-001,-7.290792335211132E-001,
4.345000000000000E+009,4.920452171650837E-001,-7.329583896738572E-001,4.916966947000782E-001,-7.348831358499429E-001,4.918662876867463E-001,-7.308096952164700E-001,4.922815542306214E-001,-7.328708482218570E-001,
4.350000000000000E+009,4.868321733595539E-001,-7.376574737368661E-001,4.863797381542244E-001,-7.394661546138938E-001,4.865889879547687E-001,-7.355376207760553E-001,4.870434930781992E-001,-7.376738992812097E-001,
4.355000000000000E+009,4.810646786825671E-001,-7.423886140182879E-001,4.805032984906905E-001,-7.442382177684386E-001,4.807665196564843E-001,-7.401666048284535E-001,4.812620307452019E-001,-7.423961658850301E-001,
4.360000000000000E+009,4.751294730101253E-001,-7.472757644976640E-001,4.744909069006631E-001,-7.490545479553334E-001,4.749105505463306E-001,-7.451513261396634E-001,4.752742348419414E-001,-7.473977987511286E-001,
4.365000000000000E+009,4.686038403550757E-001,-7.522171302266101E-001,4.679905144720553E-001,-7.539280617524135E-001,4.683969542070006E-001,-7.501060409841363E-001,4.686416228716972E-001,-7.523081717768760E-001,
4.370000000000000E+009,4.613734053784075E-001,-7.572540641855767E-001,4.608453682056560E-001,-7.588861802603142E-001,4.612599415440593E-001,-7.551734696764859E-001,4.614887020600878E-001,-7.573215737925528E-001,
4.375000000000000E+009,4.541375977606900E-001,-7.619956830604717E-001,4.536798005390376E-001,-7.636630580293650E-001,4.539462472435122E-001,-7.599564365947125E-001,4.542878623710385E-001,-7.620763593805806E-001,
4.380000000000000E+009,4.459935383239440E-001,-7.662973804217409E-001,4.455017687757255E-001,-7.679076354256718E-001,4.456573078557664E-001,-7.641622623830388E-001,4.460828512156052E-001,-7.663540357251322E-001,
4.385000000000000E+009,4.380534436550197E-001,-7.700949597917033E-001,4.376235103003234E-001,-7.718575128868316E-001,4.377809473824413E-001,-7.679025017746982E-001,4.381871794926359E-001,-7.702437685664989E-001,
4.390000000000000E+009,4.301500879477861E-001,-7.736266186475758E-001,4.297704552745557E-001,-7.752670825465242E-001,4.300206987436023E-001,-7.713823245364343E-001,4.302477671206143E-001,-7.737711769940272E-001,
4.395000000000000E+009,4.223003593719618E-001,-7.767418667323293E-001,4.218681061640872E-001,-7.784847918115291E-001,4.220261819131290E-001,-7.746166030004685E-001,4.223717316688740E-001,-7.768595206871182E-001,
4.400000000000000E+009,4.137324927171179E-001,-7.793880796618093E-001,4.134131732931815E-001,-7.812799484780172E-001,4.135032258398307E-001,-7.772930132057607E-001,4.138187385027166E-001,-7.795821989654335E-001,
4.405000000000000E+009,4.066422777487779E-001,-7.815923224912542E-001,4.062790351893846E-001,-7.835374934998021E-001,4.064532105968007E-001,-7.794060647841103E-001,4.066534334451181E-001,-7.817073494708823E-001,
4.410000000000000E+009,3.988414832156290E-001,-7.835696758863517E-001,3.983589624443984E-001,-7.855586990393114E-001,3.984425174388275E-001,-7.815053600350513E-001,3.988006399433690E-001,-7.837029297481581E-001,
4.415000000000000E+009,3.914234511599852E-001,-7.854168698929346E-001,3.909913089307585E-001,-7.874100372188055E-001,3.911116555633309E-001,-7.831863333522879E-001,3.913500588349425E-001,-7.855099211537753E-001,
4.420000000000000E+009,3.849194918618207E-001,-7.869827218074197E-001,3.845539729601772E-001,-7.891011016536957E-001,3.846441331605516E-001,-7.847580271819541E-001,3.848228288114648E-001,-7.871393107788496E-001,
4.425000000000000E+009,3.785275804962019E-001,-7.883800932355176E-001,3.781644248242285E-001,-7.906477582971164E-001,3.781730117415827E-001,-7.862081350361471E-001,3.784331466354362E-001,-7.884647231783748E-001,
4.430000000000000E+009,3.720909466812634E-001,-7.903869737718854E-001,3.717215425402642E-001,-7.928260115649197E-001,3.717147423136092E-001,-7.881938321403385E-001,3.719134069058052E-001,-7.904533543417807E-001,
4.435000000000000E+009,3.657185079699460E-001,-7.925335427329675E-001,3.653098262119266E-001,-7.950784008467461E-001,3.654909101364853E-001,-7.901433949867636E-001,3.656492654702449E-001,-7.925073790773202E-001,
4.440000000000000E+009,3.595773004014587E-001,-7.946420064375386E-001,3.590679698616560E-001,-7.973129405493860E-001,3.591419065043519E-001,-7.923097578455935E-001,3.594529507441390E-001,-7.946196403140168E-001,
4.445000000000000E+009,3.530140080806319E-001,-7.968437226660078E-001,3.525658006606875E-001,-7.997254973039493E-001,3.526825014999274E-001,-7.944078732573919E-001,3.530089412869760E-001,-7.968087690568606E-001,
4.450000000000000E+009,3.466384788150911E-001,-7.989021542930002E-001,3.460293809260130E-001,-8.021220784519830E-001,3.465192878412749E-001,-7.966127446601874E-001,3.466483154935431E-001,-7.990624695104163E-001,
4.455000000000000E+009,3.398150987839698E-001,-8.012813104193231E-001,3.389515715548597E-001,-8.047101684236753E-001,3.394569097591050E-001,-7.989702111573098E-001,3.396943118487643E-001,-8.014392242954556E-001,
4.460000000000000E+009,3.330703390247741E-001,-8.034664885804754E-001,3.319563254977287E-001,-8.069365005679228E-001,3.327635500300215E-001,-8.010014429592928E-001,3.329257470811485E-001,-8.035584425418096E-001,
4.465000000000000E+009,3.268119883596298E-001,-8.055109082797475E-001,3.253325144495395E-001,-8.090397155338879E-001,3.265636078108862E-001,-8.030567118600609E-001,3.266653505875569E-001,-8.055739710543501E-001,
4.470000000000000E+009,3.196814714305367E-001,-8.077497421377639E-001,3.179540731019246E-001,-8.111846849815638E-001,3.193631390852674E-001,-8.052916828654548E-001,3.194835997716720E-001,-8.077632595575454E-001,
4.475000000000000E+009,3.135669785218416E-001,-8.100326427429940E-001,3.117198081170547E-001,-8.134163171492201E-001,3.133358421328483E-001,-8.074013437885204E-001,3.133111889703198E-001,-8.099904894962415E-001,
4.480000000000000E+009,3.067553926316179E-001,-8.125777944593163E-001,3.047012170193471E-001,-8.158001655421532E-001,3.067009594875323E-001,-8.097771632018966E-001,3.066502811335066E-001,-8.124891199296822E-001,
4.485000000000000E+009,3.006338043398644E-001,-8.146193135707396E-001,2.984723792806869E-001,-8.176494176748309E-001,3.006865833643130E-001,-8.119799964197771E-001,3.004441820473380E-001,-8.145347922396606E-001,
4.490000000000000E+009,2.938279588255506E-001,-8.171712387524098E-001,2.916471893337100E-001,-8.201185760738087E-001,2.939988211153439E-001,-8.146098954787620E-001,2.936356240995708E-001,-8.170812508558624E-001,
4.495000000000000E+009,2.872929565260453E-001,-8.196616019463445E-001,2.851014355266027E-001,-8.225351767105902E-001,2.873872399103148E-001,-8.170919031677236E-001,2.871077333722594E-001,-8.195061784494792E-001,
4.500000000000000E+009,2.799970507585410E-001,-8.218613397608666E-001,2.778453282346680E-001,-8.246504689443869E-001,2.801104025709169E-001,-8.192471923023741E-001,2.798938399680423E-001,-8.216558570085432E-001,
4.505000000000000E+009,2.731355294200588E-001,-8.250694844572765E-001,2.710041038729708E-001,-8.278701023336577E-001,2.734734538791757E-001,-8.224757849989254E-001,2.730472189341255E-001,-8.247899156114451E-001,
4.510000000000000E+009,2.652405269326869E-001,-8.274334616332006E-001,2.631934334629069E-001,-8.302469202879181E-001,2.655816254887751E-001,-8.248902638225648E-001,2.654095308793942E-001,-8.271068015539120E-001,
4.515000000000000E+009,2.575163873560709E-001,-8.295949034243880E-001,2.553601159339851E-001,-8.324611879337862E-001,2.579333611490896E-001,-8.271130738149375E-001,2.576719745801719E-001,-8.294221803050007E-001,
4.520000000000000E+009,2.497630320579935E-001,-8.313601573115820E-001,2.477356493364821E-001,-8.342379557974985E-001,2.502705362167406E-001,-8.288855041482170E-001,2.498779470190272E-001,-8.312897787115278E-001,
4.525000000000000E+009,2.417617602823995E-001,-8.329645717452510E-001,2.396054948013229E-001,-8.358965342966510E-001,2.421841835884443E-001,-8.305437684524568E-001,2.418447553516025E-001,-8.327956017547863E-001,
4.530000000000000E+009,2.338130178435121E-001,-8.340779050045373E-001,2.313484322968492E-001,-8.370699272374824E-001,2.342141045742502E-001,-8.317665640669409E-001,2.339088041883938E-001,-8.339023307190073E-001,
4.535000000000000E+009,2.262060823567401E-001,-8.345959605074549E-001,2.238665938462565E-001,-8.374691969517598E-001,2.267095037024892E-001,-8.322835715122702E-001,2.264025980637579E-001,-8.344575440276704E-001,
4.540000000000000E+009,2.193872661085063E-001,-8.355727811542181E-001,2.169760679423389E-001,-8.385728928934099E-001,2.198541627560032E-001,-8.334200579391570E-001,2.196718215182798E-001,-8.354387830246596E-001,
4.545000000000000E+009,2.125948849036977E-001,-8.364513951450037E-001,2.099496619028238E-001,-8.395622198462678E-001,2.129127058087048E-001,-8.343613214461706E-001,2.128110056826317E-001,-8.364566662546511E-001,
4.550000000000000E+009,2.059185464379604E-001,-8.376410393418891E-001,2.032066430542616E-001,-8.407140401946941E-001,2.062361247057381E-001,-8.354997155989209E-001,2.060841489028772E-001,-8.377831196994381E-001,
4.555000000000000E+009,1.991735391586272E-001,-8.389881009482416E-001,1.961100530801532E-001,-8.419363664149503E-001,1.994026797419730E-001,-8.368447370018509E-001,1.992295507323229E-001,-8.390835391349689E-001,
4.560000000000000E+009,1.916984874626328E-001,-8.406445145451695E-001,1.885884746629986E-001,-8.433706855430709E-001,1.919487074915024E-001,-8.383861713400498E-001,1.916770155878911E-001,-8.405439812829044E-001,
4.565000000000000E+009,1.842898659974176E-001,-8.414255555657560E-001,1.813195970930385E-001,-8.439982851275907E-001,1.845316912575998E-001,-8.391724467779761E-001,1.844330675502482E-001,-8.413305038106094E-001,
4.570000000000000E+009,1.768706713128991E-001,-8.423750991405776E-001,1.739264917816269E-001,-8.449961897017916E-001,1.770873901462647E-001,-8.401199057233970E-001,1.770880440356822E-001,-8.424118516806972E-001,
4.575000000000000E+009,1.695787974339872E-001,-8.433318343188121E-001,1.667193244601530E-001,-8.459968785071987E-001,1.699067433004110E-001,-8.410727193280735E-001,1.697487680009029E-001,-8.433961396913420E-001,
4.580000000000000E+009,1.619830012796368E-001,-8.441778812946345E-001,1.590815189817246E-001,-8.469879843372447E-001,1.622886989229780E-001,-8.419956530884620E-001,1.622493223459487E-001,-8.443350644460315E-001,
4.585000000000000E+009,1.546145869944781E-001,-8.445143984696819E-001,1.513624341355985E-001,-8.473200695315235E-001,1.547830522573150E-001,-8.422214054116931E-001,1.547843464839703E-001,-8.446087302275912E-001,
4.590000000000000E+009,1.474490127568114E-001,-8.452632483722156E-001,1.442124437223281E-001,-8.479656630558249E-001,1.478591741961377E-001,-8.429375646613628E-001,1.476161387749773E-001,-8.454592898798171E-001,
4.595000000000000E+009,1.401132572406719E-001,-8.455416865747334E-001,1.368644841554901E-001,-8.482384484754890E-001,1.405064473617521E-001,-8.433657440304884E-001,1.403178151802606E-001,-8.458189828734807E-001,
4.600000000000000E+009,1.330831078546569E-001,-8.464540010455492E-001,1.298058521900082E-001,-8.492603716221030E-001,1.333759180310426E-001,-8.444029150722634E-001,1.331399410595061E-001,-8.468097927810971E-001,
4.605000000000000E+009,1.260937544411223E-001,-8.466566192137568E-001,1.228090444975536E-001,-8.493811155767495E-001,1.262512111395929E-001,-8.444596096378613E-001,1.260481111621613E-001,-8.469272718532481E-001,
4.610000000000000E+009,1.193300860706492E-001,-8.464602402913226E-001,1.158976832412499E-001,-8.492835377772854E-001,1.193853487541301E-001,-8.442067159858461E-001,1.192581798778342E-001,-8.467415599608251E-001,
4.615000000000000E+009,1.129297791030013E-001,-8.468269173318472E-001,1.094227285730693E-001,-8.496850888622862E-001,1.129823318208893E-001,-8.444082669461681E-001,1.127954434798065E-001,-8.469641634096006E-001,
4.620000000000000E+009,1.065356050227206E-001,-8.479073920565414E-001,1.030203559728923E-001,-8.508403008483755E-001,1.067619887213667E-001,-8.454480743871869E-001,1.063691687957571E-001,-8.480938477281104E-001,
4.625000000000000E+009,1.004342181879395E-001,-8.491086030544639E-001,9.676543181330957E-002,-8.520393897893894E-001,1.006561785531118E-001,-8.465459397198314E-001,1.002447330438641E-001,-8.492535615402510E-001,
4.630000000000000E+009,9.382868983877268E-002,-8.502749804399785E-001,9.010267152901305E-002,-8.531714352391052E-001,9.427766964795015E-002,-8.477195410885271E-001,9.368018668302197E-002,-8.503431698276724E-001,
4.635000000000000E+009,8.714174351194209E-002,-8.520667764445397E-001,8.330866198516085E-002,-8.549690017484614E-001,8.751984436299634E-002,-8.495931246386730E-001,8.698629404570041E-002,-8.520795506347998E-001,
4.640000000000000E+009,7.978259387262641E-002,-8.540059552457050E-001,7.596281888491055E-002,-8.569302170723718E-001,8.009472154883468E-002,-8.515003826752370E-001,7.961298203193737E-002,-8.540560824728982E-001,
4.645000000000000E+009,7.164411647857953E-002,-8.557365306373332E-001,6.784258901388471E-002,-8.587947087955115E-001,7.198474689425914E-002,-8.532643695663811E-001,7.145793611251679E-002,-8.557156750224638E-001,
4.650000000000000E+009,6.283208072506309E-002,-8.571217960200206E-001,5.902711945612848E-002,-8.604118433458337E-001,6.320177301902757E-002,-8.546422676309111E-001,6.274607625406073E-002,-8.570699094114631E-001,
