% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,
2.775000000000000E+009,5.254771560774473E-003,9.347523784433204E-001,-1.053109467366620E-001,9.429257110007359E-001,-1.024898552278096E-001,9.371193604473430E-001,-9.550363063812258E-002,9.364394807815553E-001,
2.780000000000000E+009,2.694974803917458E-002,9.281644904110570E-001,-9.754739962639192E-002,9.439614722864703E-001,-9.473708755146679E-002,9.379159926626490E-001,-8.784185767173768E-002,9.367672944068910E-001,
2.785000000000000E+009,5.201994073469556E-002,9.178373159314606E-001,-8.871728033430010E-002,9.443855168085165E-001,-8.603280135545233E-002,9.382384469662505E-001,-7.923321366310121E-002,9.368053603172304E-001,
2.790000000000000E+009,8.034847820098162E-002,9.009223490104724E-001,-7.997179142580844E-002,9.450954667515894E-001,-7.734384058824781E-002,9.386929777885057E-001,-7.107064336538316E-002,9.370158576965333E-001,
2.795000000000000E+009,1.115827308057998E-001,8.737690117611761E-001,-7.047238528062233E-002,9.449514318128467E-001,-6.786134649454902E-002,9.382610372209217E-001,-6.197135031223298E-002,9.362058973312379E-001,
2.800000000000000E+009,1.424947457995421E-001,8.316364201896451E-001,-6.158011105559030E-002,9.453030929120277E-001,-5.903149042977257E-002,9.383345229322009E-001,-5.333543837070465E-002,9.361118316650392E-001,
2.805000000000000E+009,1.636756263556346E-001,7.660428394792648E-001,-5.267021715394478E-002,9.450739287133536E-001,-5.013474825316679E-002,9.378333349521424E-001,-4.505905106663705E-002,9.354464936256410E-001,
2.810000000000000E+009,1.530063290853365E-001,6.750980922633485E-001,-4.421859741975296E-002,9.454422617320001E-001,-4.181634547637494E-002,9.379528674281283E-001,-3.726210311055184E-002,9.353812980651857E-001,
2.815000000000000E+009,7.841973307029343E-002,5.849928255605058E-001,-3.592137058581376E-002,9.452780804239553E-001,-3.366444837311799E-002,9.374920787474921E-001,-2.963684052228928E-002,9.351024389266969E-001,
2.820000000000000E+009,-4.951521980964224E-002,5.608600580980957E-001,-2.724435781976552E-002,9.452967979149582E-001,-2.499369954534748E-002,9.371147316671005E-001,-2.169937491416931E-002,9.350673270225526E-001,
2.825000000000000E+009,-1.532054148491781E-001,6.187788792806097E-001,-1.873572487384779E-002,9.448983796817987E-001,-1.654080978753521E-002,9.362228081214451E-001,-1.388791471719742E-002,9.343373394012452E-001,
2.830000000000000E+009,-1.953235269560685E-001,7.030978596099837E-001,-1.058143447686043E-002,9.451286556378015E-001,-8.648562053137682E-003,9.360553587999919E-001,-6.390685215592385E-003,9.346300005912782E-001,
2.835000000000000E+009,-1.960147992213745E-001,7.729917624807855E-001,-3.005601397956944E-003,9.450545425949565E-001,-1.601055898543368E-003,9.356676085774741E-001,3.915931284427643E-004,9.347541308403017E-001,
2.840000000000000E+009,-1.788310470143782E-001,8.226322593070178E-001,5.022756665875206E-003,9.448007923243337E-001,5.858006990834099E-003,9.351921561418580E-001,7.671812400221826E-003,9.349369668960572E-001,
2.845000000000000E+009,-1.562240905916200E-001,8.566657579536019E-001,1.246827793967456E-002,9.447360737946972E-001,1.298004073347770E-002,9.349330424597576E-001,1.468757212162018E-002,9.350613737106325E-001,
2.850000000000000E+009,-1.333410710636413E-001,8.794002770440744E-001,2.006667118007486E-002,9.446020310923886E-001,2.006299833652711E-002,9.344925089184912E-001,2.174315199255944E-002,9.353301668167116E-001,
2.855000000000000E+009,-1.122454767011629E-001,8.961985188474866E-001,2.736952945246338E-002,9.453667325938203E-001,2.676979521979543E-002,9.350415970624515E-001,2.855752669274807E-002,9.363050794601441E-001,
2.860000000000000E+009,-9.254987098593527E-002,9.079615345513563E-001,3.491269953389679E-002,9.459502575448567E-001,3.372949087772081E-002,9.355578945825877E-001,3.581139534711838E-002,9.372785544395448E-001,
2.865000000000000E+009,-7.472761936441792E-002,9.155431019693914E-001,4.219327624904559E-002,9.463408705863179E-001,4.020726921998137E-002,9.359968792243975E-001,4.249025240540505E-002,9.379950809478761E-001,
2.870000000000000E+009,-5.908149600100266E-002,9.201711480311255E-001,4.927103494919912E-002,9.467395903267786E-001,4.654489688615008E-002,9.366542024580977E-001,4.939148724079133E-002,9.389066934585573E-001,
2.875000000000000E+009,-4.676330538529949E-002,9.226651136394822E-001,5.671193634424196E-002,9.470262036752275E-001,5.325557208192015E-002,9.370450521093078E-001,5.653509274125100E-002,9.395107674598695E-001,
2.880000000000000E+009,-3.847752048577992E-002,9.264190081272005E-001,6.367766361981003E-002,9.464159222885591E-001,5.954387001023732E-002,9.367641585933478E-001,6.321640104055405E-002,9.392920160293580E-001,
2.885000000000000E+009,-2.787660784828788E-002,9.333087647925408E-001,7.099008709661508E-002,9.460910660838249E-001,6.613419076703041E-002,9.366169507531809E-001,7.046463012695313E-002,9.392363977432253E-001,
2.890000000000000E+009,-1.556519134485358E-002,9.387498532439654E-001,7.819746575422881E-002,9.460094164448026E-001,7.276690781829530E-002,9.370902752343054E-001,7.715515434741975E-002,9.394558548927308E-001,
2.895000000000000E+009,-3.118977636120512E-003,9.418756658251418E-001,8.561301124969092E-002,9.453000923918197E-001,7.962324428512763E-002,9.368674960900273E-001,8.459983229637148E-002,9.392247819900514E-001,
2.900000000000000E+009,9.659178080915732E-003,9.442611148314075E-001,9.385250852793493E-002,9.446751222342856E-001,8.757038108777834E-002,9.368915842332258E-001,9.269690930843355E-002,9.390690398216249E-001,
2.905000000000000E+009,2.145532663605231E-002,9.459511318398424E-001,1.018021877866823E-001,9.442138416027612E-001,9.506549282053606E-002,9.369452800753406E-001,1.006170386075974E-001,9.387638735771181E-001,
2.910000000000000E+009,3.290540941514974E-002,9.463465351002350E-001,1.097134463762285E-001,9.427385340791789E-001,1.027739711380843E-001,9.359720753694941E-001,1.084826901555061E-001,9.375174856185915E-001,
2.915000000000000E+009,4.404336269167698E-002,9.465220273490652E-001,1.177428301866322E-001,9.414947205929463E-001,1.106036978853192E-001,9.351544760492105E-001,1.163288879394531E-001,9.365351986885073E-001,
2.920000000000000E+009,5.527301338447078E-002,9.464848279654845E-001,1.263121945630576E-001,9.399269508515553E-001,1.187461664794909E-001,9.343523297029369E-001,1.247984901070595E-001,9.353842091560365E-001,
2.925000000000000E+009,6.582404139358621E-002,9.465568037441675E-001,1.343720529812724E-001,9.387576296113948E-001,1.267523680151742E-001,9.336504225014415E-001,1.328499978780747E-001,9.344372320175172E-001,
2.930000000000000E+009,7.583137985188171E-002,9.465101668424599E-001,1.424025070313577E-001,9.373799337478436E-001,1.347842575001102E-001,9.327444111864146E-001,1.408899396657944E-001,9.333083271980287E-001,
2.935000000000000E+009,8.565251931704078E-002,9.459213091948020E-001,1.502650673027994E-001,9.355311559733115E-001,1.425270358473870E-001,9.314786659093169E-001,1.486824065446854E-001,9.317969727516176E-001,
2.940000000000000E+009,9.538713694598189E-002,9.461861815061885E-001,1.582113442211934E-001,9.345728654313656E-001,1.505179343132734E-001,9.309186215135209E-001,1.565930539369583E-001,9.311307382583620E-001,
2.945000000000000E+009,1.053518332011056E-001,9.458249592886018E-001,1.664855930541613E-001,9.329468730869996E-001,1.588802745201847E-001,9.299347576617820E-001,1.649845921993255E-001,9.299511408805848E-001,
2.950000000000000E+009,1.151048061133557E-001,9.455181743509979E-001,1.745891662626012E-001,9.314775872141498E-001,1.669858237136419E-001,9.291451224826025E-001,1.730265003442765E-001,9.289186739921571E-001,
2.955000000000000E+009,1.241395664466171E-001,9.451881889273206E-001,1.820952302976263E-001,9.300484124618924E-001,1.745873243466876E-001,9.282723376914247E-001,1.806015098094940E-001,9.277955245971681E-001,
2.960000000000000E+009,1.337955867000584E-001,9.443822906563506E-001,1.902287267120474E-001,9.281978747374172E-001,1.829057342333139E-001,9.269940372548274E-001,1.889781218767166E-001,9.263326907157898E-001,
2.965000000000000E+009,1.433154207945965E-001,9.437990453290704E-001,1.981392929874036E-001,9.264098748762200E-001,1.912006644027164E-001,9.256946066123322E-001,1.970912182331085E-001,9.247576904296877E-001,
2.970000000000000E+009,1.530482645534383E-001,9.429124386861036E-001,2.066128410204510E-001,9.244289609768851E-001,1.999371607095169E-001,9.241562499145977E-001,2.055774712562561E-001,9.230996990203859E-001,
2.975000000000000E+009,1.624242961726851E-001,9.417927102759414E-001,2.144084718583502E-001,9.223098340075602E-001,2.080594165761191E-001,9.223371390437025E-001,2.138411116600037E-001,9.211832666397095E-001,
2.980000000000000E+009,1.715056293118386E-001,9.407365133406961E-001,2.220266001988917E-001,9.201965323066361E-001,2.160696716732472E-001,9.208006895304148E-001,2.215965420007706E-001,9.195175576210023E-001,
2.985000000000000E+009,1.808408790459677E-001,9.395690668614252E-001,2.299086145029219E-001,9.180700028995704E-001,2.244074664312671E-001,9.192303306719871E-001,2.299989217519761E-001,9.177502274513247E-001,
2.990000000000000E+009,1.904236371068867E-001,9.386247723754903E-001,2.379066715277114E-001,9.162626287974791E-001,2.328510678512187E-001,9.176387386720443E-001,2.384289491176606E-001,9.160654711723328E-001,
2.995000000000000E+009,1.991104682374016E-001,9.367464673007032E-001,2.450634143127636E-001,9.137636238225527E-001,2.406395601115635E-001,9.154350991675534E-001,2.460243666172028E-001,9.135956668853761E-001,
3.000000000000000E+009,2.076870614007976E-001,9.358962914559463E-001,2.524348943468993E-001,9.120503468569694E-001,2.484220085505910E-001,9.141093215374395E-001,2.537310326099396E-001,9.122500276565553E-001,
3.005000000000000E+009,2.162428903309728E-001,9.347398176635186E-001,2.596524544933361E-001,9.103141720876038E-001,2.561975031747336E-001,9.124027010885975E-001,2.614180409908296E-001,9.105568671226503E-001,
3.010000000000000E+009,2.251702484029607E-001,9.332363556695108E-001,2.672307288910779E-001,9.083646693336497E-001,2.644833686160691E-001,9.105689702033616E-001,2.695289146900177E-001,9.087331748008729E-001,
3.015000000000000E+009,2.342349996772967E-001,9.317446450362495E-001,2.748441616445410E-001,9.066115639639072E-001,2.724833516300877E-001,9.087004502057732E-001,2.776269233226776E-001,9.067183971405031E-001,
3.020000000000000E+009,2.429758620054377E-001,9.299685783602844E-001,2.824419316393583E-001,9.043607767598694E-001,2.805834303357911E-001,9.065024455655955E-001,2.857343780994416E-001,9.042526078224185E-001,
3.025000000000000E+009,2.515344044894775E-001,9.278743338466562E-001,2.899111961723897E-001,9.020806603205185E-001,2.886755198794054E-001,9.040416139198261E-001,2.936164152622223E-001,9.017030906677247E-001,
3.030000000000000E+009,2.609585516173629E-001,9.253624624297699E-001,2.980963379756213E-001,8.992443722320055E-001,2.975036998047854E-001,9.009480084827023E-001,3.023766767978668E-001,8.986388683319093E-001,
3.035000000000000E+009,2.693095046257462E-001,9.221277595442590E-001,3.055606776160241E-001,8.957763763604029E-001,3.053353884437028E-001,8.970966097893829E-001,3.100719356536866E-001,8.946607899665835E-001,
3.040000000000000E+009,2.779144539739538E-001,9.193196820230325E-001,3.131296598057647E-001,8.929800596229670E-001,3.131972319684595E-001,8.939735154534083E-001,3.179314184188843E-001,8.913903474807741E-001,
3.045000000000000E+009,2.868502050263838E-001,9.162531848940509E-001,3.210480178450272E-001,8.897121851555860E-001,3.215864862036543E-001,8.904605740662247E-001,3.262792241573335E-001,8.877309131622315E-001,
3.050000000000000E+009,2.952580932078148E-001,9.127326713867305E-001,3.286963637961817E-001,8.863596421441700E-001,3.294890524668585E-001,8.865198693118942E-001,3.340039479732514E-001,8.837531638145448E-001,
3.055000000000000E+009,3.037210545851936E-001,9.092645061386273E-001,3.362661389103314E-001,8.827507119791422E-001,3.374040933316830E-001,8.824237270175133E-001,3.418472087383270E-001,8.795551133155825E-001,
3.060000000000000E+009,3.116910627834895E-001,9.059077243518949E-001,3.436446592302576E-001,8.795000101584269E-001,3.449221542397405E-001,8.786369576298914E-001,3.492425394058228E-001,8.759062051773072E-001,
3.065000000000000E+009,3.196743887029393E-001,9.029249662337322E-001,3.510157562468277E-001,8.764904482666952E-001,3.523490235399573E-001,8.752594036931312E-001,3.565656113624573E-001,8.722784924507142E-001,
3.070000000000000E+009,3.276752894755231E-001,8.999563434593725E-001,3.585391765958464E-001,8.734928108344194E-001,3.599019599162071E-001,8.719130432822847E-001,3.640803718566895E-001,8.690005445480349E-001,
3.075000000000000E+009,3.356879025067353E-001,8.977275277111771E-001,3.662372549452772E-001,8.711308992658903E-001,3.677118417029042E-001,8.691672944348642E-001,3.717718112468720E-001,8.661203098297120E-001,
3.080000000000000E+009,3.437421028854108E-001,8.946387945558502E-001,3.738458271308921E-001,8.678338703105599E-001,3.753388472310820E-001,8.654632956888820E-001,3.793506300449371E-001,8.622416019439698E-001,
3.085000000000000E+009,3.517401422493267E-001,8.919351811116683E-001,3.817934940530657E-001,8.647765945641509E-001,3.832175670594721E-001,8.620434860509054E-001,3.870104646682740E-001,8.588222908973695E-001,
3.090000000000000E+009,3.599992897221456E-001,8.891340177269498E-001,3.895334486721720E-001,8.615081671979010E-001,3.909985222145196E-001,8.584841824073678E-001,3.947452509403230E-001,8.552925729751588E-001,
3.095000000000000E+009,3.677990748376071E-001,8.865819078380800E-001,3.969691668286373E-001,8.586095096534411E-001,3.984196749095349E-001,8.552953913799950E-001,4.020333266258240E-001,8.520161056518555E-001,
3.100000000000000E+009,3.759499316206529E-001,8.837155762376815E-001,4.047936179166365E-001,8.554052820819275E-001,4.061643393488852E-001,8.518492630723690E-001,4.097113180160523E-001,8.484771466255189E-001,
3.105000000000000E+009,3.840732508868930E-001,8.810465755974255E-001,4.127774998297965E-001,8.522744020696897E-001,4.139809503065276E-001,8.482285136225994E-001,4.174961328506470E-001,8.449282145500183E-001,
3.110000000000000E+009,3.923135373719165E-001,8.775853382717704E-001,4.205496367924236E-001,8.482698441887819E-001,4.216839527585323E-001,8.439039399616052E-001,4.250719356536866E-001,8.405482506752015E-001,
3.115000000000000E+009,4.001324314233873E-001,8.737843850445523E-001,4.280591869365150E-001,8.441334371951075E-001,4.289992667451360E-001,8.394636451591013E-001,4.322175037860871E-001,8.361303091049195E-001,
3.120000000000000E+009,4.077206730899550E-001,8.699634727082017E-001,4.354136192666975E-001,8.399242141005151E-001,4.360664444876091E-001,8.349247134569675E-001,4.393806195259095E-001,8.315233683586121E-001,
3.125000000000000E+009,4.154761504739352E-001,8.660961247460164E-001,4.427896774044680E-001,8.355147133247336E-001,4.432983816874120E-001,8.303945846536899E-001,4.464327836036683E-001,8.268487977981569E-001,
3.130000000000000E+009,4.237287814011862E-001,8.622233325660822E-001,4.507308726931864E-001,8.310482968514744E-001,4.510214804373757E-001,8.256527962054612E-001,4.541249275207521E-001,8.220777130126955E-001,
3.135000000000000E+009,4.318712218795043E-001,8.578664025363889E-001,4.585424256291956E-001,8.261615241707635E-001,4.586437765871137E-001,8.203734804020570E-001,4.616088950634003E-001,8.167867755889895E-001,
3.140000000000000E+009,4.396600666421510E-001,8.537453797844125E-001,4.659703359849322E-001,8.214202634817881E-001,4.659709129809167E-001,8.154217752716850E-001,4.688598215579987E-001,8.118730854988100E-001,
3.145000000000000E+009,4.470260913984595E-001,8.490483526098790E-001,4.729760887032065E-001,8.163257068142122E-001,4.726770896886938E-001,8.099333686390522E-001,4.754872345924378E-001,8.063203835487367E-001,
3.150000000000000E+009,4.545280688313500E-001,8.440760527889737E-001,4.802077368769037E-001,8.106788868152945E-001,4.796357647542578E-001,8.040813448286548E-001,4.822935283184052E-001,8.003846192359925E-001,
3.155000000000000E+009,4.616067900485901E-001,8.402990112797378E-001,4.870173967285202E-001,8.062229639004018E-001,4.862073024980377E-001,7.992655573288322E-001,4.888290905952454E-001,7.955997991561892E-001,
3.160000000000000E+009,4.685215480308997E-001,8.360797094426465E-001,4.937585743636601E-001,8.013573129860979E-001,4.925876369584827E-001,7.942564317553538E-001,4.949797356128693E-001,7.905767393112183E-001,
3.165000000000000E+009,4.748248560064732E-001,8.317987846668256E-001,4.997737386916979E-001,7.964590059434693E-001,4.982504385915626E-001,7.892279806848530E-001,5.007100796699525E-001,7.854099869728088E-001,
3.170000000000000E+009,4.815213395654036E-001,8.283199757335147E-001,5.062672379373289E-001,7.920635589429058E-001,5.044420715808148E-001,7.846163937759771E-001,5.068509578704834E-001,7.808522796630861E-001,
