% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap1_p1_0_1plstc_S21,im:cap1_p1_0_1plstc_S21,re:cap1_p1_0_5plstc_S21,im:cap1_p1_0_5plstc_S21,re:cap1_p1_0_75_plstc_S21,im:cap1_p1_0_75_plstc_S21,re:cap1_p1_1_plstc_S21,im:cap1_p1_1_plstc_S21,
5.590000000000000E+009,-8.154066550494175E-001,-4.006321589716288E-002,-8.259753163974282E-001,-2.951219500268346E-002,-8.197567408243607E-001,-3.859730109566636E-002,-8.148275698897037E-001,-3.740623998135415E-002,-8.153156375885010E-001,-4.042995437979699E-002,
5.595000000000000E+009,-8.149199516930017E-001,-3.248170993307670E-002,-8.250698370332741E-001,-2.169523336031388E-002,-8.190697908470039E-001,-3.101544455044658E-002,-8.142417506129336E-001,-2.980744934977933E-002,-8.148760151863099E-001,-3.265555784106255E-002,
5.600000000000000E+009,-8.146322898666243E-001,-2.414143515302401E-002,-8.243859270909781E-001,-1.336016348200505E-002,-8.186346241096212E-001,-2.286314974551936E-002,-8.139920173622073E-001,-2.153087920392380E-002,-8.144681859016419E-001,-2.423203796148301E-002,
5.605000000000000E+009,-8.136076119578467E-001,-1.622498927731856E-002,-8.230645691193497E-001,-5.392858280153238E-003,-8.175259942546715E-001,-1.505413808842915E-002,-8.129466644182987E-001,-1.346813623363829E-002,-8.133516788482667E-001,-1.632377438247204E-002,
5.610000000000000E+009,-8.125794783080543E-001,-8.497124467965928E-003,-8.216859954626223E-001,2.328226695976830E-003,-8.163135421726053E-001,-7.529446904455884E-003,-8.119081478702821E-001,-5.587698239554407E-003,-8.122419714927673E-001,-8.827706016600132E-003,
5.615000000000000E+009,-8.116845650140095E-001,-1.368606334019559E-003,-8.204500373538016E-001,9.367728576681786E-003,-8.153455806295240E-001,-4.676621961554147E-004,-8.109013586711916E-001,1.722765376447487E-003,-8.114755606651307E-001,-1.684876978397370E-003,
5.620000000000000E+009,-8.112135119462584E-001,6.607512163131751E-003,-8.197694120095536E-001,1.708039746805889E-002,-8.147628184644848E-001,7.297615129432200E-003,-8.102668100720094E-001,9.743797070800690E-003,-8.110504794120790E-001,6.243209708482028E-003,
5.625000000000000E+009,-8.102641716476470E-001,1.427600421983454E-002,-8.186969529986027E-001,2.460607026558141E-002,-8.137088418320195E-001,1.468769685821428E-002,-8.091283462015932E-001,1.736243244209099E-002,-8.100620341300966E-001,1.398107327520847E-002,
5.630000000000000E+009,-8.099818150680702E-001,2.235548288642561E-002,-8.184294881643691E-001,3.249482092733567E-002,-8.135467493041989E-001,2.237454328079110E-002,-8.088799096938846E-001,2.530703227341671E-002,-8.098417782783509E-001,2.196544066071510E-002,
5.635000000000000E+009,-8.089273326444817E-001,3.015251228207530E-002,-8.175622659371096E-001,4.016513790611863E-002,-8.127433640264685E-001,2.984615253246184E-002,-8.078639616663149E-001,3.310303241638184E-002,-8.089967751502991E-001,2.980088062584401E-002,
5.640000000000000E+009,-8.078463656662371E-001,3.840194354134051E-002,-8.166595427732107E-001,4.842284472619517E-002,-8.119392631421094E-001,3.799341080135537E-002,-8.068337286474062E-001,4.136220794564514E-002,-8.078404259681703E-001,3.815087527036667E-002,
5.645000000000000E+009,-8.065043302359490E-001,4.671619231260260E-002,-8.155546885152761E-001,5.672217836464662E-002,-8.108948423697400E-001,4.621404702892854E-002,-8.054327762843935E-001,4.963681183910906E-002,-8.063295578956605E-001,4.643863230943680E-002,
5.650000000000000E+009,-8.048265031539861E-001,5.452224206647089E-002,-8.140971100567835E-001,6.469634026226809E-002,-8.094523719874451E-001,5.401315446473707E-002,-8.037125833187991E-001,5.746739457944299E-002,-8.046968984603883E-001,5.421172231435776E-002,
5.655000000000000E+009,-8.027883762156005E-001,6.247599599574541E-002,-8.123084023387918E-001,7.290706198961366E-002,-8.076958958313298E-001,6.191556545224732E-002,-8.016772594137026E-001,6.539723380662614E-002,-8.027134990692140E-001,6.214771181344986E-002,
5.660000000000000E+009,-8.007041055420128E-001,6.994863569774937E-002,-8.104389385035635E-001,8.074062007721256E-002,-8.059206850761879E-001,6.942971865758618E-002,-7.995584629695925E-001,7.280116774120943E-002,-8.006380701065065E-001,6.957460582256317E-002,
5.665000000000000E+009,-7.983395554730206E-001,7.713646395835945E-002,-8.082718973285366E-001,8.832248688664782E-002,-8.039287173974131E-001,7.672010583195205E-002,-7.970801372493349E-001,7.986912306487734E-002,-7.983160805702211E-001,7.670278847217560E-002,
5.670000000000000E+009,-7.959428669311350E-001,8.447381163440323E-002,-8.060349674311063E-001,9.608461025917621E-002,-8.019109343936152E-001,8.428359245811469E-002,-7.948368560576237E-001,8.704506780930482E-002,-7.960461878776550E-001,8.403524070978166E-002,
5.675000000000000E+009,-7.938876895199927E-001,9.154900794474974E-002,-8.040411902788612E-001,1.036007520285157E-001,-8.001098287665240E-001,9.162507013939883E-002,-7.929230411575747E-001,9.396261204062809E-002,-7.941501688957217E-001,9.120829433202744E-002,
5.680000000000000E+009,-7.923057394110139E-001,9.801131673667471E-002,-8.025203923075430E-001,1.105654251157495E-001,-7.987159039585305E-001,9.838753800531629E-002,-7.914786853093141E-001,1.004780547859146E-001,-7.924711489677432E-001,9.787712901830672E-002,
5.685000000000000E+009,-7.904122005368742E-001,1.050356976556241E-001,-8.007252335241543E-001,1.181709715005838E-001,-7.970032995530240E-001,1.057973975807240E-001,-7.898400166721131E-001,1.073861775780617E-001,-7.905760312080384E-001,1.049355974793434E-001,
5.690000000000000E+009,-7.883981243446786E-001,1.120939873981550E-001,-7.986677734817409E-001,1.259418426506613E-001,-7.950399007873131E-001,1.133023045718734E-001,-7.881362498575014E-001,1.147269755307373E-001,-7.885184931755067E-001,1.121169048547745E-001,
5.695000000000000E+009,-7.861968861256942E-001,1.192410151575965E-001,-7.962313576181228E-001,1.338020235915006E-001,-7.927340871504301E-001,1.207401727102633E-001,-7.858246838479922E-001,1.221162868355194E-001,-7.861887192726137E-001,1.191803389787674E-001,
5.700000000000000E+009,-7.840286048662755E-001,1.261677905694410E-001,-7.936762379302469E-001,1.410452184615616E-001,-7.905122616644418E-001,1.278416185066063E-001,-7.836847838185184E-001,1.289497151566635E-001,-7.838707828521729E-001,1.259988003969193E-001,
5.705000000000000E+009,-7.817018120924694E-001,1.329213602220002E-001,-7.911386827571805E-001,1.482358500053135E-001,-7.881944059845152E-001,1.347582173589885E-001,-7.814473617112491E-001,1.358699908424042E-001,-7.815773487091066E-001,1.326875030994416E-001,
5.710000000000000E+009,-7.794478281227214E-001,1.400303173969144E-001,-7.885229335230972E-001,1.556961896106968E-001,-7.858177404418901E-001,1.420382748271628E-001,-7.792333932517030E-001,1.430426291283783E-001,-7.793505382537843E-001,1.397110748291016E-001,
5.715000000000000E+009,-7.767155949474900E-001,1.472939748776108E-001,-7.854984706759135E-001,1.632768783012903E-001,-7.831193142081633E-001,1.494457028702000E-001,-7.766279806201724E-001,1.503384721986969E-001,-7.767285776138306E-001,1.470242035388947E-001,
5.720000000000000E+009,-7.741114907532100E-001,1.545650798360217E-001,-7.826212448869888E-001,1.709579357012784E-001,-7.805371775736184E-001,1.569726409219202E-001,-7.741103647220828E-001,1.578198893201905E-001,-7.741282796859743E-001,1.544243490695954E-001,
5.725000000000000E+009,-7.712007963845983E-001,1.617382842490460E-001,-7.792746800179617E-001,1.784289092487101E-001,-7.774876020176746E-001,1.642436624628514E-001,-7.713015374627689E-001,1.652246122605897E-001,-7.712195920944216E-001,1.616253346204758E-001,
5.730000000000000E+009,-7.679055098805148E-001,1.690426170252354E-001,-7.755670714177261E-001,1.858940183338624E-001,-7.740075857249448E-001,1.715686337836871E-001,-7.679336698038882E-001,1.727911423067399E-001,-7.678009366989137E-001,1.688362860679626E-001,
5.735000000000000E+009,-7.644838443692957E-001,1.757089997595707E-001,-7.717430726749184E-001,1.928032033227125E-001,-7.705235204691141E-001,1.781867784975099E-001,-7.645503168001163E-001,1.797261173760483E-001,-7.642465233802798E-001,1.755293142795563E-001,
5.740000000000000E+009,-7.613469593971146E-001,1.824774865412653E-001,-7.681402058964358E-001,1.996807010169752E-001,-7.672938811995116E-001,1.849944568391246E-001,-7.613034081166445E-001,1.868787456317079E-001,-7.611681246757509E-001,1.821427381038666E-001,
5.745000000000000E+009,-7.575827295315363E-001,1.887813574930600E-001,-7.638608642413894E-001,2.059999258706903E-001,-7.634060897447672E-001,1.913162071164307E-001,-7.573380233490115E-001,1.934025980951905E-001,-7.574745345115663E-001,1.885150444507599E-001,
5.750000000000000E+009,-7.545385321993992E-001,1.953683302640910E-001,-7.603353577884671E-001,2.123709212214210E-001,-7.603167394504166E-001,1.977164902438871E-001,-7.542315209339541E-001,2.000705581255158E-001,-7.544792985916139E-001,1.949621915817261E-001,
5.755000000000000E+009,-7.513306949308851E-001,2.018155291417677E-001,-7.569939944448856E-001,2.185791536222083E-001,-7.570884014578427E-001,2.039645538620293E-001,-7.507809609706974E-001,2.067383949452226E-001,-7.513298034667970E-001,2.013517379760743E-001,
5.760000000000000E+009,-7.477001951115556E-001,2.084190585045992E-001,-7.532324042221036E-001,2.250972487511011E-001,-7.535752886683306E-001,2.103062496925926E-001,-7.469180009292848E-001,2.133162727066468E-001,-7.477496099472046E-001,2.079820078611374E-001,
5.765000000000000E+009,-7.444838025875409E-001,2.148380142368512E-001,-7.499555431005531E-001,2.314790975010737E-001,-7.507371091294059E-001,2.166068869293186E-001,-7.438761524433901E-001,2.197686631208924E-001,-7.445765709877015E-001,2.144457042217255E-001,
5.770000000000000E+009,-7.407227016202588E-001,2.216857236422702E-001,-7.461391949028102E-001,2.383685824402244E-001,-7.472066608093860E-001,2.235963523561784E-001,-7.401040542162782E-001,2.270663709479523E-001,-7.408402633666993E-001,2.214109134674073E-001,
5.775000000000000E+009,-7.365752271609560E-001,2.284715756161219E-001,-7.419802203924575E-001,2.452432757434922E-001,-7.432111719756229E-001,2.305398300590655E-001,-7.356610592485964E-001,2.341919633952637E-001,-7.365949225425721E-001,2.284062218666077E-001,
5.780000000000000E+009,-7.324230148090378E-001,2.350589532807015E-001,-7.378414854625222E-001,2.518629381008643E-001,-7.391972657321666E-001,2.371189522892026E-001,-7.311685882692933E-001,2.407862095686676E-001,-7.323106074333192E-001,2.348262161016465E-001,
5.785000000000000E+009,-7.281187940486674E-001,2.415619007703115E-001,-7.334769928514822E-001,2.588099065087763E-001,-7.350908044602248E-001,2.437039041462487E-001,-7.265733885689639E-001,2.472625035223954E-001,-7.280040359497071E-001,2.411374258995057E-001,
5.790000000000000E+009,-7.233144690857264E-001,2.472168155955994E-001,-7.286045897139273E-001,2.646285596237366E-001,-7.304883193109188E-001,2.494041566469828E-001,-7.217232978186280E-001,2.528720077001923E-001,-7.232611656188965E-001,2.466868829727173E-001,
5.795000000000000E+009,-7.189176838176421E-001,2.526343983800583E-001,-7.242105696789261E-001,2.703066750933167E-001,-7.264593608440171E-001,2.550378466077777E-001,-7.172385314473146E-001,2.585641132120942E-001,-7.190304827690125E-001,2.521885740756989E-001,
5.800000000000000E+009,-7.143784733852845E-001,2.575829796219819E-001,-7.195425353253127E-001,2.756506005917383E-001,-7.221247728953297E-001,2.604268534440302E-001,-7.124801058062562E-001,2.636087211056824E-001,-7.145570945739748E-001,2.572692883014680E-001,
5.805000000000000E+009,-7.105758178518518E-001,2.631373606115529E-001,-7.155585584551771E-001,2.816327639770459E-001,-7.183753246887560E-001,2.662645875650676E-001,-7.085129664814515E-001,2.690530905136811E-001,-7.106689715385437E-001,2.628256130218506E-001,
5.810000000000000E+009,-7.062975469972875E-001,2.684498353091409E-001,-7.110313362637710E-001,2.874225037639918E-001,-7.141467257422198E-001,2.719210471071328E-001,-7.041540090718813E-001,2.744729833908448E-001,-7.063448786735534E-001,2.680946958065034E-001,
5.815000000000000E+009,-7.019284640741292E-001,2.736798483522840E-001,-7.064705055533533E-001,2.930449013569245E-001,-7.098586926803157E-001,2.773633484117630E-001,-6.996955718794984E-001,2.797557957371460E-001,-7.020313191413881E-001,2.731907355785370E-001,
5.820000000000000E+009,-6.973642945052271E-001,2.790327691804268E-001,-7.016097208274452E-001,2.989616661821143E-001,-7.054334410632799E-001,2.831385884344439E-001,-6.950516159111513E-001,2.852956792394990E-001,-6.975042796134949E-001,2.786030769348145E-001,
5.825000000000000E+009,-6.924474842292778E-001,2.836465984918121E-001,-6.962712492382154E-001,3.041649028654817E-001,-7.003876557387050E-001,2.882665778365309E-001,-6.897866962830508E-001,2.901783286320222E-001,-6.926459932327271E-001,2.832150971889496E-001,
5.830000000000000E+009,-6.878927974402580E-001,2.882551949499735E-001,-6.910726479113454E-001,3.091412263068787E-001,-6.956745652634386E-001,2.932076433295061E-001,-6.849456456561464E-001,2.947123682891999E-001,-6.880432701110841E-001,2.878644943237305E-001,
5.835000000000000E+009,-6.827439014026604E-001,2.928006072896996E-001,-6.855343509654994E-001,3.138885249587122E-001,-6.904921373670929E-001,2.980190004098051E-001,-6.796336927068911E-001,2.993657085586823E-001,-6.829464173316957E-001,2.924014198780060E-001,
5.840000000000000E+009,-6.778993585849048E-001,2.965284619708691E-001,-6.803508327368971E-001,3.179324386581575E-001,-6.856140308132124E-001,3.018706932514512E-001,-6.745043582263430E-001,3.030587935833741E-001,-6.780269908905030E-001,2.960768127441407E-001,
5.845000000000000E+009,-6.728812540189548E-001,3.004137722691017E-001,-6.748935464942703E-001,3.223869485771540E-001,-6.805486467770314E-001,3.061074054920276E-001,-6.693740712587099E-001,3.069825244861512E-001,-6.731625986099245E-001,2.998643720149994E-001,
5.850000000000000E+009,-6.674746280814470E-001,3.040001054744850E-001,-6.687490082437050E-001,3.264976747720503E-001,-6.750297150411559E-001,3.100718417007510E-001,-6.637476413280458E-001,3.107004472608796E-001,-6.678936147689820E-001,3.035489773750306E-001,
5.855000000000000E+009,-6.622582207424360E-001,3.069049448624476E-001,-6.626863816150600E-001,3.297372793351819E-001,-6.695255632786991E-001,3.132818047100321E-001,-6.583574044863039E-001,3.137282185154541E-001,-6.625224685668946E-001,3.065583670139314E-001,
5.860000000000000E+009,-6.571050132644288E-001,3.096019152690088E-001,-6.565215320097243E-001,3.325969336198317E-001,-6.640355690263249E-001,3.161464740461039E-001,-6.528158044945314E-001,3.165835734757935E-001,-6.575177049636842E-001,3.091409158706666E-001,
5.865000000000000E+009,-6.523886626205860E-001,3.113003765652034E-001,-6.509361539871071E-001,3.342014448399269E-001,-6.591290345460225E-001,3.178723659789021E-001,-6.476815638457888E-001,3.183186670271516E-001,-6.529195046424867E-001,3.108465909957886E-001,
5.870000000000000E+009,-6.483477423782188E-001,3.133675073418402E-001,-6.459020031247914E-001,3.360656583857203E-001,-6.548954693713753E-001,3.200353965200556E-001,-6.432576920327334E-001,3.203464493800354E-001,-6.489061689376832E-001,3.129634940624237E-001,
5.875000000000000E+009,-6.446772966366420E-001,3.151388274670624E-001,-6.413935099716456E-001,3.375172802968928E-001,-6.509658679581901E-001,3.218424057874695E-001,-6.391676791466006E-001,3.221355939433198E-001,-6.452685284614563E-001,3.149586701393128E-001,
5.880000000000000E+009,-6.410680785189834E-001,3.169716101947081E-001,-6.371643649924281E-001,3.388424802967694E-001,-6.472032902440367E-001,3.236248161840619E-001,-6.352470733495669E-001,3.237709726126924E-001,-6.416381192207338E-001,3.169340980052948E-001,
5.885000000000000E+009,-6.381645754336109E-001,3.192224878313450E-001,-6.336886501284877E-001,3.407928695127759E-001,-6.441919194423353E-001,3.259373978965320E-001,-6.320258214813601E-001,3.259765710683961E-001,-6.385251736640930E-001,3.192415714263917E-001,
5.890000000000000E+009,-6.352038913812412E-001,3.216062102276306E-001,-6.301959292045216E-001,3.426881106663233E-001,-6.412774002424460E-001,3.282268939516714E-001,-6.287631869687808E-001,3.281975352100220E-001,-6.356323504447937E-001,3.214948427677155E-001,
5.895000000000000E+009,-6.320087121702870E-001,3.237874302019458E-001,-6.264125323702406E-001,3.445194424842457E-001,-6.380311107509973E-001,3.305424633214863E-001,-6.252084111198122E-001,3.302238915850557E-001,-6.323756790161134E-001,3.236361718177796E-001,
5.900000000000000E+009,-6.291444656862067E-001,3.258116467454081E-001,-6.229751119575929E-001,3.460346846969434E-001,-6.350844651882062E-001,3.326665592545175E-001,-6.220216616824708E-001,3.321314337589387E-001,-6.295747160911560E-001,3.256946587562561E-001,
5.905000000000000E+009,-6.266342686442029E-001,3.274106261358270E-001,-6.202426507230848E-001,3.472115103046821E-001,-6.325789515815604E-001,3.344455168562354E-001,-6.192084819359925E-001,3.337253196345216E-001,-6.271652817726136E-001,3.274619531631470E-001,
5.910000000000000E+009,-6.245714303665608E-001,3.288240555995189E-001,-6.177190139987269E-001,3.480819199915973E-001,-6.303449152257914E-001,3.359674359860343E-001,-6.165577655492006E-001,3.349289230217133E-001,-6.249309515953064E-001,3.289800322055817E-001,
5.915000000000000E+009,-6.233464520437051E-001,3.302322815783839E-001,-6.162867179008864E-001,3.488861708655860E-001,-6.289684571852333E-001,3.374278935558897E-001,-6.148526228594666E-001,3.359288959866303E-001,-6.235626006126405E-001,3.303453898429871E-001,
5.920000000000000E+009,-6.226146265072584E-001,3.313836074510253E-001,-6.154163870183510E-001,3.495031022821741E-001,-6.280830195923668E-001,3.385691522744947E-001,-6.137685342247133E-001,3.365126495228212E-001,-6.227575135231018E-001,3.313491475582123E-001,
