% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1diverso_S21,im:cap1_copo2_0_1diverso_S21,re:cap1_copo2_0_1diverso_tam_S21,im:cap1_copo2_0_1diverso_tam_S21,re:cap1_copo2_0_1azul_S21,im:cap1_copo2_0_1azul_S21,
1.595000000000000E+009,-8.485523042305693E-001,-4.478540001032266E-001,-8.508414368485305E-001,-4.446996061537961E-001,-8.499377682893843E-001,-4.474587682068583E-001,-8.487326497874133E-001,-4.479505649278122E-001,
1.600000000000000E+009,-8.531176478883438E-001,-4.414605515586573E-001,-8.551105166009063E-001,-4.378164343722761E-001,-8.544024682678038E-001,-4.409197823594266E-001,-8.532996066266200E-001,-4.415577286997129E-001,
1.605000000000000E+009,-8.571244607063256E-001,-4.345426234536030E-001,-8.587158443526172E-001,-4.302741465858656E-001,-8.582406621705576E-001,-4.339321496448003E-001,-8.572328547601446E-001,-4.346179991911833E-001,
1.610000000000000E+009,-8.607797993014986E-001,-4.283372472672591E-001,-8.617428038157577E-001,-4.233706294352005E-001,-8.617070552170761E-001,-4.277108582648148E-001,-8.609762780651480E-001,-4.284411340510553E-001,
1.615000000000000E+009,-8.645294962026666E-001,-4.220392691480658E-001,-8.646003611961357E-001,-4.164724843468763E-001,-8.654429875871391E-001,-4.213538675165442E-001,-8.646947920772191E-001,-4.220661546224668E-001,
1.620000000000000E+009,-8.681198355421418E-001,-4.150907472788560E-001,-8.670945439653144E-001,-4.094195629840690E-001,-8.688495663739276E-001,-4.143598906777283E-001,-8.681992200673832E-001,-4.151348807869414E-001,
1.625000000000000E+009,-8.719988553983540E-001,-4.083973456389750E-001,-8.700616201612950E-001,-4.026742466389826E-001,-8.726349171656834E-001,-4.076375747667090E-001,-8.720575653819170E-001,-4.084060719132148E-001,
1.630000000000000E+009,-8.759290195217098E-001,-4.017905495488912E-001,-8.730551023285804E-001,-3.963436146139631E-001,-8.765062038486030E-001,-4.010226272296141E-001,-8.760263728400083E-001,-4.017558513513556E-001,
1.635000000000000E+009,-8.798145469020977E-001,-3.953750362528443E-001,-8.761251110871881E-001,-3.902981282486681E-001,-8.804276701861734E-001,-3.945623767230149E-001,-8.798679947881920E-001,-3.953321029270143E-001,
1.640000000000000E+009,-8.833912435666358E-001,-3.879136363081940E-001,-8.789292766295979E-001,-3.833982334014943E-001,-8.837826527559344E-001,-3.872136730909914E-001,-8.833579781916076E-001,-3.879829996579868E-001,
1.645000000000000E+009,-8.872035633805734E-001,-3.808673997420956E-001,-8.821933509780269E-001,-3.770984841086313E-001,-8.876610794546587E-001,-3.800998675152262E-001,-8.872520467189073E-001,-3.808767867992849E-001,
1.650000000000000E+009,-8.913799338726480E-001,-3.730421543560255E-001,-8.859974225560721E-001,-3.700719033005213E-001,-8.918217197719813E-001,-3.721593548231749E-001,-8.914317727736660E-001,-3.730942051874403E-001,
1.655000000000000E+009,-8.937420988678045E-001,-3.653919607026343E-001,-8.882898524595088E-001,-3.632260563926575E-001,-8.941251570532145E-001,-3.645808557320300E-001,-8.937863022519619E-001,-3.654453586513375E-001,
1.660000000000000E+009,-8.973467137342461E-001,-3.577223613051728E-001,-8.919523203649444E-001,-3.562625339354705E-001,-8.976863879211863E-001,-3.568486010841639E-001,-8.974290452523088E-001,-3.577614765394496E-001,
1.665000000000000E+009,-9.009521202177455E-001,-3.496989311863648E-001,-8.958014850789849E-001,-3.488180732306706E-001,-9.012791009501053E-001,-3.489271779736815E-001,-9.010249382077915E-001,-3.496874519236244E-001,
1.670000000000000E+009,-9.041926124532759E-001,-3.408911291746987E-001,-8.993424030396326E-001,-3.403643507983154E-001,-9.045004587945795E-001,-3.399825703655594E-001,-9.042687437688991E-001,-3.409003754561149E-001,
1.675000000000000E+009,-9.076019120015914E-001,-3.329668902284423E-001,-9.029595106379094E-001,-3.327872932101593E-001,-9.077840048476455E-001,-3.320143298158023E-001,-9.076131461451431E-001,-3.329367246498800E-001,
1.680000000000000E+009,-9.108628962870689E-001,-3.244790464520441E-001,-9.064956243834057E-001,-3.244022679807345E-001,-9.110634843817227E-001,-3.237088359647589E-001,-9.109348450150776E-001,-3.245056720303074E-001,
1.685000000000000E+009,-9.141313000935667E-001,-3.164812596329306E-001,-9.098850675707223E-001,-3.165982076815515E-001,-9.144107617060926E-001,-3.155514566380245E-001,-9.141785564525942E-001,-3.164395538465447E-001,
1.690000000000000E+009,-9.170501718927646E-001,-3.081253812706493E-001,-9.128821281420326E-001,-3.085507966074894E-001,-9.172237459820539E-001,-3.072248167695022E-001,-9.170210026394262E-001,-3.081758559500791E-001,
1.695000000000000E+009,-9.197153272008775E-001,-2.995656576426763E-001,-9.158684265793788E-001,-3.001431980062168E-001,-9.198457073700378E-001,-2.987397403046584E-001,-9.197330211812638E-001,-2.996567668573569E-001,
1.700000000000000E+009,-9.215327464261682E-001,-2.916642669712372E-001,-9.178814504083935E-001,-2.923123475769641E-001,-9.216988795737451E-001,-2.907835634220004E-001,-9.215888456284681E-001,-2.916669797085397E-001,
1.705000000000000E+009,-9.235075137032227E-001,-2.837691191038839E-001,-9.200619006407435E-001,-2.845008211064710E-001,-9.236471118095805E-001,-2.828125767265747E-001,-9.235721084786683E-001,-2.837748819131343E-001,
1.710000000000000E+009,-9.254269701206199E-001,-2.753544988770124E-001,-9.222337603326420E-001,-2.759390960366266E-001,-9.255340889677219E-001,-2.744116493612383E-001,-9.254740166747234E-001,-2.753966119222274E-001,
1.715000000000000E+009,-9.269013250953739E-001,-2.681193305905429E-001,-9.237340699388421E-001,-2.687346100321528E-001,-9.269882419615615E-001,-2.671439674509109E-001,-9.269627330593544E-001,-2.680887310252851E-001,
1.720000000000000E+009,-9.287468910850806E-001,-2.601905349552449E-001,-9.254953078191208E-001,-2.607587468246708E-001,-9.287845969969133E-001,-2.592286493920953E-001,-9.287838202402373E-001,-2.601655679448925E-001,
1.725000000000000E+009,-9.309902034842816E-001,-2.529319822136842E-001,-9.278233857375506E-001,-2.535567317447402E-001,-9.309739114420761E-001,-2.520013048505990E-001,-9.310032149903731E-001,-2.529696717208185E-001,
1.730000000000000E+009,-9.328695278209911E-001,-2.454431629512584E-001,-9.296174053347006E-001,-2.463312516988405E-001,-9.328249464661091E-001,-2.444907259143768E-001,-9.328277483109821E-001,-2.454339391512042E-001,
1.735000000000000E+009,-9.343430065514822E-001,-2.373130404386927E-001,-9.313245987434344E-001,-2.384129457174590E-001,-9.342100462813237E-001,-2.364879323221009E-001,-9.344091266437257E-001,-2.373243749107958E-001,
1.740000000000000E+009,-9.359086725646785E-001,-2.302207305100036E-001,-9.330138731048338E-001,-2.313829222729949E-001,-9.358564216502504E-001,-2.293190128338322E-001,-9.359155530612708E-001,-2.302144269195405E-001,
1.745000000000000E+009,-9.378015787099108E-001,-2.221650131946742E-001,-9.350721275628402E-001,-2.234331955044684E-001,-9.377725458616193E-001,-2.211890522100106E-001,-9.378202000841877E-001,-2.222205520043387E-001,
1.750000000000000E+009,-9.402817082548799E-001,-2.146818453451382E-001,-9.375526627151113E-001,-2.159396969869322E-001,-9.400900001387462E-001,-2.138526296549897E-001,-9.402337433427078E-001,-2.147036243328644E-001,
1.755000000000000E+009,-9.419792456297627E-001,-2.071581966196413E-001,-9.393871117587473E-001,-2.085109838825192E-001,-9.419170724938423E-001,-2.062420351112166E-001,-9.420547510364906E-001,-2.071063929220373E-001,
1.760000000000000E+009,-9.439995424625903E-001,-1.990351839269069E-001,-9.415985144603666E-001,-2.006152411334722E-001,-9.439168884546073E-001,-1.981182997304904E-001,-9.440127733935596E-001,-1.990522055696692E-001,
1.765000000000000E+009,-9.458327202985692E-001,-1.911825579821726E-001,-9.436402042330081E-001,-1.928717399682330E-001,-9.456570459189218E-001,-1.903558116066304E-001,-9.458185653629172E-001,-1.912657089991435E-001,
1.770000000000000E+009,-9.475818936995585E-001,-1.825756402591955E-001,-9.456527633276831E-001,-1.842702149054377E-001,-9.474013660789495E-001,-1.816897161004565E-001,-9.475716604474969E-001,-1.825422736424700E-001,
1.775000000000000E+009,-9.487083453019158E-001,-1.742842997869293E-001,-9.470734571540403E-001,-1.759330063654118E-001,-9.486175430777160E-001,-1.733450290413400E-001,-9.487675607449977E-001,-1.742813051230143E-001,
1.780000000000000E+009,-9.501735562297438E-001,-1.666734472714312E-001,-9.487092931633496E-001,-1.682079335930977E-001,-9.500117223813334E-001,-1.658489995472341E-001,-9.501664477223120E-001,-1.667929615380579E-001,
1.785000000000000E+009,-9.514180038802105E-001,-1.586432611380381E-001,-9.501404305219696E-001,-1.601239941790802E-001,-9.512065791680212E-001,-1.577466059543705E-001,-9.514419955189597E-001,-1.586745154361310E-001,
1.790000000000000E+009,-9.531451929381158E-001,-1.502228203998249E-001,-9.520024303767589E-001,-1.516515439658524E-001,-9.529531793945152E-001,-1.492393027675691E-001,-9.531865569525350E-001,-1.501806941211274E-001,
1.795000000000000E+009,-9.535502781512630E-001,-1.427065411902170E-001,-9.526675235767299E-001,-1.438797310148640E-001,-9.533086206456350E-001,-1.417318401303787E-001,-9.535438713250959E-001,-1.427154701875951E-001,
1.800000000000000E+009,-9.548187975297703E-001,-1.342820089509731E-001,-9.540667821698083E-001,-1.354068611986442E-001,-9.545588343436031E-001,-1.334172640549274E-001,-9.548560946859139E-001,-1.342657195874224E-001,
1.805000000000000E+009,-9.553489545594279E-001,-1.259542104695502E-001,-9.548804432207858E-001,-1.269750613542079E-001,-9.550576337022870E-001,-1.251033718865864E-001,-9.553853526740694E-001,-1.259984038890372E-001,
1.810000000000000E+009,-9.560795922683029E-001,-1.178267232311754E-001,-9.558400927348020E-001,-1.185858815168321E-001,-9.558214724239087E-001,-1.169487724379469E-001,-9.561130723588494E-001,-1.178759416742806E-001,
1.815000000000000E+009,-9.564359968343800E-001,-1.095797059378391E-001,-9.564100967904791E-001,-1.100187259630441E-001,-9.560681844676158E-001,-1.086526444384616E-001,-9.564052862680843E-001,-1.096084755593284E-001,
1.820000000000000E+009,-9.570117553609884E-001,-1.014893538123545E-001,-9.571837364820736E-001,-1.014970461993888E-001,-9.566807705154229E-001,-1.007480219810506E-001,-9.570295163699686E-001,-1.015269028125378E-001,
1.825000000000000E+009,-9.569145793561974E-001,-9.405682057584118E-002,-9.571013827293667E-001,-9.366635949350484E-002,-9.565738112735867E-001,-9.327248270073277E-002,-9.568886918096834E-001,-9.407889504981253E-002,
1.830000000000000E+009,-9.578964302084878E-001,-8.619222256866969E-002,-9.581983014717201E-001,-8.534801146521598E-002,-9.575781652216744E-001,-8.542650840132432E-002,-9.578778976974093E-001,-8.630761738168891E-002,
1.835000000000000E+009,-9.586509633405808E-001,-7.812762355648086E-002,-9.588841541722826E-001,-7.652416805669773E-002,-9.583650330313286E-001,-7.755303779166509E-002,-9.586790041308234E-001,-7.817813433116824E-002,
1.840000000000000E+009,-9.588947736229115E-001,-6.998632068744189E-002,-9.588728376896659E-001,-6.773633301309691E-002,-9.586288780258528E-001,-6.937334137418824E-002,-9.589148410029075E-001,-7.003727288924420E-002,
1.845000000000000E+009,-9.584813644150149E-001,-6.215511739212878E-002,-9.578269329149223E-001,-5.904015738980847E-002,-9.583328225385079E-001,-6.138003088598211E-002,-9.585912771279584E-001,-6.218085694406866E-002,
1.850000000000000E+009,-9.593591563525812E-001,-5.475638553843475E-002,-9.576749136246788E-001,-5.106175764370032E-002,-9.592873609201649E-001,-5.404858260126887E-002,-9.594599326109194E-001,-5.477476345229201E-002,
1.855000000000000E+009,-9.596638963566762E-001,-4.588361255559699E-002,-9.568775781692759E-001,-4.212417908044708E-002,-9.595915478152878E-001,-4.522627433498680E-002,-9.597170099647425E-001,-4.598201942092540E-002,
1.860000000000000E+009,-9.596027622951512E-001,-3.729374350549360E-002,-9.556881341331915E-001,-3.377338935575110E-002,-9.596023471605065E-001,-3.642189573453560E-002,-9.597351017828906E-001,-3.724048565907204E-002,
1.865000000000000E+009,-9.600144106262618E-001,-2.911872037653596E-002,-9.549812383127306E-001,-2.631476051508274E-002,-9.599993497736656E-001,-2.816037587859567E-002,-9.600834401748761E-001,-2.911142332649062E-002,
1.870000000000000E+009,-9.606158585693204E-001,-2.110798721666382E-002,-9.550399985282752E-001,-1.916498527479225E-002,-9.606164525338710E-001,-2.021182458422818E-002,-9.606949792679517E-001,-2.116052558116555E-002,
1.875000000000000E+009,-9.611673254405015E-001,-1.280984391974489E-002,-9.553339710903009E-001,-1.202431166483296E-002,-9.610797701568139E-001,-1.177247613539614E-002,-9.612747716251961E-001,-1.270094125670666E-002,
1.880000000000000E+009,-9.617595009340968E-001,-3.812641458579396E-003,-9.560004021230365E-001,-4.167430215662404E-003,-9.616087959950731E-001,-2.791671683716804E-003,-9.617683828723531E-001,-3.833727282629786E-003,
1.885000000000000E+009,-9.627175253300689E-001,4.616738608649738E-003,-9.574254289511684E-001,3.624703281760812E-003,-9.625326346044361E-001,5.672874758423162E-003,-9.627131459710168E-001,4.553526758886149E-003,
1.890000000000000E+009,-9.623779200515521E-001,1.391659622212013E-002,-9.575438124130835E-001,1.245530489205293E-002,-9.621561534814583E-001,1.502862723412210E-002,-9.624355513458403E-001,1.396869771128296E-002,
1.895000000000000E+009,-9.621621472453884E-001,2.288759499345005E-002,-9.577884116046047E-001,2.116629194275159E-002,-9.619353260859234E-001,2.394008559945107E-002,-9.622276083460587E-001,2.296241673780860E-002,
1.900000000000000E+009,-9.615772055623633E-001,3.130150649669603E-002,-9.577311009733514E-001,2.943198341175726E-002,-9.613531392465171E-001,3.245571551057075E-002,-9.616337052938773E-001,3.134318443760596E-002,
1.905000000000000E+009,-9.617312511161531E-001,4.092362475560770E-002,-9.582737439786834E-001,3.898388226130362E-002,-9.614157752353992E-001,4.204820139313144E-002,-9.617189697474265E-001,4.097386566968574E-002,
1.910000000000000E+009,-9.616654994945258E-001,4.982233308016910E-002,-9.586051038068152E-001,4.788198781983061E-002,-9.613169628565871E-001,5.085208615554921E-002,-9.617154591689031E-001,4.986524824917454E-002,
1.915000000000000E+009,-9.612785297237363E-001,5.823657904218694E-002,-9.583960960370939E-001,5.645901143562707E-002,-9.609316579930451E-001,5.939010087927514E-002,-9.612549633822317E-001,5.827506033244800E-002,
1.920000000000000E+009,-9.611172092474077E-001,6.716401531159999E-002,-9.584513845434377E-001,6.556735127786550E-002,-9.607358361644685E-001,6.837531995101799E-002,-9.610921428878153E-001,6.725723373839193E-002,
1.925000000000000E+009,-9.605079250066785E-001,7.565659441247395E-002,-9.579355354258876E-001,7.411102537322574E-002,-9.601388422565540E-001,7.677019643817748E-002,-9.605426658506969E-001,7.563323980871622E-002,
1.930000000000000E+009,-9.598062978096491E-001,8.443604084416562E-002,-9.573692468352510E-001,8.313017384056964E-002,-9.594712758062368E-001,8.560233110706980E-002,-9.598728689057986E-001,8.443266428539213E-002,
1.935000000000000E+009,-9.585758719567394E-001,9.333711032950477E-002,-9.562283425827385E-001,9.210606088605691E-002,-9.582919461805110E-001,9.465326671599195E-002,-9.586459759613289E-001,9.336363503787648E-002,
1.940000000000000E+009,-9.574106605391365E-001,1.019002665895113E-001,-9.550798625155956E-001,1.007546195347743E-001,-9.569778741861703E-001,1.031206931407701E-001,-9.574074095885452E-001,1.018098764795072E-001,
1.945000000000000E+009,-9.563688145653155E-001,1.111084521731043E-001,-9.540543544884426E-001,1.100977896063998E-001,-9.558921402303556E-001,1.122552154321466E-001,-9.564116847214560E-001,1.110924396251599E-001,
1.950000000000000E+009,-9.546044952691302E-001,1.195045128247653E-001,-9.521963783249816E-001,1.186209193972700E-001,-9.541338493969358E-001,1.209059115565268E-001,-9.546547441122635E-001,1.196355661255202E-001,
1.955000000000000E+009,-9.538376493629295E-001,1.283481138350118E-001,-9.514294822541037E-001,1.276392810095845E-001,-9.532798480803321E-001,1.296482524488695E-001,-9.538562100633083E-001,1.283641366164166E-001,
1.960000000000000E+009,-9.523373069466825E-001,1.367800445405880E-001,-9.498029136015930E-001,1.362307912274460E-001,-9.517646729220982E-001,1.380637314510371E-001,-9.524099021834476E-001,1.367708033621850E-001,
1.965000000000000E+009,-9.509942030608650E-001,1.450780210890664E-001,-9.483022913140341E-001,1.445958127784927E-001,-9.503418535385517E-001,1.465054915094185E-001,-9.510616849389848E-001,1.451983251070235E-001,
1.970000000000000E+009,-9.493348563483482E-001,1.540488712546595E-001,-9.464041268523297E-001,1.537200444972350E-001,-9.485742762519049E-001,1.554959176633526E-001,-9.493629487554646E-001,1.541348555750969E-001,
1.975000000000000E+009,-9.479897198202807E-001,1.631680170012415E-001,-9.448450016062521E-001,1.630377535879643E-001,-9.472058213305183E-001,1.646483061096820E-001,-9.479724780087829E-001,1.632500429111895E-001,
1.980000000000000E+009,-9.451807186968734E-001,1.714307294939031E-001,-9.417041024705228E-001,1.713352843259702E-001,-9.443771253081541E-001,1.728842090857968E-001,-9.452381926214907E-001,1.715481212564832E-001,
1.985000000000000E+009,-9.432567433880631E-001,1.790686304144963E-001,-9.392445039770844E-001,1.788608286096574E-001,-9.423923814188492E-001,1.805748815028644E-001,-9.432693916090328E-001,1.791584969954004E-001,
1.990000000000000E+009,-9.417112451160686E-001,1.879076729530892E-001,-9.372502346058338E-001,1.875289908056223E-001,-9.406814407827384E-001,1.893558020172803E-001,-9.416830233906733E-001,1.879305137706175E-001,
1.995000000000000E+009,-9.394073870020470E-001,1.963600874548223E-001,-9.345206231588166E-001,1.957508779634538E-001,-9.383556394041025E-001,1.978463539038364E-001,-9.393469241219286E-001,1.965310782492327E-001,
2.000000000000000E+009,-9.378146210322137E-001,2.054930882744009E-001,-9.323967019775743E-001,2.043086000106240E-001,-9.366609833879406E-001,2.069686545126535E-001,-9.377195536114913E-001,2.055649562053520E-001,
2.005000000000000E+009,-9.352768842885745E-001,2.135135385126458E-001,-9.295557609315807E-001,2.117000411181719E-001,-9.340786038528572E-001,2.149777388038210E-001,-9.352935735778334E-001,2.135419489287364E-001,
2.010000000000000E+009,-9.332360712222391E-001,2.219736738079866E-001,-9.274334009462300E-001,2.193783522352774E-001,-9.319499562022895E-001,2.234979449326169E-001,-9.332443905551763E-001,2.221017647506311E-001,
2.015000000000000E+009,-9.310693522301157E-001,2.307189316006309E-001,-9.253123845332570E-001,2.271450733897360E-001,-9.295414553092585E-001,2.319708532466731E-001,-9.309691166690357E-001,2.307483521159401E-001,
2.020000000000000E+009,-9.290063683203885E-001,2.395327596932278E-001,-9.235826235925386E-001,2.352090670745981E-001,-9.273849691818936E-001,2.408439351327011E-001,-9.289737966437941E-001,2.396056625251271E-001,
2.025000000000000E+009,-9.257386613171248E-001,2.478371422993730E-001,-9.207892387797086E-001,2.427821629571501E-001,-9.240954591278867E-001,2.490654053494178E-001,-9.256753399968550E-001,2.480023618908316E-001,
2.030000000000000E+009,-9.232592793999036E-001,2.562929559834362E-001,-9.188454664706145E-001,2.505880363548947E-001,-9.214648506922820E-001,2.571203560830335E-001,-9.231932832920294E-001,2.562899179673467E-001,
2.035000000000000E+009,-9.206069649448971E-001,2.657765425226815E-001,-9.169672606823214E-001,2.594539931163572E-001,-9.186831187830121E-001,2.666316829722007E-001,-9.204790509024384E-001,2.659076184599959E-001,
